MutationType	ID83A	ID83B
1:Del:C:0	0.1009711753576994	0.01144581405678764
1:Del:C:1	0.028256294410675765	0.004341776965884492
1:Del:C:2	0.0015384167578304186	0.0001522900765991153
1:Del:C:3	0.004844383499585092	0.0024040102143771946
1:Del:C:4	0.004652540595270693	0.0017864660476334393
1:Del:C:5	0.0025731837493367495	0.003220735536888242
1:Del:T:0	0.04139238651841879	0.005780080065596849
1:Del:T:1	0.012813725275918841	0.002405025262851268
1:Del:T:2	0.025275626219809055	0.005421873438172043
1:Del:T:3	0.08542734086513519	0.010108678415417672
1:Del:T:4	0.030115580558776854	0.014365333039313555
1:Del:T:5	0.06622980535030365	0.20877275466918946
1:Ins:C:0	0.0004666140869339586	8.215931207899985e-05
1:Ins:C:1	0.00048497616808163	0.0001866279356470102
1:Ins:C:2	0.0004030563126357301	6.788650562903343e-05
1:Ins:C:3	0.0002379502628488517	0.0006953949190911856
1:Ins:C:4	0.0006326702423393726	0.0012294849671889096
1:Ins:C:5	0.0023001142661087217	0.008913170814048499
1:Ins:T:0	0.004303977452218532	0.0024206481757573783
1:Ins:T:1	0.00824122312478721	0.001065040801768191
1:Ins:T:2	0.001144976378418505	0.0003262924536183931
1:Ins:T:3	0.0007582073295946401	0.001954898027906893
1:Ins:T:4	0.0017449340404709802	0.005038012494333088
1:Ins:T:5	0.04097962798550725	0.2838555553928018
2:Del:R:0	0.00619772095233202	0.002129462209995836
2:Del:R:1	0.1819416031241417	0.010131803812691942
2:Del:R:2	0.0011244108492974192	0.0006736674986314029
2:Del:R:3	1.8147528457745922e-08	0.000294448831846239
2:Del:R:4	0.003914613800588995	0.0154682707041502
2:Del:R:5	0.00042472443310543896	4.372775515193439e-06
3:Del:R:0	0.004321087058633566	0.0002446762407258163
3:Del:R:1	0.04686562567949295	0.007283064909279347
3:Del:R:2	0.0023878874024376275	0.014386156667023897
3:Del:R:3	0.00021269855841321572	6.31358352746858e-05
3:Del:R:4	3.73604004266781e-07	3.300978704601221e-07
3:Del:R:5	3.73604004266781e-07	3.300978704601221e-07
4:Del:R:0	0.003402185816958081	0.000356966172792994
4:Del:R:1	0.0015238167135976255	0.0016639428911730647
4:Del:R:2	0.0005861072742845864	6.984771513565135e-05
4:Del:R:3	0.0006009993457013252	0.3209314107894897
4:Del:R:4	3.73604004266781e-07	3.300978704601221e-07
4:Del:R:5	3.73604004266781e-07	3.300978704601221e-07
5:Del:R:0	0.07649044012650848	0.007806562861289024
5:Del:R:1	0.0008760998657319164	0.000328051568808263
5:Del:R:2	0.028754334151744842	0.0014606785465563377
5:Del:R:3	5.625254649714862e-05	1.561998676180565e-07
5:Del:R:4	3.73604004266781e-07	3.300978704601221e-07
5:Del:R:5	2.8322789773937984e-05	2.080067584842027e-07
2:Ins:R:0	0.0010215348855126649	7.888093014720709e-05
2:Ins:R:1	0.0009384432021761313	0.0002585169642485674
2:Ins:R:2	0.000759064924204722	7.306126828758863e-05
2:Ins:R:3	0.0002710178669076413	9.79333090022294e-05
2:Ins:R:4	0.0005278141336475528	0.001348016357223969
2:Ins:R:5	0.001613708170771133	0.010764150880277157
3:Ins:R:0	0.00019135620241286233	3.689746093620272e-05
3:Ins:R:1	0.000409309091992327	0.0003272247573335108
3:Ins:R:2	3.73604004266781e-07	3.300978704601221e-07
3:Ins:R:3	7.75231333989268e-05	1.1628992169221419e-07
3:Ins:R:4	2.895279996950606e-05	0.00010936742440179615
3:Ins:R:5	0.0005031324857753816	0.0007311419979792788
4:Ins:R:0	0.0008630766723769056	9.001176652603248e-05
4:Ins:R:1	0.0011448616452980787	0.0004219399956639336
4:Ins:R:2	0.00013846844159282057	5.7733046038066504e-05
4:Ins:R:3	3.73604004266781e-07	3.300978704601221e-07
4:Ins:R:4	0.0001417943692229251	0.0002967803708790129
4:Ins:R:5	0.000526445904688444	0.0005183542933082208
5:Ins:R:0	9.032036667084853e-05	0.00010584134783169219
5:Ins:R:1	0.0045802555279806255	0.0011882222541316878
5:Ins:R:2	4.15406760080117e-05	4.3874451130498925e-05
5:Ins:R:3	0.00016006097020895282	0.00011829070339448577
5:Ins:R:4	1.5274757566352548e-05	0.0001956336956936866
5:Ins:R:5	3.560646478666385e-05	7.149715095380315e-05
2:Del:M:1	0.003212728793732822	0.0006291422838518912
3:Del:M:1	0.003588468034286052	0.00032435446489458285
3:Del:M:2	0.0019582412671297787	0.0017491120554041118
4:Del:M:1	0.0014635621453635394	0.0002554701935236992
4:Del:M:2	0.0012256388028617949	0.0005043922079401852
4:Del:M:3	0.007434512116014957	0.0016151453484781087
5:Del:M:1	0.08439195035025478	0.008984212354661736
5:Del:M:2	0.03413231172598898	0.0064445982687175276
5:Del:M:3	0.014315144484862685	0.0019877912034161225
5:Del:M:4	0.005151472589932382	0.0005242357310129009
5:Del:M:5	0.003546050749719143	0.000708812006917725
