MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
1:Del:C:0	1.03E-03	5.79E-04	0.00E+00	2.46E-02	1.21E-03	8.08E-04	5.01E-02	5.41E-02	1.64E-02	2.59E-03	2.74E-02
1:Del:C:1	2.62E-04	6.35E-05	7.34E-04	1.45E-02	2.04E-03	1.12E-03	1.82E-02	1.97E-02	6.06E-03	1.99E-02	5.74E-03
1:Del:C:2	1.99E-04	2.36E-07	7.17E-05	4.70E-04	1.31E-03	0.00E+00	1.83E-03	3.30E-03	3.28E-04	3.52E-03	7.22E-04
1:Del:C:3	0.00E+00	0.00E+00	8.89E-04	1.65E-03	2.56E-03	7.17E-04	2.21E-03	6.18E-03	5.71E-03	3.04E-03	7.92E-03
1:Del:C:4	0.00E+00	0.00E+00	3.18E-04	2.81E-03	1.05E-03	1.65E-03	4.83E-03	5.76E-03	5.24E-03	8.44E-03	0.00E+00
1:Del:C:5	6.71E-09	0.00E+00	7.22E-04	1.98E-03	4.29E-04	1.12E-03	9.78E-05	3.68E-04	1.22E-03	1.53E-03	2.71E-03
1:Del:T:0	6.17E-04	9.52E-04	1.44E-03	1.29E-02	3.71E-03	6.49E-04	1.63E-02	2.18E-02	1.64E-02	1.05E-02	8.61E-03
1:Del:T:1	9.61E-05	6.06E-09	9.73E-05	4.75E-03	2.41E-03	2.32E-07	1.69E-02	1.53E-02	3.93E-03	2.60E-02	1.11E-02
1:Del:T:2	5.66E-04	0.00E+00	5.61E-46	1.39E-02	6.77E-04	1.95E-03	1.66E-02	8.99E-03	1.31E-02	3.80E-02	8.94E-03
1:Del:T:3	9.19E-05	6.72E-04	9.41E-04	6.54E-03	2.13E-03	2.57E-03	2.42E-02	1.26E-02	8.38E-03	2.21E-02	1.07E-02
1:Del:T:4	4.10E-04	4.77E-04	9.32E-04	1.25E-02	0.00E+00	5.16E-03	5.76E-02	2.52E-03	8.78E-07	1.25E-02	1.17E-02
1:Del:T:5	2.21E-04	6.16E-08	4.44E-04	2.01E-07	2.08E-03	9.12E-03	8.51E-03	6.94E-03	4.00E-02	1.08E-01	7.85E-03
1:Ins:C:0	1.31E-08	1.76E-08	4.76E-08	9.60E-08	5.10E-04	3.76E-08	1.46E-07	9.37E-04	1.86E-03	3.37E-04	2.85E-07
1:Ins:C:1	4.04E-05	3.27E-08	3.53E-08	4.54E-04	4.73E-04	2.51E-08	1.50E-04	1.49E-03	7.27E-04	1.16E-03	1.30E-03
1:Ins:C:2	3.65E-08	2.90E-08	1.46E-07	1.09E-03	2.28E-04	2.39E-08	5.63E-04	2.32E-03	6.28E-04	1.59E-04	8.19E-04
1:Ins:C:3	3.66E-08	2.02E-05	4.90E-05	3.22E-08	9.96E-08	5.39E-08	1.07E-03	1.47E-04	2.62E-07	2.46E-04	5.30E-04
