MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
1:Del:C:0	5.46E-04	1.97E-04	0.00E+00	6.74E-03	2.02E-03	1.40E-02	3.73E-03	2.34E-02	4.44E-02	3.17E-02	2.65E-02
1:Del:C:1	8.22E-04	9.38E-04	0.00E+00	3.98E-03	5.07E-04	1.85E-02	1.38E-03	9.89E-03	2.36E-02	1.31E-02	2.95E-02
1:Del:C:2	3.28E-04	0.00E+00	2.32E-04	6.07E-04	0.00E+00	8.79E-04	2.12E-03	5.24E-07	1.09E-03	3.58E-03	1.44E-03
1:Del:C:3	2.70E-04	2.69E-04	4.29E-04	9.32E-04	6.41E-04	3.47E-03	1.87E-03	3.49E-03	6.22E-03	5.12E-03	5.72E-03
1:Del:C:4	9.75E-09	0.00E+00	1.62E-03	7.19E-05	1.01E-04	2.64E-03	9.60E-04	3.09E-03	4.12E-03	1.20E-02	6.67E-03
1:Del:C:5	0.00E+00	2.29E-04	2.66E-03	2.10E-04	2.11E-03	1.01E-04	2.28E-03	3.26E-03	7.35E-03	5.94E-03	3.03E-03
1:Del:T:0	3.39E-04	4.03E-04	3.53E-03	3.85E-03	4.33E-05	1.34E-02	5.29E-03	1.52E-02	3.92E-02	2.35E-02	1.93E-02
1:Del:T:1	2.74E-05	5.64E-05	0.00E+00	9.47E-04	9.59E-04	7.73E-03	1.72E-04	4.54E-03	1.19E-02	1.87E-02	5.88E-03
1:Del:T:2	4.35E-08	9.51E-04	1.97E-03	1.09E-03	0.00E+00	1.59E-02	5.70E-03	8.55E-03	4.70E-02	1.44E-02	1.75E-02
1:Del:T:3	4.48E-03	8.49E-04	6.74E-03	1.40E-46	2.63E-03	2.35E-02	2.82E-02	6.53E-02	1.11E-02	2.47E-02	4.24E-02
1:Del:T:4	2.31E-04	6.00E-04	5.27E-03	7.17E-04	1.63E-03	1.45E-02	1.94E-03	3.29E-02	1.45E-02	1.77E-02	6.51E-03
1:Del:T:5	5.69E-07	1.22E-07	3.04E-02	4.33E-04	2.83E-07	1.47E-07	2.31E-03	1.21E-01	6.30E-02	5.96E-03	2.15E-03
1:Ins:C:0	3.57E-08	2.86E-08	2.96E-04	3.47E-04	1.96E-04	9.79E-08	6.09E-05	1.57E-04	2.99E-04	1.42E-03	8.39E-04
1:Ins:C:1	2.48E-08	7.78E-05	6.83E-04	3.20E-04	5.85E-08	8.54E-08	2.46E-08	6.42E-04	2.40E-03	4.19E-04	2.10E-03
1:Ins:C:2	5.46E-08	7.72E-05	1.91E-08	6.76E-04	8.94E-05	4.09E-04	1.84E-03	1.97E-04	2.60E-07	4.38E-03	3.17E-04
1:Ins:C:3	4.50E-05	1.01E-04	2.10E-09	2.36E-08	1.04E-04	1.68E-04	2.27E-04	1.81E-08	4.15E-04	2.30E-04	1.32E-03
1:Ins:C:4	1.72E-04	5.58E-08	1.16E-03	9.13E-05	4.03E-08	1.63E-07	3.47E-04	2.08E-03	7.32E-04	4.15E-08	4.24E-04
1:Ins:C:5	8.69E-05	1.09E-03	1.81E-03	0.00E+00	2.63E-07	1.03E-43	2.84E-03	2.68E-03	1.02E-02	9.39E-04	6.69E-03
1:Ins:T:0	1.01E-04	7.85E-05	4.12E-04	1.13E-03	3.01E-04	3.77E-03	3.47E-03	6.01E-03	6.09E-03	4.34E-03	1.06E-02
1:Ins:T:1	2.51E-03	0.00E+00	8.42E-04	1.06E-03	8.04E-05	1.79E-03	1.30E-02	1.86E-02	2.23E-03	3.45E-03	1.85E-03
1:Ins:T:2	8.14E-05	3.17E-04	5.65E-04	1.64E-04	2.94E-04	2.19E-04	3.79E-04	0.00E+00	2.13E-03	3.53E-03	5.78E-04
1:Ins:T:3	3.05E-05	3.52E-04	1.16E-04	3.28E-04	0.00E+00	1.16E-08	4.63E-04	6.15E-04	2.26E-03	5.76E-03	2.50E-03
1:Ins:T:4	0.00E+00	1.54E-03	4.30E-04	0.00E+00	2.96E-04	1.54E-03	6.74E-08	7.62E-04	4.26E-03	2.25E-08	1.98E-02
1:Ins:T:5	2.51E-04	3.87E-03	3.96E-08	5.23E-03	3.89E-08	1.68E-07	1.64E-06	2.41E-10	1.21E-02	1.31E-02	8.15E-02
2:Del:R:0	0.00E+00	1.74E-04	1.67E-04	2.37E-03	8.98E-04	2.27E-03	0.00E+00	3.26E-03	3.68E-03	1.06E-02	5.54E-03
2:Del:R:1	1.89E-04	9.95E-05	9.85E-04	1.68E-03	7.75E-08	3.61E-04	1.03E-03	1.43E-03	5.48E-03	4.07E-04	6.60E-03
2:Del:R:2	4.44E-05	2.31E-04	3.24E-04	1.05E-07	0.00E+00	2.85E-04	1.05E-03	1.23E-04	9.28E-04	0.00E+00	3.61E-03
2:Del:R:3	8.03E-09	3.84E-08	1.80E-04	9.54E-05	3.55E-05	6.05E-08	2.62E-08	1.22E-04	1.28E-04	6.78E-04	1.06E-03
2:Del:R:4	4.64E-08	1.03E-04	2.62E-04	1.25E-04	1.53E-04	2.30E-04	5.48E-09	9.49E-04	4.05E-07	4.71E-04	1.38E-04
2:Del:R:5	1.09E-02	2.55E-08	1.08E-07	3.26E-08	2.16E-07	3.75E-08	7.41E-02	2.65E-07	7.81E-02	3.31E-07	2.48E-07
3:Del:R:0	1.32E-07	9.35E-08	2.11E-02	1.58E-07	7.99E-03	2.39E-07	3.25E-08	6.83E-07	1.39E-02	7.59E-02	1.72E-06
3:Del:R:1	2.52E-03	6.77E-04	7.10E-04	3.81E-04	2.03E-03	2.34E-04	6.45E-03	1.60E-02	1.11E-02	1.40E-46	6.36E-04
3:Del:R:2	6.24E-05	2.22E-04	2.02E-04	3.89E-04	0.00E+00	7.04E-04	1.94E-07	9.70E-04	1.17E-03	3.40E-03	3.96E-03
3:Del:R:3	3.67E-04	3.90E-08	2.79E-04	1.24E-04	5.52E-03	3.67E-04	4.11E-03	1.11E-04	4.59E-03	1.04E-02	2.34E-03
3:Del:R:4	3.19E-08	8.33E-09	5.02E-08	1.62E-08	5.25E-08	4.88E-08	2.19E-07	9.17E-08	1.08E-07	1.01E-07	1.58E-07
3:Del:R:5	5.77E-05	1.94E-08	2.16E-08	4.38E-08	1.03E-07	1.05E-07	5.55E-04	3.91E-08	1.01E-07	1.81E-07	4.27E-07
4:Del:R:0	4.97E-03	2.45E-05	5.79E-04	8.62E-04	8.39E-04	3.06E-07	3.00E-02	1.80E-03	1.22E-03	2.34E-03	2.86E-03
4:Del:R:1	1.71E-04	0.00E+00	1.74E-03	8.66E-04	1.83E-03	8.51E-04	2.18E-03	1.43E-04	3.48E-03	3.41E-03	1.58E-03
4:Del:R:2	7.84E-04	0.00E+00	9.06E-05	6.40E-05	3.99E-08	6.08E-04	6.23E-04	2.02E-04	4.38E-04	6.91E-04	4.86E-04
4:Del:R:3	3.19E-08	8.33E-09	5.02E-08	1.62E-08	5.25E-08	4.88E-08	2.19E-07	9.17E-08	1.08E-07	1.01E-07	1.58E-07
4:Del:R:4	3.19E-08	8.33E-09	5.02E-08	1.62E-08	5.25E-08	4.88E-08	2.19E-07	9.17E-08	1.08E-07	1.01E-07	1.58E-07
4:Del:R:5	3.19E-08	8.33E-09	5.02E-08	1.62E-08	5.25E-08	4.88E-08	2.19E-07	9.17E-08	1.08E-07	1.01E-07	1.58E-07
5:Del:R:0	2.93E-07	1.34E-07	7.41E-04	5.10E-03	1.20E-03	7.85E-04	2.09E-02	2.70E-03	7.62E-03	2.64E-02	2.65E-02
5:Del:R:1	7.19E-05	1.40E-04	1.19E-03	2.55E-04	7.76E-08	1.11E-04	1.09E-04	2.13E-03	2.37E-04	1.84E-04	5.69E-04
5:Del:R:2	3.34E-07	1.31E-08	2.38E-04	2.77E-04	7.76E-05	1.89E-04	6.50E-04	9.91E-08	2.27E-04	1.17E-03	3.31E-05
5:Del:R:3	3.19E-08	8.33E-09	5.02E-08	1.62E-08	5.25E-08	4.88E-08	2.19E-07	9.17E-08	1.08E-07	1.01E-07	1.58E-07
5:Del:R:4	2.77E-08	4.64E-08	1.43E-04	2.61E-08	6.74E-08	3.68E-05	1.47E-06	2.91E-04	1.76E-04	2.03E-07	4.07E-04
5:Del:R:5	2.53E-04	1.68E-06	1.85E-08	2.29E-08	1.41E-07	3.62E-08	1.11E-03	1.56E-07	9.45E-05	2.65E-07	1.94E-07
2:Ins:R:0	0.00E+00	3.51E-04	3.25E-04	4.02E-04	2.66E-04	5.00E-04	7.52E-05	4.37E-04	8.60E-04	1.65E-03	3.44E-03
2:Ins:R:1	8.36E-08	0.00E+00	3.60E-04	3.91E-04	1.31E-07	6.17E-04	1.09E-03	7.28E-04	1.19E-03	1.05E-03	1.17E-03
2:Ins:R:2	8.81E-05	5.55E-05	3.86E-04	6.63E-09	6.80E-07	2.44E-04	4.57E-04	1.37E-03	4.10E-04	5.88E-04	1.46E-08
2:Ins:R:3	1.99E-08	6.98E-08	5.80E-04	8.15E-05	4.16E-05	2.23E-06	9.49E-04	2.63E-07	2.26E-03	2.17E-04	9.97E-04
2:Ins:R:4	1.00E-04	2.52E-04	1.08E-03	0.00E+00	1.92E-08	1.58E-04	0.00E+00	1.23E-03	8.87E-08	6.32E-08	3.47E-03
2:Ins:R:5	1.24E-04	1.82E-03	2.11E-03	2.78E-04	3.93E-04	6.15E-05	2.33E-03	9.26E-04	1.31E-03	9.66E-04	1.15E-02
3:Ins:R:0	4.06E-08	7.13E-09	2.63E-08	2.22E-04	1.71E-07	2.65E-04	1.33E-07	1.25E-06	6.19E-04	6.84E-04	8.52E-05
3:Ins:R:1	1.54E-09	1.31E-08	6.93E-04	1.32E-04	1.92E-04	5.70E-04	1.52E-06	2.01E-04	5.95E-04	0.00E+00	3.97E-05
3:Ins:R:2	8.57E-05	2.99E-08	5.03E-08	3.36E-07	1.12E-07	8.93E-08	1.61E-04	4.97E-04	2.04E-07	1.65E-07	6.43E-05
3:Ins:R:3	3.21E-08	4.82E-08	1.61E-04	1.74E-04	2.87E-07	2.71E-04	2.18E-07	3.95E-04	0.00E+00	1.12E-04	2.07E-03
3:Ins:R:4	6.03E-08	4.72E-08	8.44E-05	6.15E-08	9.89E-08	8.59E-08	2.84E-04	1.69E-04	3.01E-04	2.14E-04	1.04E-04
3:Ins:R:5	2.00E-04	1.51E-04	9.75E-04	0.00E+00	0.00E+00	0.00E+00	2.06E-03	3.41E-03	6.39E-05	0.00E+00	1.69E-04
4:Ins:R:0	9.41E-07	1.99E-08	1.43E-04	3.00E-04	1.07E-07	1.06E-07	1.91E-07	1.73E-04	5.75E-04	1.06E-03	5.86E-04
4:Ins:R:1	4.55E-05	2.04E-04	2.18E-08	1.91E-04	4.40E-04	1.21E-07	3.55E-04	1.85E-04	9.77E-04	1.81E-04	2.31E-03
4:Ins:R:2	5.31E-08	1.07E-04	6.68E-05	3.90E-08	1.14E-07	9.95E-08	4.57E-08	1.24E-05	1.56E-07	4.61E-08	8.68E-08
4:Ins:R:3	4.97E-08	6.32E-05	2.37E-08	4.34E-08	4.93E-05	1.13E-07	6.57E-08	5.00E-08	3.49E-08	1.57E-07	2.33E-07
4:Ins:R:4	3.28E-08	1.01E-04	1.81E-04	3.69E-08	5.25E-07	3.36E-07	1.50E-06	4.94E-05	2.38E-04	5.00E-07	6.74E-04
4:Ins:R:5	8.95E-05	2.24E-04	4.02E-04	2.43E-08	7.21E-08	1.06E-08	3.71E-03	2.66E-03	6.62E-03	2.37E-03	2.14E-03
5:Ins:R:0	1.43E-04	3.24E-08	7.50E-08	8.09E-08	1.47E-07	1.17E-07	1.42E-04	1.04E-07	1.33E-04	2.47E-07	2.98E-07
5:Ins:R:1	5.06E-04	2.51E-04	3.61E-04	1.16E-03	9.20E-04	0.00E+00	1.37E-03	8.04E-04	4.77E-03	5.58E-03	5.97E-03
5:Ins:R:2	3.16E-04	1.65E-04	3.08E-05	4.50E-05	3.29E-08	5.24E-08	1.17E-07	5.76E-04	3.12E-04	0.00E+00	1.43E-07
5:Ins:R:3	3.19E-08	8.33E-09	5.02E-08	1.62E-08	5.25E-08	4.88E-08	2.19E-07	9.17E-08	1.08E-07	1.01E-07	1.58E-07
5:Ins:R:4	3.99E-08	1.03E-04	1.41E-04	3.08E-08	1.94E-07	1.88E-07	4.52E-04	3.41E-04	1.36E-04	1.80E-04	4.35E-07
5:Ins:R:5	3.19E-08	8.33E-09	5.02E-08	1.62E-08	5.25E-08	4.88E-08	2.19E-07	9.17E-08	1.08E-07	1.01E-07	1.58E-07
2:Del:M:1	0.00E+00	3.00E-05	7.93E-05	6.62E-04	3.07E-04	1.92E-03	5.89E-04	3.89E-03	5.53E-03	5.60E-03	1.15E-03
3:Del:M:1	1.14E-04	9.18E-05	3.06E-04	1.51E-03	1.25E-03	4.32E-04	8.28E-04	1.53E-03	2.42E-07	8.58E-03	9.37E-04
3:Del:M:2	4.80E-09	2.91E-04	7.80E-04	8.44E-04	1.00E-04	8.52E-04	0.00E+00	1.46E-03	1.42E-03	8.61E-04	3.00E-03
4:Del:M:1	9.02E-03	1.01E-04	0.00E+00	6.23E-04	1.53E-03	1.92E-04	3.80E-02	1.53E-03	2.46E-03	3.29E-03	7.32E-04
4:Del:M:2	8.80E-05	1.23E-04	5.49E-04	1.31E-04	6.77E-04	8.14E-04	1.66E-03	3.97E-04	1.46E-03	3.16E-03	2.66E-04
4:Del:M:3	3.16E-05	1.46E-04	6.11E-04	3.16E-08	8.84E-05	1.78E-04	1.28E-03	2.94E-03	3.42E-03	1.76E-03	8.65E-05
5:Del:M:1	5.42E-04	4.41E-09	3.57E-03	1.03E-02	1.01E-07	1.08E-06	1.06E-02	2.42E-07	4.48E-03	4.05E-02	4.52E-02
5:Del:M:2	1.35E-03	4.78E-09	4.63E-03	1.41E-02	4.39E-07	1.36E-03	4.19E-04	5.05E-03	1.66E-03	1.92E-02	2.98E-02
5:Del:M:3	1.10E-08	3.30E-04	3.18E-03	3.76E-03	3.79E-08	6.22E-04	5.54E-09	1.02E-03	1.24E-02	6.94E-03	1.65E-02
5:Del:M:4	1.57E-07	2.30E-08	6.30E-04	2.42E-03	6.85E-04	0.00E+00	3.72E-05	5.76E-08	3.22E-03	7.44E-03	5.04E-03
5:Del:M:5	0.00E+00	3.88E-04	6.72E-04	2.48E-03	0.00E+00	3.91E-04	9.19E-04	1.92E-04	7.02E-03	3.97E-03	1.19E-03
