MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Del:C:0	0.00E+00	7.00E-04	1.04E-03	1.40E-46	5.54E-03	6.64E-03	1.40E-02
1:Del:C:1	0.00E+00	5.15E-04	5.20E-04	2.08E-04	3.46E-03	6.33E-03	2.64E-02
1:Del:C:2	2.08E-09	1.94E-05	0.00E+00	1.94E-04	3.57E-04	1.89E-04	5.69E-04
1:Del:C:3	5.57E-04	0.00E+00	8.31E-04	0.00E+00	8.07E-04	7.22E-04	3.49E-03
1:Del:C:4	2.10E-04	9.76E-05	1.36E-03	3.66E-04	5.21E-04	9.90E-04	2.11E-03
1:Del:C:5	3.44E-04	1.39E-04	7.71E-04	0.00E+00	3.16E-04	5.90E-04	2.63E-03
1:Del:T:0	1.00E-03	5.36E-05	1.43E-03	3.14E-04	9.89E-04	2.38E-03	1.19E-02
1:Del:T:1	2.19E-04	4.83E-04	8.38E-04	5.38E-05	6.89E-04	2.06E-03	6.77E-03
1:Del:T:2	6.07E-04	5.75E-04	1.40E-03	1.96E-04	1.82E-03	5.28E-03	1.68E-02
1:Del:T:3	1.17E-03	4.21E-05	1.80E-03	1.79E-02	7.10E-04	1.41E-02	7.72E-02
1:Del:T:4	7.03E-04	6.99E-04	2.23E-03	1.28E-04	9.92E-04	2.90E-03	1.10E-02
1:Del:T:5	1.62E-07	1.03E-07	1.17E-02	3.87E-08	3.05E-07	7.02E-09	7.38E-02
1:Ins:C:0	5.59E-09	6.69E-05	3.68E-08	1.49E-08	3.13E-04	1.71E-04	3.98E-04
1:Ins:C:1	0.00E+00	4.49E-05	1.86E-04	2.03E-04	1.79E-04	1.85E-04	1.04E-03
1:Ins:C:2	1.82E-08	7.87E-05	3.94E-08	4.36E-09	2.33E-04	6.86E-08	4.24E-04
1:Ins:C:3	3.27E-04	1.20E-04	4.74E-09	4.18E-05	8.96E-05	1.22E-04	1.49E-04
1:Ins:C:4	4.11E-04	3.76E-05	3.32E-04	5.28E-05	1.51E-04	0.00E+00	6.61E-04
1:Ins:C:5	8.26E-04	2.40E-09	7.58E-04	3.51E-04	0.00E+00	6.00E-04	8.46E-04
1:Ins:T:0	3.27E-04	1.08E-04	4.10E-04	1.07E-04	5.53E-04	1.04E-03	1.74E-03
1:Ins:T:1	7.83E-05	2.87E-04	9.84E-05	9.15E-04	7.24E-04	9.70E-04	1.83E-03
1:Ins:T:2	1.54E-04	3.26E-06	2.63E-04	4.12E-05	2.13E-04	3.91E-04	1.58E-03
1:Ins:T:3	4.62E-04	1.37E-04	8.61E-05	0.00E+00	3.04E-04	1.95E-04	1.35E-04
1:Ins:T:4	5.35E-04	4.49E-04	5.48E-04	1.25E-04	3.99E-04	3.88E-04	1.47E-03
1:Ins:T:5	3.53E-03	8.91E-08	1.34E-08	5.91E-04	2.16E-03	1.72E-07	2.26E-03
2:Del:R:0	2.57E-04	3.94E-04	4.72E-04	5.82E-04	1.17E-03	1.40E-03	4.95E-03
2:Del:R:1	3.54E-08	8.51E-08	3.35E-03	4.16E-02	1.58E-03	7.74E-04	1.93E-02
2:Del:R:2	2.11E-04	2.52E-08	2.67E-04	3.43E-04	2.18E-04	1.16E-04	2.13E-03
2:Del:R:3	1.33E-04	9.08E-05	1.84E-06	0.00E+00	1.09E-08	5.67E-09	3.96E-08
2:Del:R:4	0.00E+00	1.77E-03	4.93E-05	9.17E-04	5.15E-04	1.90E-04	5.08E-03
2:Del:R:5	1.18E-08	2.64E-08	2.08E-08	1.43E-04	1.52E-04	1.96E-07	5.97E-04
3:Del:R:0	6.19E-05	0.00E+00	0.00E+00	4.42E-04	9.72E-04	8.17E-04	4.12E-03
3:Del:R:1	1.49E-03	7.21E-04	0.00E+00	1.61E-02	3.82E-04	1.00E-03	3.82E-02
3:Del:R:2	2.72E-04	7.89E-04	9.28E-04	3.23E-04	5.29E-04	1.08E-03	4.16E-03
3:Del:R:3	7.05E-08	1.60E-08	7.25E-05	7.17E-05	9.25E-05	1.53E-04	1.79E-04
3:Del:R:4	4.79E-09	6.10E-09	1.36E-08	1.87E-08	1.71E-08	1.37E-08	7.55E-08
3:Del:R:5	4.79E-09	6.10E-09	1.36E-08	1.87E-08	1.71E-08	1.37E-08	7.55E-08
4:Del:R:0	0.00E+00	1.51E-08	3.02E-04	1.07E-07	5.77E-04	2.45E-04	1.19E-03
4:Del:R:1	2.97E-04	2.23E-04	5.94E-04	3.91E-04	2.21E-04	3.56E-04	2.10E-03
4:Del:R:2	1.27E-08	1.44E-05	1.49E-04	4.09E-09	1.11E-04	4.18E-04	4.79E-04
4:Del:R:3	1.81E-08	3.35E-03	4.55E-04	2.76E-05	9.63E-08	6.12E-08	1.16E-03
4:Del:R:4	4.79E-09	6.10E-09	1.36E-08	1.87E-08	1.71E-08	1.37E-08	7.55E-08
4:Del:R:5	4.79E-09	6.10E-09	1.36E-08	1.87E-08	1.71E-08	1.37E-08	7.55E-08
5:Del:R:0	0.00E+00	8.19E-08	2.69E-08	1.01E-03	7.48E-03	1.53E-04	2.96E-02
5:Del:R:1	1.00E-04	0.00E+00	4.84E-04	5.34E-05	2.58E-04	2.69E-04	1.02E-03
5:Del:R:2	4.30E-09	1.35E-04	2.90E-04	9.83E-03	0.00E+00	4.65E-04	2.19E-02
5:Del:R:3	2.87E-08	5.99E-08	5.59E-05	3.69E-08	6.95E-08	4.10E-05	1.20E-04
5:Del:R:4	4.79E-09	6.10E-09	1.36E-08	1.87E-08	1.71E-08	1.37E-08	7.55E-08
5:Del:R:5	3.85E-08	5.42E-08	5.94E-08	1.74E-07	3.18E-05	5.75E-08	5.79E-05
2:Ins:R:0	7.10E-05	0.00E+00	1.17E-04	8.61E-05	2.67E-04	3.60E-04	1.40E-03
2:Ins:R:1	5.05E-05	1.07E-04	6.53E-05	1.13E-04	2.56E-04	4.45E-04	1.56E-03
2:Ins:R:2	4.14E-08	1.37E-08	4.03E-05	3.15E-08	1.37E-04	3.81E-04	6.60E-04
2:Ins:R:3	5.28E-05	0.00E+00	0.00E+00	1.09E-08	7.29E-05	1.56E-04	3.51E-04
2:Ins:R:4	3.21E-04	1.60E-04	4.15E-04	3.06E-04	0.00E+00	8.61E-05	2.97E-04
2:Ins:R:5	6.68E-04	5.10E-04	8.86E-04	1.08E-04	3.69E-04	0.00E+00	0.00E+00
3:Ins:R:0	5.79E-09	3.92E-08	7.48E-09	7.71E-05	1.06E-04	2.25E-05	4.31E-04
3:Ins:R:1	1.34E-04	1.03E-08	2.98E-04	1.41E-05	1.61E-04	1.76E-05	9.94E-05
3:Ins:R:2	4.79E-09	6.10E-09	1.36E-08	1.87E-08	1.71E-08	1.37E-08	7.55E-08
3:Ins:R:3	3.51E-08	4.79E-08	5.25E-08	7.01E-05	1.18E-07	5.67E-08	8.84E-05
3:Ins:R:4	5.95E-05	1.68E-08	2.17E-08	2.16E-07	3.54E-08	4.00E-08	1.20E-04
3:Ins:R:5	2.35E-04	6.21E-05	3.81E-04	1.66E-04	1.99E-04	1.09E-04	0.00E+00
4:Ins:R:0	4.03E-05	3.01E-08	3.84E-08	8.43E-08	3.40E-04	8.94E-05	1.15E-03
4:Ins:R:1	3.04E-04	3.92E-09	2.06E-04	3.63E-04	1.12E-04	3.00E-04	5.48E-04
4:Ins:R:2	4.97E-05	2.61E-08	1.79E-08	7.56E-05	3.14E-06	9.48E-05	1.75E-04
4:Ins:R:3	4.79E-09	6.10E-09	1.36E-08	1.87E-08	1.71E-08	1.37E-08	7.55E-08
4:Ins:R:4	1.56E-04	4.07E-08	1.69E-08	1.38E-04	1.63E-09	1.59E-08	7.40E-07
4:Ins:R:5	2.19E-04	1.12E-08	3.64E-04	1.04E-04	7.73E-05	1.51E-04	1.02E-03
5:Ins:R:0	5.41E-05	2.01E-08	7.37E-05	1.43E-09	1.08E-04	3.29E-09	1.51E-07
5:Ins:R:1	1.79E-04	1.74E-04	0.00E+00	0.00E+00	8.96E-04	9.75E-05	2.48E-03
5:Ins:R:2	6.00E-05	5.69E-08	3.85E-05	4.13E-08	6.54E-08	5.25E-05	3.89E-05
5:Ins:R:3	3.55E-05	4.88E-09	2.28E-04	0.00E+00	5.73E-05	1.44E-04	1.19E-04
5:Ins:R:4	1.21E-07	1.89E-04	1.22E-08	3.79E-08	1.22E-04	1.47E-07	1.74E-04
5:Ins:R:5	3.15E-08	4.43E-08	8.97E-05	4.03E-08	7.19E-05	5.13E-08	4.01E-07
2:Del:M:1	3.31E-04	0.00E+00	1.61E-05	7.47E-05	7.11E-04	5.15E-04	5.24E-04
3:Del:M:1	9.60E-06	2.86E-05	9.53E-05	8.52E-05	7.79E-04	5.18E-04	3.85E-04
3:Del:M:2	2.16E-04	2.33E-04	5.16E-04	1.79E-04	3.91E-04	4.62E-04	1.16E-03
4:Del:M:1	1.88E-04	1.25E-08	1.43E-04	1.12E-05	6.37E-04	1.48E-08	1.39E-03
4:Del:M:2	2.29E-04	1.78E-05	2.82E-04	0.00E+00	3.34E-04	5.66E-04	7.39E-04
4:Del:M:3	4.50E-04	4.02E-04	3.59E-04	7.39E-04	6.53E-04	5.72E-04	1.87E-03
5:Del:M:1	1.04E-03	1.34E-08	1.20E-03	4.15E-04	1.17E-02	3.10E-04	1.63E-02
5:Del:M:2	2.38E-04	7.53E-04	5.95E-04	4.91E-04	1.11E-02	2.19E-04	1.94E-02
5:Del:M:3	2.93E-04	4.71E-04	1.40E-46	6.31E-04	2.13E-03	8.58E-04	6.52E-03
5:Del:M:4	1.94E-05	2.26E-08	1.73E-04	2.13E-04	1.12E-03	4.26E-08	2.87E-03
5:Del:M:5	3.17E-04	0.00E+00	2.46E-04	1.99E-04	5.72E-04	4.43E-04	1.61E-03
