MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Del:C:0	0.0	0.0010036657506134361	0.0010750572259759395	1.4012984643248171e-46	0.018581718185987483	0.38752765357494356	0.028173698577251115
1:Del:C:1	0.0	0.0007266789834829979	0.0014121746084242658	0.0004029839183203876	0.02928305687382817	0.08060715906322002	0.02638896107673645
1:Del:C:2	2.084103911670354e-09	2.812083785883601e-05	0.0	0.0005439490905523314	0.0036355873104184865	0.001332744221959814	0.0007649887586012483
1:Del:C:3	0.004409189743455499	0.0	0.0068446406163275245	0.0	0.005288998503237963	0.00449476195499301	0.009098301274934783
1:Del:C:4	0.0003737636709274739	0.00019428766099736095	0.0076668087625876066	0.0008797111558124015	0.0023832447826862336	0.011044599674642086	0.002113897353410721
1:Del:C:5	0.001619646074686898	0.00020830434514209628	0.011616883939132095	0.0	0.0013708596743526869	0.0017746217083185912	0.006917082608561031
1:Del:T:0	0.006695161201059818	5.362978554330766e-05	0.0014255683869123458	0.00037867811624892056	0.041190671175718306	0.11063603684306145	0.029107173439115286
1:Del:T:1	0.0005123951846144337	0.0010559406466200017	0.00133673098825966	7.742465822957456e-05	0.007398667209781706	0.040231174975633624	0.014302574284374713
1:Del:T:2	0.0014813230722211302	0.0013827919485748907	0.003510447419830598	0.0003934545849915594	0.007218273682519793	0.0854967936873436	0.033293128851801156
1:Del:T:3	0.0017517753061838449	6.135230505606159e-05	0.005999925143987639	0.10418121377006173	0.0007095326203852892	0.09435546584427357	0.31364351669326423
1:Del:T:4	0.006750648212619126	0.001921011254307814	0.042951485887169835	0.00012766773579642177	0.0009919642470777035	0.09503607451915741	0.028556204962660557
1:Del:T:5	6.513220615289583e-07	4.08400882179194e-07	0.8569632828235626	1.055846539088634e-07	1.2914114876139137e-06	7.023557913067672e-09	0.10647826814773112
1:Ins:C:0	8.318406941043576e-09	0.00012522555386773604	6.580931852795401e-08	3.653373283896144e-08	0.0014024712522541448	0.00032365070352255996	0.00039777993151339784
1:Ins:C:1	0.0	4.493492305730484e-05	0.00040149632376369483	0.00047314710059040974	0.0006163907766129739	0.0002992900466765036	0.001405838894606859
1:Ins:C:2	2.3360571432817778e-08	0.00010032051641708505	5.8211539766261924e-08	4.3572931929247716e-09	0.0011879273632075637	1.2873258441459258e-07	0.0006266298467672016
1:Ins:C:3	0.0018777346704155207	0.0003637526700945415	4.7368086342203245e-09	4.184319307682926e-05	0.00015330009463916384	0.00012177842023604057	0.00014948828651171198
1:Ins:C:4	0.00260477060219273	3.7658603829981985e-05	0.0014509558910503983	7.877841999288648e-05	0.0006251152719073616	0.0	0.001704708329634741
1:Ins:C:5	0.023187949135899544	2.3987917430190463e-09	0.005447819258552045	0.0012136573262978346	0.0	0.0015309448624748257	0.0014081993955187499
1:Ins:T:0	0.004649188206531108	0.00013826736818600693	0.0012943278939928859	0.00010722465813159943	0.0017902002262417227	0.013452627882361411	0.0033962015843371773
1:Ins:T:1	0.00015357686480683698	0.0009666940815804992	0.0001287687395233661	0.00938023142516613	0.007704604603350163	0.012173081422224641	0.005885043065063655
1:Ins:T:2	0.00022946043323486266	3.2782934862751746e-06	0.0006636876431002747	4.1182697168551384e-05	0.0006248870328619205	0.002537785726599395	0.0028653208166360853
1:Ins:T:3	0.005750522017478943	0.00023779125846203896	0.0002014429308474064	0.0	0.0010281522903824226	0.00052664972954517	0.0001908648625331466
1:Ins:T:4	0.011320335138589144	0.0013140681929339087	0.0019628433336038144	0.00012482334859669207	0.0027044993243180216	0.0013762389862677082	0.0027736670203012182
1:Ins:T:5	0.8758030116558075	2.1338688327432465e-07	1.3840241175344659e-08	0.0005912526692100073	0.006186330356035797	4.6958953419107275e-07	0.00320437264634279
2:Del:R:0	0.0007906946979346685	0.0016628682271402795	0.0018392289493931457	0.0013271154151880183	0.010651159239932895	0.011555958585813642	0.00578300473280251
2:Del:R:1	5.2954516149839034e-08	1.6770206059391058e-07	0.004494563406893803	0.6334431946277619	0.004096381375728697	0.0007784880140988548	0.028537083683841048
2:Del:R:2	0.0007346762829456566	3.7834465516084495e-08	0.0011809527582954614	0.0014494393893983216	0.00021845779847353696	0.0002759967333986424	0.004805248987395316
2:Del:R:3	0.0005333725910986687	0.000282525441234327	1.9502221750400393e-06	0.0	1.614117444148633e-08	5.674662872934278e-09	5.136085974299931e-08
2:Del:R:4	0.0	0.042411832697689535	4.927655099891126e-05	0.004353394825011491	0.0026445871109899597	0.00018988907104358077	0.016336431074887515
2:Del:R:5	1.18284965822113e-08	7.864213174002543e-08	2.546595894159509e-08	0.0005819390346346153	0.0005519031445146538	2.618489636674326e-07	0.000724734619427636
3:Del:R:0	0.0001404252985707899	0.0	0.0	0.0009947863443755978	0.0079035111120902	0.004893440846353769	0.005511145479977131
3:Del:R:1	0.004214004523839776	0.0009472042569797168	0.0	0.1225420569472135	0.0005360870505683124	0.00211555886469057	0.08452242342755198
3:Del:R:2	0.0007962839328683913	0.03472427688539028	0.004342599149094894	0.0006030939388438128	0.0033582578878849747	0.0021331595024093987	0.010240890178829431
3:Del:R:3	1.0884144288070275e-07	1.9877950663271805e-08	0.00012794751791034287	0.00023317400584428328	9.255791927245127e-05	0.00033745493778329915	0.00028162304442957975
3:Del:R:4	2.5794920333055416e-07	4.016803046624773e-07	3.5982319843697044e-07	3.179488004434461e-07	4.093750618494596e-07	3.4848743553084204e-07	4.147018429989657e-07
3:Del:R:5	2.5794920333055416e-07	4.016803046624773e-07	3.5982319843697044e-07	3.179488004434461e-07	4.093750618494596e-07	3.4848743553084204e-07	4.147018429989657e-07
4:Del:R:0	0.0	1.7385299777572526e-08	0.0005591326077322379	1.7728379191339628e-07	0.01103712203912437	0.0006834566749169824	0.0016865973930343613
4:Del:R:1	0.0010182850295677782	0.0008954549761256203	0.0037911626393906774	0.0011945901838771532	0.00037106952877365986	0.002218426240142435	0.0034335458381974603
4:Del:R:2	2.4131747267119863e-08	1.4382118382627596e-05	0.00037762338070166377	4.090115623966994e-09	0.00018140757708664523	0.0014879058537644596	0.0011224535875953734
4:Del:R:3	4.1272062096911535e-08	0.8997990429401398	0.0004557960916059756	2.933346907525447e-05	4.6901723322889665e-07	6.535946287297007e-08	0.0016038373581636733
4:Del:R:4	2.5794920333055416e-07	4.016803046624773e-07	3.5982319843697044e-07	3.179488004434461e-07	4.093750618494596e-07	3.4848743553084204e-07	4.147018429989657e-07
4:Del:R:5	2.5794920333055416e-07	4.016803046624773e-07	3.5982319843697044e-07	3.179488004434461e-07	4.093750618494596e-07	3.4848743553084204e-07	4.147018429989657e-07
5:Del:R:0	0.0	1.6488914127421596e-07	2.690524070203537e-08	0.010339690838009119	0.26784168779850004	0.00015342780077247652	0.030610487097874284
5:Del:R:1	0.00011112601132481358	0.0	0.0018313477543415503	5.339259084244929e-05	0.000736669249116062	0.0008499398449202999	0.001737961615435779
