MutationType	ID83A	ID83B
1:Del:C:0	1.33E-02	1.41E-02
1:Del:C:1	3.74E-03	3.93E-03
1:Del:C:2	1.98E-04	1.95E-04
1:Del:C:3	2.74E-04	4.20E-04
1:Del:C:4	4.02E-04	4.81E-04
1:Del:C:5	5.54E-04	6.89E-04
1:Del:T:0	4.07E-03	4.02E-03
1:Del:T:1	5.96E-03	8.95E-03
1:Del:T:2	2.09E-02	3.14E-02
1:Del:T:3	3.87E-03	4.11E-03
1:Del:T:4	2.28E-03	2.02E-03
1:Del:T:5	2.42E-02	2.99E-02
1:Ins:C:0	9.93E-05	1.22E-04
1:Ins:C:1	1.06E-04	1.36E-04
1:Ins:C:2	5.97E-05	5.89E-05
1:Ins:C:3	3.67E-05	5.03E-05
1:Ins:C:4	7.99E-05	9.41E-05
1:Ins:C:5	6.19E-04	5.06E-04
1:Ins:T:0	6.44E-04	6.00E-04
1:Ins:T:1	4.29E-04	5.27E-04
1:Ins:T:2	1.27E-04	1.08E-04
1:Ins:T:3	1.59E-04	1.34E-04
1:Ins:T:4	2.33E-04	2.26E-04
1:Ins:T:5	8.59E-03	4.37E-03
2:Del:R:0	4.65E-04	5.86E-04
2:Del:R:1	4.68E-04	6.01E-04
2:Del:R:2	1.59E-04	1.44E-04
2:Del:R:3	6.10E-05	6.90E-05
2:Del:R:4	3.11E-05	7.70E-05
2:Del:R:5	7.27E-05	4.08E-05
3:Del:R:0	4.42E-04	5.38E-04
3:Del:R:1	1.56E-04	2.98E-04
3:Del:R:2	8.45E-05	1.46E-04
3:Del:R:3	5.03E-05	4.05E-05
3:Del:R:4	4.39E-09	4.88E-09
3:Del:R:5	4.39E-09	4.88E-09
4:Del:R:0	2.22E-04	2.34E-04
4:Del:R:1	2.12E-04	2.36E-04
4:Del:R:2	7.19E-05	1.04E-04
4:Del:R:3	4.39E-09	4.88E-09
4:Del:R:4	4.39E-09	4.88E-09
4:Del:R:5	3.22E-05	2.84E-05
5:Del:R:0	9.33E-03	1.18E-02
5:Del:R:1	1.05E-04	1.10E-04
5:Del:R:2	4.90E-05	3.46E-05
5:Del:R:3	2.20E-05	1.78E-05
5:Del:R:4	5.11E-08	2.51E-05
5:Del:R:5	1.55E-05	5.05E-08
2:Ins:R:0	1.14E-04	1.21E-04
2:Ins:R:1	1.24E-04	8.50E-05
2:Ins:R:2	6.83E-05	1.11E-04
2:Ins:R:3	6.23E-05	7.51E-05
2:Ins:R:4	8.57E-05	1.36E-04
2:Ins:R:5	7.40E-04	8.92E-04
3:Ins:R:0	4.90E-05	7.50E-05
3:Ins:R:1	1.14E-04	1.09E-04
3:Ins:R:2	1.73E-05	4.35E-08
3:Ins:R:3	4.39E-09	4.88E-09
3:Ins:R:4	1.11E-02	9.83E-03
3:Ins:R:5	4.29E-05	2.17E-05
4:Ins:R:0	6.36E-05	3.21E-05
4:Ins:R:1	1.64E-04	1.54E-04
4:Ins:R:2	2.00E-05	1.48E-05
4:Ins:R:3	3.54E-05	4.57E-08
4:Ins:R:4	2.67E-05	2.66E-05
4:Ins:R:5	9.53E-05	1.52E-04
5:Ins:R:0	3.82E-05	3.48E-05
5:Ins:R:1	5.51E-03	4.44E-03
5:Ins:R:2	4.39E-09	4.88E-09
5:Ins:R:3	2.14E-05	2.68E-05
5:Ins:R:4	1.96E-05	5.11E-08
5:Ins:R:5	3.76E-05	1.85E-05
2:Del:M:1	3.33E-04	4.12E-04
3:Del:M:1	4.09E-04	3.81E-04
3:Del:M:2	2.29E-04	2.26E-04
4:Del:M:1	1.85E-04	2.44E-04
4:Del:M:2	9.42E-05	7.70E-05
4:Del:M:3	1.15E-04	9.52E-05
5:Del:M:1	9.74E-03	1.25E-02
5:Del:M:2	4.57E-03	5.86E-03
5:Del:M:3	1.82E-03	1.82E-03
5:Del:M:4	7.28E-04	9.50E-04
5:Del:M:5	4.00E-04	5.11E-04
