MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
1:Del:C:0	2.34E-02	2.72E-02	8.10E-04	3.56E-03	2.00E-02
1:Del:C:1	6.84E-03	6.38E-03	2.86E-04	1.65E-03	5.36E-03
1:Del:C:2	3.10E-04	3.74E-04	1.24E-04	0.00E+00	1.82E-04
1:Del:C:3	5.92E-04	8.34E-04	1.46E-04	4.65E-04	7.89E-04
1:Del:C:4	9.53E-04	1.48E-03	1.55E-04	4.26E-04	7.69E-04
1:Del:C:5	1.06E-03	3.98E-04	1.82E-04	3.24E-04	2.49E-04
1:Del:T:0	7.90E-03	7.69E-03	1.44E-03	1.65E-03	5.63E-03
1:Del:T:1	3.31E-03	3.86E-03	1.41E-04	5.98E-04	2.77E-03
1:Del:T:2	5.62E-03	7.97E-03	3.26E-04	1.47E-03	4.93E-03
1:Del:T:3	6.16E-03	9.91E-03	6.04E-04	1.12E-03	5.75E-03
1:Del:T:4	1.77E-03	6.93E-03	0.00E+00	1.51E-03	5.37E-03
1:Del:T:5	5.23E-02	1.85E-03	1.42E-03	4.61E-03	8.75E-03
1:Ins:C:0	8.04E-08	1.89E-04	8.28E-05	1.21E-08	9.55E-08
1:Ins:C:1	7.44E-05	2.82E-04	1.73E-04	7.60E-09	5.60E-09
1:Ins:C:2	5.45E-05	3.24E-04	1.26E-04	0.00E+00	8.09E-05
1:Ins:C:3	3.32E-08	7.23E-05	2.56E-08	4.83E-05	5.67E-05
1:Ins:C:4	3.23E-04	1.34E-04	2.21E-05	2.86E-04	1.00E-04
1:Ins:C:5	5.41E-04	2.99E-04	1.41E-04	5.21E-04	1.22E-04
1:Ins:T:0	8.25E-04	1.25E-03	2.62E-04	5.35E-04	6.29E-03
1:Ins:T:1	8.62E-04	8.09E-04	1.14E-04	1.86E-04	6.56E-04
1:Ins:T:2	1.82E-04	4.24E-04	1.20E-02	5.98E-04	1.26E-03
1:Ins:T:3	1.19E-04	1.35E-04	1.29E-04	2.42E-04	2.78E-04
1:Ins:T:4	5.57E-04	1.45E-04	1.24E-04	9.93E-04	2.52E-04
1:Ins:T:5	3.91E-08	1.70E-03	1.65E-03	1.33E-02	6.59E-08
2:Del:R:0	1.07E-03	8.43E-04	2.73E-04	3.57E-04	5.74E-04
2:Del:R:1	4.54E-04	5.65E-04	3.69E-04	2.34E-04	2.48E-04
2:Del:R:2	1.79E-04	1.42E-04	3.25E-05	2.51E-04	1.60E-04
2:Del:R:3	8.22E-05	1.25E-08	1.53E-08	7.18E-05	1.01E-08
2:Del:R:4	1.30E-04	8.05E-09	3.59E-05	5.95E-05	1.24E-04
2:Del:R:5	5.39E-08	2.03E-04	9.79E-05	5.19E-08	1.34E-08
3:Del:R:0	2.02E-04	6.97E-04	4.31E-04	1.35E-04	2.81E-04
3:Del:R:1	4.99E-04	2.17E-04	2.30E-04	6.10E-04	5.90E-03
3:Del:R:2	4.42E-04	1.65E-04	1.13E-04	3.23E-04	3.25E-04
3:Del:R:3	5.46E-05	7.26E-05	7.32E-05	5.97E-05	1.17E-04
3:Del:R:4	8.84E-09	1.17E-08	3.93E-09	2.51E-09	3.01E-09
3:Del:R:5	3.15E-08	7.03E-05	2.74E-05	3.43E-08	1.66E-08
4:Del:R:0	3.32E-08	1.60E-08	1.44E-03	4.01E-04	2.15E-02
4:Del:R:1	3.01E-04	3.43E-04	0.00E+00	2.49E-04	3.58E-04
4:Del:R:2	1.07E-04	1.61E-04	1.86E-05	4.63E-05	6.00E-05
4:Del:R:3	3.05E-05	2.11E-08	2.78E-08	3.53E-08	4.46E-08
4:Del:R:4	2.28E-05	2.25E-05	3.35E-05	4.13E-08	4.93E-08
4:Del:R:5	4.04E-08	2.51E-08	2.59E-05	4.81E-08	5.21E-08
5:Del:R:0	1.29E-03	2.30E-02	1.31E-02	3.46E-04	1.85E-04
5:Del:R:1	3.10E-04	9.87E-05	1.19E-05	1.63E-04	1.24E-04
5:Del:R:2	1.22E-08	6.82E-04	1.16E-02	7.11E-04	3.67E-04
5:Del:R:3	8.84E-09	1.17E-08	3.93E-09	2.51E-09	3.01E-09
5:Del:R:4	8.84E-09	1.17E-08	3.93E-09	2.51E-09	3.01E-09
5:Del:R:5	5.31E-08	4.96E-05	2.97E-08	4.31E-08	4.19E-08
2:Ins:R:0	1.75E-04	1.80E-04	1.46E-04	2.35E-04	2.60E-04
2:Ins:R:1	2.71E-04	1.75E-04	1.85E-04	0.00E+00	2.53E-04
2:Ins:R:2	1.60E-04	6.58E-05	7.06E-05	3.44E-09	1.42E-04
2:Ins:R:3	1.09E-04	8.49E-05	3.68E-09	1.24E-04	1.39E-04
2:Ins:R:4	5.49E-05	3.31E-04	1.05E-02	4.74E-04	0.00E+00
2:Ins:R:5	1.74E-03	4.44E-04	1.82E-03	7.24E-04	7.24E-04
3:Ins:R:0	4.97E-09	1.31E-04	3.68E-05	5.43E-05	5.44E-05
3:Ins:R:1	1.44E-04	9.22E-05	5.01E-08	1.09E-04	1.89E-05
3:Ins:R:2	1.59E-04	1.90E-04	1.94E-03	1.39E-04	1.13E-04
3:Ins:R:3	5.18E-08	8.08E-05	3.54E-08	9.06E-05	5.21E-08
3:Ins:R:4	1.67E-05	2.13E-08	3.20E-08	3.97E-08	9.37E-05
3:Ins:R:5	1.92E-04	6.22E-05	0.00E+00	1.88E-04	6.23E-06
4:Ins:R:0	4.64E-05	1.29E-04	2.49E-08	6.32E-05	3.58E-08
4:Ins:R:1	6.76E-05	7.44E-05	1.73E-04	1.37E-04	0.00E+00
4:Ins:R:2	7.82E-05	5.45E-05	2.16E-03	1.69E-04	9.35E-05
4:Ins:R:3	5.57E-05	4.35E-05	3.03E-08	3.26E-05	4.76E-08
4:Ins:R:4	4.44E-08	2.06E-05	4.96E-08	1.14E-04	3.41E-08
4:Ins:R:5	2.20E-04	2.15E-04	1.48E-04	2.04E-04	2.11E-04
5:Ins:R:0	1.55E-05	6.91E-05	6.76E-05	2.99E-08	4.76E-08
5:Ins:R:1	2.91E-04	9.07E-04	2.72E-04	2.67E-04	0.00E+00
5:Ins:R:2	5.36E-08	5.45E-05	3.28E-05	5.07E-08	4.13E-08
5:Ins:R:3	8.68E-09	5.46E-05	9.16E-06	6.35E-05	1.04E-08
5:Ins:R:4	3.24E-05	5.66E-05	1.04E-08	9.55E-09	1.08E-05
5:Ins:R:5	3.28E-05	1.04E-04	4.31E-05	1.12E-08	1.72E-08
2:Del:M:1	3.48E-04	3.14E-04	1.39E-04	3.67E-04	1.28E-03
3:Del:M:1	1.37E-04	6.28E-04	7.77E-04	3.45E-08	1.35E-02
3:Del:M:2	5.40E-04	3.90E-04	2.41E-04	2.92E-04	2.41E-04
4:Del:M:1	1.28E-04	6.52E-04	3.26E-04	1.54E-04	2.65E-07
4:Del:M:2	2.10E-04	3.54E-04	2.76E-04	0.00E+00	1.49E-04
4:Del:M:3	2.59E-04	3.25E-04	0.00E+00	8.38E-05	1.69E-04
5:Del:M:1	6.60E-08	2.83E-02	1.69E-02	5.45E-07	3.71E-04
5:Del:M:2	2.42E-08	1.19E-02	2.18E-03	4.37E-04	7.17E-08
5:Del:M:3	3.31E-04	3.10E-03	1.66E-03	7.31E-05	3.68E-04
5:Del:M:4	3.42E-05	2.24E-03	1.23E-03	2.69E-08	2.08E-04
5:Del:M:5	3.51E-04	1.32E-03	7.44E-04	2.15E-04	1.14E-04
