Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
V32	1.31E+00	1.78E+00	1.17E+00	2.65E+00	1.91E+00	1.61E+01	1.23E+01	2.14E+01	1.12E+01
V33	3.35E+00	6.73E+00	6.71E+00	2.95E+00	2.10E+01	1.75E+01	2.17E+01	3.04E+00	6.35E+00
V34	7.16E-01	2.35E+00	5.60E+00	0.00E+00	1.31E+00	9.00E+00	3.98E+00	9.98E+00	5.00E+00
V35	1.18E+00	8.17E-01	1.99E+00	1.82E+00	3.32E+00	4.30E+00	1.29E+00	2.77E+00	2.53E+00
V36	9.31E-01	7.37E+00	2.60E+00	7.67E-01	1.88E+00	1.17E+00	5.31E+00	0.00E+00	1.35E+00
V37	7.72E-01	7.77E+00	1.14E+00	1.39E+00	4.70E+00	4.66E+00	8.29E+00	4.14E+00	2.31E+00
V38	0.00E+00	1.18E+00	2.05E+00	5.43E-01	0.00E+00	7.42E-01	6.15E-01	1.29E+00	1.09E+00
V39	7.90E-01	2.48E+00	4.23E-01	9.20E-01	4.94E-01	1.05E+00	6.67E-01	1.79E+00	7.33E-01
V40	1.86E+00	4.65E+00	1.78E+00	9.29E-01	1.26E+01	1.30E+01	7.51E+00	5.39E+00	5.22E+00
V41	2.13E-01	1.61E+00	6.29E-01	5.58E-01	6.40E-01	1.71E+00	1.47E+00	1.82E+00	6.16E-01
V42	1.75E+00	2.02E+00	7.75E+00	2.53E+00	1.96E+00	1.51E+00	7.89E+00	0.00E+00	5.28E+00
V43	3.91E+00	7.02E-01	1.44E+00	1.02E+00	2.95E+00	8.03E-01	2.29E+00	1.29E+00	2.62E+00
V44	1.05E+00	4.72E+00	1.12E+00	0.00E+00	1.59E+00	1.62E+00	4.85E+00	2.04E+00	1.61E+00
V45	1.32E+00	2.56E+00	1.34E+00	2.20E+00	3.07E-01	1.00E+00	1.69E+00	8.69E-01	1.14E+00
V46	2.60E+00	2.18E+00	1.24E+00	1.88E+00	1.21E+01	6.90E+00	7.38E+00	3.69E+00	2.62E+00
V47	7.02E-01	4.45E+00	1.25E+01	3.57E+00	1.23E+01	1.00E+01	5.42E+00	4.61E+00	1.76E+01
V48	5.26E-01	4.90E+00	1.70E+00	5.33E-01	2.00E-01	8.49E-01	3.66E+00	7.37E-01	4.00E-01
V49	0.00E+00	1.95E+00	5.37E-01	1.18E+00	2.03E+00	2.99E+00	1.75E+00	9.87E-01	1.41E+00
V50	4.89E+00	1.73E+00	4.01E-01	1.05E+00	2.29E+00	3.40E+00	2.62E+00	1.59E+00	3.40E+00
V51	1.95E+00	0.00E+00	2.97E+00	4.33E-01	2.64E+00	7.17E+00	5.19E+00	9.02E+00	5.34E+00
V52	6.63E-01	1.84E+01	7.92E-01	0.00E+00	3.27E+00	6.27E+00	1.80E+01	2.85E+00	6.99E-01
V53	1.54E+00	2.44E+00	3.12E+00	5.86E-01	1.41E+00	1.44E+00	2.83E+00	2.00E-01	1.00E-01
V54	2.26E+00	1.38E+00	4.55E+00	0.00E+00	7.89E+00	2.00E+00	6.26E+00	7.92E-01	5.10E+00
V55	0.00E+00	3.68E+00	8.33E-01	3.56E+00	9.80E-01	1.32E+01	1.13E+01	1.22E+01	7.38E+00
V56	5.47E-01	2.62E+00	1.10E+01	1.64E+00	8.46E+00	7.69E+00	2.68E+00	1.63E+00	1.45E+01
V57	6.40E-01	0.00E+00	1.53E+00	2.00E-01	4.16E+00	4.00E+00	4.76E+00	1.45E+00	1.01E+00
V58	1.83E+00	2.17E+00	2.57E+00	1.42E+00	0.00E+00	8.01E+00	3.53E+00	6.91E+00	5.19E+00
V59	1.54E+00	3.13E+00	1.09E+00	6.86E-01	5.27E+00	9.88E+00	7.46E+00	1.27E+01	4.65E+00
V60	4.13E+00	0.00E+00	7.92E-01	1.93E+00	3.12E+00	1.80E+00	2.84E+00	9.48E-01	1.32E+00
V61	1.22E+00	2.12E+00	1.04E+01	5.16E-01	2.68E+01	2.95E+01	1.47E+01	2.65E+00	1.89E+01
V62	2.27E+00	3.86E+00	1.76E+00	3.80E+00	6.47E+00	6.52E+00	6.18E+00	4.13E+00	4.62E+00
V63	6.57E+00	1.35E+00	8.99E+00	1.35E+00	1.36E+01	1.31E+01	1.82E+01	2.46E+00	3.60E+00
V64	1.08E+00	8.72E+00	3.81E+00	1.33E+00	1.72E+00	1.86E+00	8.51E+00	1.55E+00	5.83E+00
V65	2.28E+00	4.67E+00	5.81E+00	1.47E+00	4.18E+00	3.25E+00	5.02E+00	2.24E+00	3.24E+00
V66	3.16E+00	4.59E+01	3.57E+00	1.29E+00	2.70E+00	1.11E+01	4.97E+01	1.27E+01	2.29E+00
V67	5.21E-01	1.08E+00	1.49E+00	1.85E+00	4.10E+00	8.75E-01	4.43E+00	1.07E+00	4.99E-01
V68	1.79E+00	1.36E+01	4.87E+00	3.36E+00	2.04E+00	3.09E+00	1.21E+01	3.89E-01	2.64E+00
V69	1.11E+00	1.00E+00	6.07E+00	1.29E+00	6.86E+00	6.69E+00	3.91E+00	3.07E+00	7.29E+00
V70	5.12E-01	7.37E+00	3.05E+00	2.35E+00	3.00E-01	2.57E+00	7.93E+00	0.00E+00	1.32E+00
V71	1.46E+00	5.59E-01	1.00E-01	1.76E+00	4.76E-01	0.00E+00	2.24E-01	0.00E+00	3.07E-01
V72	2.16E+00	3.06E-01	5.58E-01	2.08E+00	5.43E-01	8.70E-01	8.70E-01	1.17E+00	5.39E-01
V73	3.14E+00	1.10E+00	3.48E-01	3.35E+00	1.46E+00	7.00E-01	1.99E+00	2.91E-01	1.49E+00
V74	1.86E+00	1.76E+00	1.56E+00	2.56E+00	0.00E+00	1.58E+01	1.09E+01	1.80E+01	7.56E+00
V75	2.56E+00	3.59E+00	6.86E-01	0.00E+00	2.39E+00	3.83E+00	2.10E+00	3.60E+00	7.81E-01
V76	1.57E+00	2.21E-01	6.43E+00	3.09E+00	5.73E-01	7.84E+00	4.14E+00	9.32E+00	5.64E+00
V77	6.57E-01	1.18E+00	1.44E+00	2.92E+00	1.80E+01	1.81E+01	5.50E+00	3.16E+00	8.81E+00
V78	5.16E-01	1.92E+00	0.00E+00	5.47E-01	4.96E-01	1.87E+00	1.73E+00	1.83E+00	4.73E-01
V79	2.10E+00	4.99E-01	1.23E+00	3.99E+00	1.06E+01	1.02E+01	1.13E+01	9.59E+00	1.27E+01
V80	3.35E+00	5.39E+00	1.63E+00	8.84E-01	1.60E+00	1.50E+01	8.69E+00	1.79E+01	4.25E+00
V81	3.33E+00	1.78E+00	8.70E-01	8.75E-01	2.13E-01	3.00E-01	3.71E+00	8.49E-01	3.06E+00
V82	2.59E+00	2.69E-01	4.43E+00	1.31E+00	1.73E+01	1.01E+01	6.26E+00	1.19E+01	1.57E+01
V83	8.03E-01	3.58E+00	4.47E+00	5.64E+00	0.00E+00	1.89E+01	1.22E+01	2.35E+01	1.56E+01
V84	5.39E-01	5.00E-01	3.00E+00	3.79E-01	1.19E+00	0.00E+00	1.39E+00	5.86E-01	3.07E+00
V85	1.38E+00	8.39E+00	1.24E+00	1.06E+00	1.90E+00	1.92E+00	8.83E+00	6.74E-01	1.94E+00
V86	1.01E+00	4.96E+00	5.04E-01	3.27E-01	1.39E+00	3.73E+00	4.17E+00	2.40E+00	8.85E-01
V87	1.51E+00	7.60E-01	4.58E-01	1.42E+00	1.05E+00	1.78E+00	1.12E+00	1.89E+00	3.94E-01
V88	6.51E-01	2.04E+00	9.43E-01	8.06E-01	3.21E+00	1.82E+00	1.67E+00	2.13E-01	2.44E+00
V89	2.96E+00	1.82E+00	2.13E+00	2.49E-01	2.56E+00	4.00E+00	3.06E+00	6.22E+00	2.48E+00
V90	9.91E-01	1.53E+01	1.24E+00	9.07E-01	5.86E-01	3.82E+00	1.76E+01	6.55E+00	3.42E+00
V91	1.27E+00	1.51E+00	1.04E+00	1.67E+00	1.07E+01	3.12E+00	1.16E+01	1.70E+00	4.99E+00
V92	1.96E+00	1.05E+00	3.31E+00	0.00E+00	9.17E+00	1.11E+01	1.16E+01	9.51E+00	5.46E+00
V93	3.79E-01	7.05E+00	2.67E+00	2.67E-01	2.03E+00	1.99E+00	7.23E+00	2.16E+00	8.82E-01
V94	3.51E+00	6.69E+00	1.00E-01	1.20E+00	1.00E-01	9.27E+00	8.32E+00	8.66E+00	1.41E+00
V95	5.62E-01	6.40E-01	3.37E+00	4.99E-01	2.73E+00	2.46E+00	6.07E+00	1.38E+00	0.00E+00
V96	2.79E+00	7.81E-01	1.12E+00	1.07E+00	1.10E+01	1.70E+01	1.69E+01	1.63E+01	1.02E+01
V97	1.33E+00	1.68E+00	3.03E+00	8.44E-01	9.67E+00	7.05E+00	7.06E+00	1.06E+00	4.25E+00
V98	1.66E+00	5.77E+00	2.47E+00	1.81E+00	0.00E+00	4.90E+00	6.23E+00	6.65E+00	2.29E+00
V99	5.81E-01	2.48E+00	5.74E+00	2.08E+00	0.00E+00	2.48E+00	4.62E+00	2.46E+00	4.70E+00
V100	0.00E+00	6.50E-01	9.75E-01	4.61E+00	9.37E+00	3.45E+00	8.51E+00	1.12E+00	2.94E+00
