NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	197.009	63.813	69.698	51.745	0.395	0.819	40000.0
2	209.526	67.475	75.16	53.034	0.395	0.815	20000.0
3	199.83	65.361	72.185	53.354	0.393	0.815	20000.0
4	199.352	64.995	70.131	51.01	0.379	0.827	40000.0
5	199.52	64.962	71.897	52.531	0.386	0.82	40000.0
6	196.407	63.063	69.075	50.867	0.39	0.824	20000.0
7	196.97	64.004	71.156	52.037	0.375	0.824	20000.0
8	196.391	63.495	68.841	50.383	0.38	0.831	20000.0
9	202.067	65.941	71.566	52.159	0.381	0.82	50000.0
10	196.653	63.774	68.46	50.564	0.382	0.83	20000.0
