MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Del:C:0	4.90E-04	1.38E-04	1.30E-03	4.61E-03	7.74E-03	1.82E-03	1.19E-02	4.88E-02	9.85E-03	2.24E-02
1:Del:C:1	1.40E-46	6.47E-04	0.00E+00	2.74E-03	4.55E-03	7.29E-04	4.40E-03	1.98E-02	2.32E-03	1.00E-02
1:Del:C:2	4.81E-09	1.51E-02	1.35E-04	2.55E-03	4.57E-05	1.65E-03	7.41E-07	5.86E-02	5.04E-02	1.72E-02
1:Del:C:3	5.77E-04	5.58E-04	2.18E-04	1.33E-03	2.30E-03	0.00E+00	2.14E-03	7.42E-03	2.14E-04	9.02E-04
1:Del:C:4	0.00E+00	3.21E-06	7.71E-04	2.14E-04	1.39E-03	4.66E-04	9.57E-04	1.41E-03	2.36E-03	1.84E-03
1:Del:C:5	5.22E-04	1.94E-05	1.85E-03	2.81E-04	3.50E-04	3.14E-08	5.34E-03	1.18E-02	3.42E-03	4.85E-03
1:Del:T:0	1.32E-04	0.00E+00	1.46E-03	4.30E-03	6.66E-03	1.13E-03	5.77E-03	1.79E-02	8.05E-03	8.00E-03
1:Del:T:1	3.17E-08	1.65E-07	1.31E-04	1.78E-03	2.91E-03	0.00E+00	3.22E-03	9.99E-03	3.77E-04	1.77E-03
1:Del:T:2	0.00E+00	4.23E-04	1.45E-03	0.00E+00	4.09E-03	9.98E-04	2.05E-03	1.26E-02	6.63E-03	2.81E-03
1:Del:T:3	7.45E-04	2.32E-05	4.81E-03	3.73E-04	3.97E-03	1.36E-03	1.11E-03	1.34E-02	6.32E-03	1.01E-02
1:Del:T:4	4.43E-04	6.12E-04	4.71E-03	9.41E-04	5.87E-03	6.40E-04	2.64E-03	9.13E-03	7.24E-03	3.56E-03
1:Del:T:5	5.79E-07	1.36E-07	7.24E-03	6.72E-06	1.07E-08	1.10E-07	4.08E-03	2.29E-03	1.09E-01	2.29E-02
1:Ins:C:0	6.66E-05	1.35E-05	2.78E-08	7.25E-04	7.71E-08	8.92E-08	2.26E-03	5.93E-04	2.70E-08	1.47E-04
1:Ins:C:1	6.16E-08	2.47E-08	1.78E-07	2.96E-04	8.60E-08	1.67E-04	6.24E-04	2.27E-07	5.03E-07	7.52E-04
1:Ins:C:2	3.96E-08	1.21E-08	2.08E-04	2.10E-04	3.94E-07	4.57E-05	1.03E-03	8.76E-04	1.43E-04	4.84E-04
