MutationType	ID83A	ID83B	ID83C
1:Del:C:0	1.83E-02	2.18E-02	9.25E-03
1:Del:C:1	5.36E-03	6.54E-03	3.11E-03
1:Del:C:2	3.33E-04	3.71E-04	5.59E-05
1:Del:C:3	6.85E-04	1.17E-03	4.02E-04
1:Del:C:4	4.39E-04	8.69E-04	3.86E-04
1:Del:C:5	9.63E-04	4.84E-04	6.15E-04
1:Del:T:0	6.14E-03	8.90E-03	3.30E-03
1:Del:T:1	2.52E-03	2.91E-03	1.21E-03
1:Del:T:2	5.56E-03	6.19E-03	2.56E-03
1:Del:T:3	5.55E-03	7.26E-03	3.26E-03
1:Del:T:4	3.36E-03	6.40E-03	2.72E-03
1:Del:T:5	6.56E-02	5.98E-03	4.03E-02
1:Ins:C:0	1.10E-04	1.52E-04	5.25E-05
1:Ins:C:1	1.28E-04	1.83E-04	8.61E-05
1:Ins:C:2	8.13E-05	1.02E-04	6.97E-05
1:Ins:C:3	2.45E-05	4.44E-05	1.13E-04
1:Ins:C:4	1.33E-04	1.00E-04	1.46E-04
1:Ins:C:5	6.44E-04	3.86E-04	1.47E-03
1:Ins:T:0	1.23E-03	1.30E-03	4.77E-04
1:Ins:T:1	8.77E-04	1.10E-03	4.72E-04
1:Ins:T:2	2.08E-04	2.51E-04	8.11E-05
1:Ins:T:3	1.77E-04	2.25E-04	1.96E-04
1:Ins:T:4	2.94E-04	4.77E-04	9.50E-04
1:Ins:T:5	7.02E-08	1.29E-03	5.41E-02
2:Del:R:0	1.11E-03	1.56E-03	5.75E-04
2:Del:R:1	5.63E-04	8.41E-04	4.60E-04
2:Del:R:2	1.62E-04	2.42E-04	8.33E-05
2:Del:R:3	1.19E-04	2.45E-05	6.63E-05
2:Del:R:4	5.09E-08	5.21E-05	6.24E-05
2:Del:R:5	4.52E-03	6.40E-03	5.31E-03
3:Del:R:0	3.13E-02	4.15E-02	3.20E-02
3:Del:R:1	6.15E-04	5.66E-04	4.62E-04
3:Del:R:2	1.44E-04	1.39E-04	1.09E-04
3:Del:R:3	8.23E-05	2.61E-08	8.13E-05
3:Del:R:4	1.25E-08	1.10E-08	8.69E-09
3:Del:R:5	2.65E-05	7.80E-05	5.08E-05
4:Del:R:0	4.99E-04	6.64E-04	1.78E-04
4:Del:R:1	2.92E-04	3.70E-04	1.43E-04
4:Del:R:2	5.68E-05	1.06E-04	4.88E-05
4:Del:R:3	1.25E-08	1.10E-08	8.69E-09
4:Del:R:4	1.25E-08	1.10E-08	8.69E-09
4:Del:R:5	1.25E-08	1.10E-08	8.69E-09
5:Del:R:0	1.16E-02	1.27E-02	5.61E-03
5:Del:R:1	3.43E-04	7.35E-05	1.96E-04
5:Del:R:2	4.28E-05	6.67E-05	6.51E-05
5:Del:R:3	2.24E-05	3.30E-05	4.19E-08
5:Del:R:4	1.33E-05	3.04E-05	3.82E-08
5:Del:R:5	2.46E-05	3.38E-05	7.09E-06
2:Ins:R:0	2.36E-04	2.37E-04	9.16E-05
2:Ins:R:1	1.86E-04	1.36E-04	1.46E-04
2:Ins:R:2	9.85E-04	1.49E-03	1.11E-03
2:Ins:R:3	6.52E-05	4.57E-05	1.19E-04
2:Ins:R:4	3.34E-04	9.76E-05	2.58E-04
2:Ins:R:5	9.90E-04	3.21E-04	1.27E-03
3:Ins:R:0	8.29E-05	8.05E-05	1.34E-05
3:Ins:R:1	1.58E-04	4.92E-05	8.62E-05
3:Ins:R:2	4.92E-02	8.90E-02	4.68E-02
3:Ins:R:3	2.22E-05	5.99E-05	2.56E-05
3:Ins:R:4	1.34E-03	2.03E-03	1.67E-03
3:Ins:R:5	1.26E-03	1.97E-03	1.09E-03
4:Ins:R:0	6.39E-05	8.76E-05	6.73E-05
4:Ins:R:1	2.18E-04	2.52E-04	1.24E-04
4:Ins:R:2	1.25E-08	1.10E-08	8.69E-09
4:Ins:R:3	1.10E-05	1.27E-05	3.00E-05
4:Ins:R:4	4.12E-05	5.19E-05	5.94E-05
4:Ins:R:5	1.70E-04	1.72E-04	1.24E-04
5:Ins:R:0	4.59E-05	4.51E-05	1.83E-07
5:Ins:R:1	3.58E-04	5.91E-04	2.76E-04
5:Ins:R:2	6.90E-06	2.54E-05	3.55E-05
5:Ins:R:3	7.60E-05	7.48E-05	6.79E-05
5:Ins:R:4	7.44E-05	2.44E-05	6.71E-05
5:Ins:R:5	1.25E-08	1.10E-08	8.69E-09
2:Del:M:1	3.15E-04	3.52E-04	2.65E-04
3:Del:M:1	5.64E-04	5.74E-04	3.07E-04
3:Del:M:2	2.76E-04	4.19E-04	2.24E-04
4:Del:M:1	1.98E-04	2.88E-04	2.41E-04
4:Del:M:2	2.34E-04	3.93E-04	6.64E-05
4:Del:M:3	2.85E-04	3.86E-04	8.87E-05
5:Del:M:1	1.32E-02	1.40E-02	6.53E-03
5:Del:M:2	6.60E-03	7.07E-03	3.15E-03
5:Del:M:3	1.88E-03	2.34E-03	1.12E-03
5:Del:M:4	9.13E-04	1.08E-03	4.41E-04
5:Del:M:5	4.47E-04	4.80E-04	3.22E-04
