MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
1:Del:C:0	0.0002126855053940172	0.0012467866204679012	0.014828935924451798	0.0340229931473732	0.0019459816487506032	0.014578336421400308	0.15833567827939987	0.033373017720878126	0.02525140046607703	0.06223589034751058	0.05029100954532623
1:Del:C:1	0.0001229408751532901	0.005555707162711769	0.007583646683488041	0.006681907046586275	0.0005428817571373657	0.006290129343979061	0.08091879695653915	0.019835894659627228	0.05351151324808598	0.02447743827942759	0.003730472959578037
1:Del:C:2	0.0004651904858474154	0.003458814739715308	0.0053669295948930084	0.006550140569452197	0.00030264684974099507	0.002800038897548802	0.030781327541917564	0.018664839081466197	0.029239433333277703	0.010125083345919848	0.007086707013659179
1:Del:C:3	0.002777618719264865	0.0023430762911448256	0.004047204749658704	0.0031803428754210473	0.0	0.003647244996391237	0.02250014478340745	0.007238900886732153	0.014029078362509608	0.005420249244198203	0.011162557448260486
1:Del:C:4	0.010412797061726452	0.0005263111792737619	0.0023216617200523615	0.0035511748120188712	1.9184086674783886e-09	0.007972489865496755	0.00648037459468469	0.0038090648688375948	0.0023142546322196724	0.010198132139630616	0.0025713393464684487
1:Del:C:5	0.028592452853918076	0.003528515510261059	0.0008680314151570201	0.0010112028381235683	0.00022691821090120356	0.021883691586554052	0.0006986035965383053	0.007943789884448051	0.0	0.01184831043239683	0.012929847240447998
1:Del:T:0	0.0006525908771436662	0.002670424529351294	0.019566064744722098	0.006235781898722053	0.0009962527581956237	0.015121533556375653	0.06473756272345782	0.04888862118124962	0.06541247077286244	0.028415641109459103	0.01835229979828
1:Del:T:1	0.001194100765278563	0.004373758095316589	0.013072601265157573	0.0009369689086452126	0.0005396705033490435	0.007419332263525575	0.047991145197302104	0.025143442742992194	0.030091638304293157	0.02393475830554962	0.0011262923866797792
1:Del:T:2	0.002906374051235616	0.0020164969767211007	0.012584304560441524	0.008985741529613733	0.0004481736985326279	0.007919493936933577	0.0677329258620739	0.018493026816286146	0.03213882451876998	0.03142830016091466	0.0026682096952572467
1:Del:T:3	0.014355601877905428	0.006016354514285922	0.007978768758475781	0.017704085148870945	0.0006557901835185475	0.01671500368298744	0.07397018559277058	0.01017020512430463	0.008954648475628347	0.05271729219704866	0.013241746585881628
1:Del:T:4	0.04572920452803373	0.005490454614628107	0.006282562986269747	0.014351858086884021	0.0027762110438197853	0.039902298101224004	0.03600461974740028	0.008678394538583234	0.006427573988912627	0.09320624422281981	0.03100865618651369
1:Del:T:5	0.7888287734985352	0.004029228652652819	0.09436439812183382	0.005695582910557277	0.010608505813288503	0.40553209781646726	0.026285268892170865	0.018571659438312054	0.006161645309332675	0.0035151659750555764	1.0911231129284716e-06
1:Ins:C:0	0.0027847533960308857	0.004281497122719884	0.006223714612424373	0.009888553880155087	0.33527247786521913	0.004153565722631651	0.013374028727412224	0.019067474501207472	0.01913324189838022	0.016511788108118708	0.004677670563105494
1:Ins:C:1	0.0006340055186146288	0.0008977093361318112	0.002919899392873049	0.0019540503574535253	0.059813538044691084	0.0010246289253700524	0.0004900314006954431	0.0009187709260731936	0.0003375183284515515	0.0033436693390831353	0.0020321753287805677
1:Ins:C:2	0.000831507625116501	0.0015797745366808158	0.002612211937084794	0.00020286069804569706	0.01548750076442957	0.0010070534807164221	0.00017312506213784217	0.0002071769186295569	0.0007899175531929359	0.0004236034627301917	0.0013278479095026796
1:Ins:C:3	0.00027183087571756913	0.0003350142038834747	0.000582126840017736	4.6741804981138556e-05	0.004196538850665093	0.0003739956827485003	0.0011392501636873931	5.9131584130227566e-05	0.0	6.601792760193349e-05	0.00024841838433701467
1:Ins:C:4	0.0001877633087860886	0.00011644615151453763	0.00021009202711866237	3.213812946341932e-05	0.0024636197742074727	0.00015873713651672007	0.0	0.00021425796832772904	0.0	0.0004775122548198851	0.001143094403421685
1:Ins:C:5	0.00017401635229568057	4.6222471828514246e-05	0.0005227019493932516	1.9244899158366025e-06	0.0001226496517076825	0.0004025780752516539	0.000315928101957752	6.703325079797651e-05	0.0	0.0012026820293044693	0.00010309412534917684
1:Ins:T:0	0.03368466334930866	0.4969282913208008	0.3616580897569656	0.01458754247520119	0.366932692527771	0.16037794943898917	0.07239248632629597	0.13424368798732758	0.05094915974885225	0.15835949340761973	0.06783824957325123
1:Ins:T:1	0.011213378079701216	0.2226247352361679	0.14059718251228331	0.002991849273403204	0.12010497957468033	0.05986558504402637	0.047257480435073385	0.0976163249835372	0.012644982426430751	0.07231682769954205	0.040034226264243244
1:Ins:T:2	0.004897331167012453	0.0638509178161621	0.04753862474113703	0.0	0.033531619906425475	0.02355221826583147	0.008059308901429175	0.024332169303670527	0.003472531447187066	0.014409085968509316	0.004431767266009956
1:Ins:T:3	0.00301868381095162	0.04043948508799076	0.0285732089728117	0.0005460370253422297	0.017890427485108374	0.009888427751138813	0.007640161914750933	0.012523356126621366	0.006164771234616637	0.012971291532739997	0.010177206736457264
1:Ins:T:4	0.002992365281097591	0.027415662668645382	0.013692036382853984	0.0027521755709312857	0.007554220743477344	0.009303457979112863	0.004472439703531564	0.00942978954873979	0.0012131142453290522	0.0049912612210027876	0.0002618666833902239
1:Ins:T:5	0.0038995562819764016	0.0383073915541172	0.02065340179949999	0.002209179033525288	0.0048578935395926235	0.01214761596173048	0.006430823386181146	0.006484465850517154	0.0025864211143925785	0.0033716129208942415	0.011356177396610292
2:Del:R:0	0.0014339245378505439	0.0006749476992990821	0.0055582228407729415	0.0004593163973186165	0.0	0.009376045069657266	0.018281066683127803	0.01852500687353313	0.03453344836831093	0.0018076597130857407	0.008862279779266373
2:Del:R:1	0.005149010308086872	0.0021472526906109123	0.008786643477506004	0.001609222062979825	0.0012022166489623488	0.01505000999692129	0.02238034120760858	0.051426192075014115	0.02014222499448806	0.020093006531242283	0.009005318211354734
2:Del:R:2	0.001418745091650635	0.0010464969543647839	0.0036288507853168995	0.0008238713513128459	0.00020482717372942715	0.003410724112764001	0.011608782523492418	0.012458505816757679	0.002911508090328425	0.005819577444344759	0.007515888956354502
2:Del:R:3	0.004367571907096135	0.00032508054457139226	0.0013901643414283172	0.0004543690360878827	4.802628215117011e-09	0.003297877667355351	0.0012138818483799696	0.0016221499243874859	0.0010870942653855309	0.0012081166231655517	0.0018949182807830312
2:Del:R:4	0.0021436331691455732	9.250280396344123e-05	0.0003215417871251702	1.0959204519167543e-05	1.3006240031643301e-08	0.001843982432037592	0.0001397577868181088	6.901555132145632e-05	0.0018554161605905505	0.0001442943327128887	0.0033309438086718047
2:Del:R:5	0.0018087596771249536	0.0	0.0	0.0	0.0	0.0012252121977508069	0.0	0.0	1.9120216165902093e-09	0.0	0.1667281234264374
3:Del:R:0	0.00015773942082887517	0.0006427274394081906	0.002523397869663313	0.004983084443956613	0.00019707917480857873	0.002447672431881074	0.0032789896719623355	0.010217204908840358	0.01877507658209652	0.0009247586736455559	0.0010357109060390713
3:Del:R:1	0.0022291178174782544	0.0023289434891194103	0.011801449395716191	0.0011293171450961381	0.0004492887173546478	0.018585861595347523	0.013188713872805237	0.06154995973221958	0.010937681221403182	0.012720677042379976	0.029564289208501578
