MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Del:C:0	3.11E-04	1.32E-04	2.35E-04	1.53E-02	6.59E-08	1.08E-02	1.14E-02	3.18E-02	1.84E-02
1:Del:C:1	9.11E-04	4.58E-04	0.00E+00	8.88E-03	2.17E-07	6.40E-03	1.03E-02	1.41E-02	6.74E-03
1:Del:C:2	4.66E-08	5.27E-09	1.33E-07	7.11E-04	1.20E-04	9.74E-04	1.38E-03	1.66E-03	1.66E-04
1:Del:C:3	0.00E+00	6.55E-04	3.37E-04	1.07E-03	0.00E+00	1.26E-03	4.52E-03	3.28E-03	2.67E-03
1:Del:C:4	7.70E-05	4.62E-04	1.23E-04	1.85E-03	3.91E-04	3.48E-04	3.30E-03	2.81E-03	1.10E-03
1:Del:C:5	9.43E-05	7.81E-04	9.35E-04	5.59E-04	0.00E+00	9.39E-04	5.22E-03	3.15E-03	8.80E-03
1:Del:T:0	1.70E-08	2.17E-03	1.14E-03	1.65E-02	4.04E-04	1.42E-02	8.73E-07	6.99E-02	9.82E-03
1:Del:T:1	1.12E-04	9.12E-05	1.03E-04	3.29E-03	2.84E-08	2.89E-03	7.67E-03	6.66E-03	1.74E-03
1:Del:T:2	2.08E-08	8.03E-04	2.49E-03	1.17E-02	3.69E-08	2.77E-03	1.07E-02	2.38E-02	1.80E-02
1:Del:T:3	3.04E-04	3.04E-03	9.24E-04	1.17E-02	4.18E-08	1.01E-03	1.78E-02	4.82E-02	1.30E-02
1:Del:T:4	6.29E-04	5.55E-03	1.03E-03	8.19E-03	0.00E+00	0.00E+00	2.42E-02	2.03E-02	1.81E-02
1:Del:T:5	1.53E-08	9.63E-03	7.45E-08	4.28E-46	1.73E-03	5.17E-04	4.43E-02	8.39E-03	6.16E-02
1:Ins:C:0	3.28E-04	3.06E-04	2.93E-04	0.00E+00	1.86E-03	1.17E-03	7.34E-03	2.43E-03	3.78E-03
1:Ins:C:1	1.64E-08	1.91E-08	1.80E-08	9.13E-09	7.54E-08	4.61E-04	6.01E-04	3.43E-04	2.02E-05
1:Ins:C:2	1.39E-04	1.25E-05	4.30E-05	3.73E-06	1.10E-07	3.61E-04	6.88E-04	2.18E-04	7.85E-04
1:Ins:C:3	5.83E-05	4.79E-05	1.69E-04	1.93E-04	3.27E-08	4.10E-04	3.08E-04	9.19E-04	4.29E-04
1:Ins:C:4	5.33E-05	3.13E-04	3.16E-04	1.98E-04	3.65E-04	4.55E-04	3.17E-03	1.61E-03	6.48E-04
1:Ins:C:5	2.85E-04	1.35E-03	2.74E-03	0.00E+00	0.00E+00	6.07E-05	4.02E-03	9.72E-03	2.68E-02
1:Ins:T:0	1.56E-04	1.96E-04	0.00E+00	2.02E-03	9.19E-08	1.08E-03	3.31E-03	3.01E-03	0.00E+00
1:Ins:T:1	7.69E-09	1.86E-04	1.47E-04	8.67E-04	8.29E-08	7.67E-04	1.72E-03	3.06E-03	2.00E-03
1:Ins:T:2	1.78E-04	1.27E-04	3.46E-05	2.56E-04	2.23E-08	7.98E-04	1.72E-03	6.75E-04	4.19E-04
1:Ins:T:3	1.84E-04	0.00E+00	5.44E-04	1.29E-03	1.63E-04	1.20E-05	3.44E-04	3.54E-03	2.70E-03
1:Ins:T:4	0.00E+00	8.09E-04	1.46E-03	8.21E-04	1.47E-04	5.61E-46	2.74E-03	3.59E-03	7.09E-03
1:Ins:T:5	4.59E-04	1.34E-07	7.19E-03	7.67E-07	2.38E-07	4.48E-04	4.27E-04	2.06E-02	8.59E-02
2:Del:R:0	4.79E-05	3.17E-04	0.00E+00	2.13E-03	5.05E-04	3.91E-03	5.87E-03	3.74E-03	7.79E-04
2:Del:R:1	9.65E-05	8.02E-04	1.76E-04	6.50E-04	8.68E-04	1.48E-03	2.90E-03	4.08E-03	6.71E-04
2:Del:R:2	6.31E-05	1.91E-04	2.61E-04	2.99E-04	2.57E-04	3.95E-04	1.38E-03	5.34E-04	1.86E-03
2:Del:R:3	3.77E-09	2.53E-04	3.20E-04	2.31E-04	6.73E-08	5.66E-08	1.21E-03	5.53E-04	8.16E-04
2:Del:R:4	8.85E-09	1.73E-04	2.88E-08	3.62E-08	2.16E-08	1.31E-04	1.33E-04	1.36E-07	1.05E-07
2:Del:R:5	5.66E-05	6.34E-05	4.08E-07	2.45E-08	7.21E-08	1.55E-04	3.97E-04	8.87E-08	2.76E-04
3:Del:R:0	2.20E-04	6.41E-05	0.00E+00	8.98E-04	4.38E-08	1.79E-03	2.07E-03	2.11E-03	8.43E-04
3:Del:R:1	7.77E-07	8.58E-04	8.86E-04	8.45E-04	3.86E-08	4.01E-04	9.19E-03	4.12E-03	1.49E-03
3:Del:R:2	0.00E+00	2.52E-04	4.08E-08	2.34E-04	6.06E-08	1.63E-04	1.92E-03	1.31E-03	8.11E-04
3:Del:R:3	1.58E-08	5.42E-05	6.26E-08	1.23E-04	6.74E-08	1.62E-04	3.28E-04	1.19E-03	7.09E-05
3:Del:R:4	6.13E-09	1.04E-08	1.54E-08	2.14E-08	8.33E-09	5.10E-08	1.12E-07	1.37E-07	7.02E-08
3:Del:R:5	6.13E-09	1.04E-08	1.54E-08	2.14E-08	8.33E-09	5.10E-08	1.12E-07	1.37E-07	7.02E-08
4:Del:R:0	0.00E+00	0.00E+00	2.47E-04	4.34E-04	1.98E-04	1.65E-03	1.80E-03	0.00E+00	7.41E-04
4:Del:R:1	0.00E+00	3.17E-04	3.48E-04	6.83E-04	0.00E+00	3.17E-04	5.55E-03	1.27E-03	1.61E-03
4:Del:R:2	7.81E-05	8.21E-09	2.35E-05	8.63E-05	1.31E-07	9.41E-05	1.36E-07	1.57E-04	3.56E-04
4:Del:R:3	4.84E-05	0.00E+00	1.05E-04	1.80E-08	7.77E-04	1.82E-07	1.40E-46	1.56E-03	5.10E-08
4:Del:R:4	6.13E-09	1.04E-08	1.54E-08	2.14E-08	8.33E-09	5.10E-08	1.12E-07	1.37E-07	7.02E-08
4:Del:R:5	1.05E-04	1.21E-04	0.00E+00	0.00E+00	0.00E+00	3.26E-08	2.87E-04	1.23E-04	4.28E-04
5:Del:R:0	7.88E-08	6.31E-08	3.83E-08	2.55E-07	3.53E-07	1.40E-02	2.21E-02	6.79E-03	3.93E-03
5:Del:R:1	5.77E-05	3.55E-04	1.96E-04	1.53E-04	1.52E-04	0.00E+00	3.32E-03	1.46E-03	1.05E-03
5:Del:R:2	9.19E-09	3.03E-04	2.87E-08	1.25E-04	1.24E-08	1.83E-04	7.97E-04	0.00E+00	4.32E-04
5:Del:R:3	3.24E-08	6.70E-08	8.65E-08	1.23E-04	7.96E-08	8.37E-08	4.35E-08	4.29E-06	1.84E-07
5:Del:R:4	6.13E-09	1.04E-08	1.54E-08	2.14E-08	8.33E-09	5.10E-08	1.12E-07	1.37E-07	7.02E-08
5:Del:R:5	2.39E-08	5.48E-08	1.58E-04	6.18E-08	7.50E-08	1.29E-07	6.16E-04	3.85E-04	3.62E-08
2:Ins:R:0	1.02E-04	1.99E-04	1.38E-04	2.49E-04	1.87E-04	2.56E-04	1.92E-03	1.27E-03	8.70E-04
2:Ins:R:1	4.82E-07	1.18E-04	0.00E+00	2.99E-04	6.65E-04	7.98E-04	1.21E-03	1.16E-03	1.03E-03
2:Ins:R:2	1.51E-08	1.66E-04	5.46E-05	7.74E-05	2.93E-05	9.57E-05	1.91E-04	9.48E-04	6.42E-04
2:Ins:R:3	9.58E-05	1.65E-08	1.38E-04	1.07E-04	5.65E-05	1.53E-04	2.41E-04	2.02E-04	3.31E-04
2:Ins:R:4	1.81E-05	4.34E-04	4.83E-04	1.97E-04	7.16E-05	0.00E+00	1.48E-04	2.08E-03	2.38E-03
2:Ins:R:5	1.29E-05	1.18E-03	1.67E-03	0.00E+00	2.00E-04	1.46E-03	1.69E-02	4.99E-03	1.40E-02
3:Ins:R:0	6.76E-05	2.65E-08	6.04E-08	9.51E-06	8.06E-08	2.33E-04	4.55E-08	2.08E-04	6.38E-08
3:Ins:R:1	1.96E-04	5.37E-05	0.00E+00	3.48E-04	8.04E-08	2.76E-04	9.80E-04	1.14E-03	8.25E-04
3:Ins:R:2	2.31E-08	6.35E-05	3.50E-05	1.89E-08	8.50E-08	6.57E-08	4.29E-08	5.82E-08	9.60E-08
3:Ins:R:3	0.00E+00	0.00E+00	5.28E-04	1.13E-04	1.50E-04	3.94E-04	4.46E-04	7.31E-04	3.76E-04
3:Ins:R:4	2.94E-04	2.49E-08	6.14E-04	1.40E-46	4.64E-03	1.55E-03	6.29E-04	5.22E-03	2.16E-03
3:Ins:R:5	1.07E-04	2.69E-04	2.07E-04	4.32E-09	0.00E+00	3.95E-05	7.76E-04	3.70E-04	1.40E-03
4:Ins:R:0	3.49E-08	4.38E-08	2.06E-08	2.02E-04	2.65E-08	2.26E-04	2.58E-04	7.40E-04	2.19E-04
4:Ins:R:1	2.80E-04	0.00E+00	2.67E-04	3.76E-04	2.83E-04	3.97E-04	4.25E-04	2.42E-04	1.33E-03
4:Ins:R:2	5.77E-05	2.65E-08	4.79E-08	1.30E-04	6.50E-08	3.29E-08	8.92E-05	1.10E-07	5.53E-05
4:Ins:R:3	3.05E-08	3.05E-08	4.73E-05	2.96E-08	8.16E-08	1.12E-07	2.33E-04	2.62E-04	1.24E-07
4:Ins:R:4	5.84E-08	1.47E-04	2.98E-05	3.35E-08	8.49E-05	1.64E-04	4.79E-04	2.99E-04	2.31E-04
4:Ins:R:5	5.05E-05	3.09E-04	9.44E-05	6.57E-05	2.11E-08	2.35E-04	1.56E-03	5.54E-04	6.14E-04
5:Ins:R:0	2.23E-08	2.48E-08	2.34E-04	4.78E-09	7.30E-08	7.69E-05	8.16E-05	1.52E-07	1.65E-04
5:Ins:R:1	1.50E-03	3.69E-04	2.40E-04	2.56E-03	3.99E-03	1.75E-03	1.05E-02	1.23E-07	2.96E-03
5:Ins:R:2	2.40E-08	3.83E-08	7.26E-08	7.14E-05	7.14E-08	7.07E-08	4.11E-08	2.99E-04	8.06E-05
5:Ins:R:3	7.03E-06	8.79E-05	6.84E-05	3.54E-09	1.52E-08	9.32E-09	2.33E-04	0.00E+00	2.13E-04
5:Ins:R:4	2.23E-05	1.83E-05	1.93E-04	1.05E-08	3.62E-08	5.78E-08	0.00E+00	8.96E-04	6.73E-04
5:Ins:R:5	4.93E-08	6.60E-05	3.38E-08	8.10E-09	8.84E-08	1.81E-04	2.79E-04	1.99E-04	6.19E-04
2:Del:M:1	2.72E-04	0.00E+00	4.27E-04	9.44E-04	3.81E-04	1.13E-03	7.62E-04	2.71E-03	8.21E-04
3:Del:M:1	2.69E-04	2.08E-04	0.00E+00	6.20E-04	2.85E-04	1.67E-03	2.96E-03	1.45E-03	1.72E-03
3:Del:M:2	1.49E-04	5.45E-04	3.54E-04	4.07E-04	2.22E-04	1.40E-03	2.65E-03	1.24E-04	1.72E-03
4:Del:M:1	1.03E-05	0.00E+00	2.92E-04	3.34E-05	1.15E-03	1.27E-03	1.96E-03	7.28E-04	1.65E-03
4:Del:M:2	1.36E-08	3.31E-08	1.55E-04	3.81E-04	1.57E-04	1.05E-03	1.71E-03	1.92E-03	7.84E-05
4:Del:M:3	7.07E-06	8.10E-08	3.81E-05	2.94E-04	6.73E-08	5.12E-04	1.04E-03	7.04E-04	3.07E-05
5:Del:M:1	4.94E-03	3.81E-03	1.67E-04	1.11E-02	1.15E-07	2.02E-02	2.79E-02	2.16E-02	1.07E-01
5:Del:M:2	1.22E-08	3.12E-04	6.23E-04	1.88E-04	6.36E-08	2.26E-02	3.57E-02	1.20E-02	6.02E-03
5:Del:M:3	1.55E-04	8.85E-09	1.86E-08	5.39E-04	3.35E-04	1.03E-02	2.21E-02	1.94E-03	5.82E-03
5:Del:M:4	2.76E-04	1.42E-04	2.78E-08	1.37E-04	2.92E-08	3.30E-03	5.23E-03	2.51E-03	2.05E-03
5:Del:M:5	7.46E-03	2.03E-04	6.59E-04	1.57E-03	5.44E-04	1.96E-03	6.55E-03	1.98E-03	3.72E-02
