MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Del:C:0	6.89E-03	8.97E-04	3.23E-03	0.00E+00	2.91E-03	6.78E-07	3.63E-02
1:Del:C:1	2.86E-03	7.87E-04	1.72E-03	5.98E-04	1.50E-03	7.73E-04	1.75E-02
1:Del:C:2	2.64E-04	2.68E-04	2.57E-08	2.97E-05	2.09E-04	4.35E-05	4.08E-04
1:Del:C:3	8.13E-04	4.80E-04	1.34E-03	4.72E-04	6.35E-04	1.50E-04	3.31E-03
1:Del:C:4	2.00E-03	2.33E-04	8.71E-08	4.69E-08	1.15E-04	3.42E-08	7.54E-03
1:Del:C:5	0.00E+00	1.92E-03	7.02E-04	8.05E-04	3.88E-04	0.00E+00	3.84E-03
1:Del:T:0	4.61E-03	1.19E-03	1.96E-03	5.87E-04	2.31E-03	2.01E-04	9.85E-03
1:Del:T:1	4.86E-03	7.29E-09	7.88E-04	6.41E-04	6.12E-04	2.91E-04	1.47E-02
1:Del:T:2	6.60E-03	1.15E-03	1.53E-03	7.62E-04	4.16E-04	5.36E-04	3.16E-02
1:Del:T:3	4.60E-03	1.57E-03	3.56E-04	5.57E-04	0.00E+00	1.61E-03	2.55E-02
1:Del:T:4	3.57E-03	1.95E-03	7.45E-05	1.46E-03	0.00E+00	0.00E+00	2.09E-02
1:Del:T:5	1.26E-07	4.26E-03	1.09E-07	3.49E-08	2.71E-07	4.48E-07	9.78E-02
1:Ins:C:0	5.16E-08	1.17E-04	7.61E-09	5.02E-05	4.03E-04	3.71E-04	7.03E-05
1:Ins:C:1	7.69E-08	2.42E-04	7.50E-05	3.45E-05	4.04E-04	0.00E+00	9.04E-04
1:Ins:C:2	1.02E-04	4.18E-05	3.52E-08	6.71E-08	2.76E-04	5.09E-09	6.31E-04
1:Ins:C:3	0.00E+00	1.52E-08	3.14E-05	1.78E-04	1.03E-04	5.11E-05	1.51E-08
1:Ins:C:4	1.01E-04	4.75E-04	2.84E-04	2.11E-04	0.00E+00	4.55E-05	4.84E-04
1:Ins:C:5	0.00E+00	1.53E-03	1.14E-02	3.04E-03	1.34E-03	3.20E-03	8.64E-02
1:Ins:T:0	1.88E-03	3.64E-04	2.77E-04	4.11E-04	4.93E-04	5.41E-07	1.07E-02
1:Ins:T:1	1.46E-03	0.00E+00	9.28E-04	1.13E-05	1.09E-03	2.12E-04	5.25E-03
1:Ins:T:2	2.15E-04	1.10E-04	9.39E-06	2.57E-04	3.37E-04	1.89E-04	3.21E-04
1:Ins:T:3	1.94E-04	2.79E-04	1.22E-04	4.95E-04	4.00E-04	3.00E-04	1.18E-03
1:Ins:T:4	2.99E-04	3.87E-04	5.32E-04	6.06E-04	2.75E-04	4.51E-04	3.19E-03
1:Ins:T:5	2.33E-03	1.49E-07	1.20E-07	4.04E-03	3.67E-03	4.36E-04	5.50E-03
2:Del:R:0	1.26E-03	4.66E-04	1.32E-08	0.00E+00	5.84E-04	1.49E-04	1.57E-03
2:Del:R:1	4.53E-04	5.72E-04	3.75E-04	1.58E-04	5.89E-04	1.50E-04	2.93E-03
2:Del:R:2	1.72E-04	4.76E-04	4.54E-04	1.22E-04	0.00E+00	4.31E-04	1.51E-03
2:Del:R:3	6.99E-05	1.21E-04	1.55E-08	6.51E-08	0.00E+00	1.18E-04	7.09E-04
2:Del:R:4	4.72E-09	1.49E-04	2.19E-08	3.61E-08	1.28E-08	9.75E-05	3.63E-04
2:Del:R:5	1.64E-08	1.28E-04	3.55E-08	8.66E-08	4.37E-08	4.31E-08	1.12E-06
3:Del:R:0	2.69E-04	4.62E-04	1.62E-04	1.42E-04	1.18E-03	0.00E+00	1.33E-03
3:Del:R:1	6.30E-04	5.91E-04	2.32E-04	7.05E-04	5.32E-04	1.31E-04	1.95E-03
3:Del:R:2	2.24E-04	3.53E-04	3.55E-04	0.00E+00	1.10E-04	1.23E-08	8.09E-04
3:Del:R:3	5.89E-05	1.05E-04	3.26E-05	3.00E-04	2.29E-04	2.77E-04	2.31E-04
3:Del:R:4	4.17E-09	3.77E-09	8.16E-09	5.60E-09	4.97E-09	1.07E-08	4.62E-08
3:Del:R:5	4.17E-09	3.77E-09	8.16E-09	5.60E-09	4.97E-09	1.07E-08	4.62E-08
4:Del:R:0	1.31E-04	6.85E-05	2.14E-08	1.38E-04	7.12E-04	9.20E-05	1.38E-03
4:Del:R:1	5.82E-04	5.01E-04	3.31E-04	4.27E-04	2.91E-04	3.03E-04	1.42E-03
4:Del:R:2	1.05E-04	1.33E-04	1.91E-04	1.74E-04	0.00E+00	5.97E-05	2.54E-04
4:Del:R:3	2.68E-08	3.52E-08	5.33E-08	6.61E-05	3.43E-08	6.22E-08	4.17E-08
4:Del:R:4	4.17E-09	3.77E-09	8.16E-09	5.60E-09	4.97E-09	1.07E-08	4.62E-08
4:Del:R:5	2.50E-08	4.85E-05	6.24E-08	7.75E-05	3.46E-08	6.77E-08	3.92E-08
5:Del:R:0	5.65E-04	1.14E-03	7.95E-05	8.14E-04	4.09E-03	1.40E-46	1.07E-02
5:Del:R:1	7.50E-05	4.37E-04	5.92E-09	1.72E-05	1.72E-04	1.07E-04	1.44E-03
5:Del:R:2	1.93E-08	7.76E-08	3.31E-03	1.55E-09	4.10E-08	9.15E-08	9.36E-03
