MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Del:C:0	1.44E-02	5.70E-04	5.23E-03	7.55E-04	9.41E-04	0.00E+00	3.70E-02	5.76E-02	1.25E-02
1:Del:C:1	3.55E-03	1.35E-03	5.36E-03	9.86E-05	1.76E-04	1.23E-03	6.62E-03	1.49E-02	3.08E-02
1:Del:C:2	6.40E-04	0.00E+00	7.49E-04	1.47E-04	1.46E-04	7.62E-05	4.06E-04	1.45E-03	1.50E-04
1:Del:C:3	9.37E-04	4.43E-04	2.02E-03	1.64E-04	7.08E-04	3.56E-04	5.59E-03	3.95E-03	5.08E-03
1:Del:C:4	8.09E-04	1.81E-04	4.28E-04	1.92E-04	5.16E-04	7.56E-08	2.31E-03	5.06E-03	2.89E-03
1:Del:C:5	1.92E-04	1.44E-04	4.62E-04	9.55E-05	1.63E-03	8.14E-06	6.12E-04	3.89E-03	2.29E-04
1:Del:T:0	2.44E-03	1.56E-04	4.10E-03	1.63E-03	1.01E-03	2.11E-04	1.19E-02	1.58E-02	7.38E-03
1:Del:T:1	2.17E-03	1.21E-04	2.32E-03	6.93E-05	4.30E-04	2.80E-46	4.43E-03	4.58E-03	9.92E-04
1:Del:T:2	1.04E-02	1.53E-03	3.20E-03	3.42E-04	1.34E-03	1.17E-03	6.68E-03	2.64E-02	1.19E-02
1:Del:T:3	3.16E-03	3.20E-04	3.25E-03	3.82E-04	2.42E-03	0.00E+00	8.92E-03	1.60E-02	1.61E-03
1:Del:T:4	7.00E-03	7.68E-04	1.30E-03	0.00E+00	2.98E-03	3.63E-04	1.12E-02	1.61E-02	7.24E-03
1:Del:T:5	1.47E-07	7.47E-08	2.62E-03	6.22E-08	5.81E-03	6.27E-04	1.86E-02	8.54E-02	2.34E-03
1:Ins:C:0	7.65E-05	2.51E-08	6.67E-04	1.58E-08	9.09E-08	6.33E-08	3.00E-04	2.96E-04	1.14E-03
1:Ins:C:1	2.98E-04	7.67E-09	7.17E-04	8.50E-05	2.36E-05	1.04E-08	4.72E-04	5.86E-04	4.16E-04
1:Ins:C:2	1.86E-05	8.73E-09	5.65E-04	3.22E-08	5.00E-08	4.63E-08	3.77E-04	1.44E-03	1.66E-03
1:Ins:C:3	2.87E-08	5.53E-05	6.65E-05	3.25E-08	4.17E-08	8.33E-05	5.30E-08	7.55E-07	6.61E-04
