MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	0.33639171	0.00353266	0.00796748	0.01528283	0.00000000	0.00220609
1:Del:C:1	0.10195609	0.00006681	0.00063686	0.01816168	0.00213497	0.00156828
1:Del:C:2	0.00210875	0.00000013	0.00021652	0.00459740	0.00012655	0.00000001
1:Del:C:3	0.00874935	0.00022660	0.00033696	0.00461902	0.00394528	0.00079659
1:Del:C:4	0.01075838	0.00002642	0.00004559	0.00162056	0.00098598	0.00625689
1:Del:C:5	0.00015128	0.00000000	0.00000000	0.00090794	0.00398468	0.01609150
1:Del:T:0	0.11127281	0.00321888	0.00230093	0.02826009	0.00322330	0.00630988
1:Del:T:1	0.04716091	0.00000000	0.00028523	0.01031917	0.00024313	0.00014562
1:Del:T:2	0.09227204	0.00006664	0.00333444	0.00388350	0.00000000	0.00991341
1:Del:T:3	0.10943562	0.00234135	0.00045432	0.00636221	0.00345169	0.01940497
1:Del:T:4	0.09148680	0.00044706	0.00215204	0.00000000	0.00297848	0.03963174
1:Del:T:5	0.00000045	0.00000015	0.00000028	0.00000115	0.00317281	0.83551934
1:Ins:C:0	0.00000008	0.00000008	0.00000002	0.00226049	0.00000023	0.00000008
1:Ins:C:1	0.00036705	0.00000002	0.00006256	0.00245372	0.00000001	0.00000000
1:Ins:C:2	0.00094492	0.00000001	0.00000000	0.00123341	0.00013571	0.00000000
1:Ins:C:3	0.00000321	0.00014479	0.00000008	0.00018085	0.00019925	0.00000002
1:Ins:C:4	0.00000000	0.00000000	0.00043832	0.00048111	0.00134806	0.00151018
1:Ins:C:5	0.00029432	0.00000011	0.00000001	0.00008332	0.02743202	0.00865280
1:Ins:T:0	0.01242389	0.00018947	0.00018642	0.00354031	0.00149651	0.00005674
1:Ins:T:1	0.01130674	0.00016797	0.00000000	0.00350075	0.00000001	0.00000000
1:Ins:T:2	0.00136012	0.00064105	0.00000000	0.00211192	0.00036967	0.00070027
1:Ins:T:3	0.00242733	0.00048245	0.00048243	0.00042335	0.00521017	0.00063789
1:Ins:T:4	0.00227497	0.00006233	0.00079710	0.00049989	0.01357481	0.00101908
1:Ins:T:5	0.00233245	0.00000000	0.00145951	0.00393565	0.88111281	0.00705240
2:Del:R:0	0.01294197	0.00085606	0.00047571	0.00684244	0.00236745	0.00000000
2:Del:R:1	0.00098458	0.00042440	0.00006833	0.01286543	0.00106541	0.00269975
2:Del:R:2	0.00164136	0.00009878	0.00000000	0.00074291	0.00053760	0.00205975
2:Del:R:3	0.00000006	0.00000001	0.00002182	0.00006609	0.00090462	0.00057143
2:Del:R:4	0.00000010	0.00000001	0.00000000	0.00012809	0.00042277	0.00037719
2:Del:R:5	0.00000003	0.00000029	0.00000002	0.00040958	0.00000023	0.00004808
3:Del:R:0	0.00259865	0.00005635	0.00024756	0.00874110	0.00108941	0.00048700
3:Del:R:1	0.00398970	0.00099637	0.00016965	0.00270171	0.00467431	0.00310671
3:Del:R:2	0.00182168	0.00019387	0.00000870	0.00061177	0.00000000	0.00196151
3:Del:R:3	0.00043222	0.00000004	0.00002309	0.00025846	0.00000007	0.00000022
3:Del:R:4	0.00000024	0.00000034	0.00000029	0.00000031	0.00000040	0.00000043
3:Del:R:5	0.00000024	0.00000034	0.00000029	0.00000031	0.00000040	0.00000043
4:Del:R:0	0.00144348	0.00039903	0.00006498	0.00790791	0.00002974	0.00000001
4:Del:R:1	0.00527154	0.00027304	0.00000000	0.00046596	0.00047862	0.00185713
4:Del:R:2	0.00039159	0.00011661	0.00000000	0.00015190	0.00015083	0.00028543
4:Del:R:3	0.00000024	0.00000034	0.00000029	0.00000031	0.00000040	0.00000043
4:Del:R:4	0.00000024	0.00000034	0.00000029	0.00000031	0.00000040	0.00000043
4:Del:R:5	0.00000001	0.00072882	0.00000014	0.00002428	0.00008453	0.00000003
5:Del:R:0	0.00000061	0.00000067	0.00000009	0.27594349	0.00000208	0.00000232
5:Del:R:1	0.00016361	0.00043552	0.00016490	0.00067107	0.00039518	0.00092078
5:Del:R:2	0.00000002	0.00019332	0.00000000	0.00000003	0.00061713	0.00082059
5:Del:R:3	0.00000023	0.00000024	0.00000017	0.00000019	0.00012705	0.00000026
5:Del:R:4	0.00000024	0.00000034	0.00000029	0.00000031	0.00000040	0.00000043
5:Del:R:5	0.00000024	0.00000034	0.00000029	0.00000031	0.00000040	0.00000043
2:Ins:R:0	0.00055302	0.00052081	0.00011464	0.00249468	0.00055536	0.00036048
2:Ins:R:1	0.00000030	0.00000022	0.75482141	0.00000000	0.00000374	0.00000007
2:Ins:R:2	0.00095035	0.00000002	0.00019382	0.00038665	0.00009335	0.00000000
2:Ins:R:3	0.00000000	0.00005418	0.00000000	0.00035742	0.00054013	0.00035489
2:Ins:R:4	0.00022184	0.00000000	0.00025007	0.00020543	0.00110147	0.00197291
2:Ins:R:5	0.00000000	0.00130436	0.00008650	0.00299636	0.01502885	0.01510425
3:Ins:R:0	0.00075566	0.00000003	0.00000007	0.00058248	0.00000009	0.00000088
3:Ins:R:1	0.00038180	0.00099373	0.00000000	0.00000000	0.00101358	0.00032474
3:Ins:R:2	0.00000010	0.00000004	0.00000005	0.00007428	0.00072224	0.00000004
3:Ins:R:3	0.00000024	0.00000034	0.00000029	0.00000031	0.00000040	0.00000043
3:Ins:R:4	0.00000025	0.00000017	0.00009497	0.00033528	0.00000009	0.00000010
3:Ins:R:5	0.00000001	0.00027013	0.00000002	0.00000000	0.00213977	0.00201427
4:Ins:R:0	0.00000034	0.37414124	0.00052401	0.00000015	0.00032592	0.00000055
4:Ins:R:1	0.00138057	0.00010795	0.00006375	0.00149521	0.00059009	0.00056400
4:Ins:R:2	0.00000022	0.00000001	0.00000014	0.00000005	0.00046329	0.00043594
4:Ins:R:3	0.00010895	0.00000019	0.00006149	0.00000012	0.00002221	0.00000019
4:Ins:R:4	0.00000000	0.00042457	0.00040279	0.00006065	0.00026884	0.00000000
4:Ins:R:5	0.00074461	0.00000000	0.00023698	0.00104507	0.00159920	0.00000000
5:Ins:R:0	0.00000012	0.00007894	0.00000023	0.00008093	0.00000032	0.00000021
5:Ins:R:1	0.00029471	0.00000000	0.11356596	0.01242422	0.00051935	0.00045570
5:Ins:R:2	0.00000006	0.00717275	0.00000004	0.00035962	0.00000003	0.00000009
5:Ins:R:3	0.00000001	0.00003111	0.00000000	0.00033742	0.00058054	0.00000000
