NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	62.139	21.917	14.52	12.775	0.125	0.988	30000.0
2	63.55	23.183	15.012	13.643	0.136	0.986	40000.0
3	62.411	22.218	14.85	12.95	0.125	0.989	20000.0
4	62.499	22.479	14.504	13.045	0.128	0.988	30000.0
5	60.528	21.583	13.856	12.193	0.124	0.99	50000.0
6	62.385	22.541	14.722	13.357	0.126	0.988	30000.0
7	61.336	22.231	14.777	13.258	0.124	0.986	30000.0
8	61.93	22.486	14.707	13.366	0.125	0.985	60000.0
9	62.385	21.878	14.759	12.542	0.124	0.989	40000.0
10	63.812	22.686	15.235	13.221	0.127	0.987	40000.0
