Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
V43	0	17	2	45	22	3	0	0	0	0	4	0	0	2	1
V44	40	3	24	7	4	3	7	72	40	9	0	3	0	9	0
V45	0	0	0	1	2	16	0	0	4	15	7	7	0	0	0
V46	0	2	8	10	17	21	0	2	4	5	40	11	0	4	0
V47	28	0	22	2	3	10	11	0	0	0	3	11	0	15	0
V48	273	42	32	133	56	1	98	24	18	0	0	15	2	7	15
V49	7	334	27	25	14	15	2	3	1	4	7	19	3	5	38
V50	56	49	70	36	11	10	15	0	15	20	0	2	0	0	13
V51	101	0	1	27	29	35	38	21	60	0	2	3	0	8	0
V52	34	23	6	0	0	5	2	0	0	0	6	2	8	6	2
V53	0	0	149	60	14	15	0	7	28	37	0	0	38	0	6
V54	0	32	17	100	36	57	0	45	104	68	0	0	63	0	0
V55	208	0	10	5	1	45	87	31	10	34	0	0	18	50	0
V56	2	93	178	0	0	0	2	15	18	0	7	13	0	3	1
V57	0	1	72	2	6	15	0	4	5	0	15	1	5	0	9
V58	16	278	0	1	4	3	4	0	0	0	0	1	2	18	6
V59	7	6	0	2	1	0	9	1	3	0	1	4	0	4	3
V60	17	7	1	1	0	3	10	0	0	0	0	0	0	5	0
V61	199	8	0	1	0	0	28	11	15	0	0	0	0	48	0
V62	14	11	50	0	0	8	2	7	2	14	3	34	0	0	3
V63	81	34	61	13	6	2	34	0	7	0	0	0	19	5	0
V64	158	4	1	3	2	2	90	5	5	0	0	0	14	6	0
V65	56	3	0	1	0	59	10	0	1	0	38	120	0	7	0
V66	5	40	11	1	0	6	0	41	0	24	4	5	7	0	11
V67	37	36	35	2	2	5	17	18	2	0	75	17	0	0	0
V68	0	232	1	0	0	0	0	13	6	5	1	0	5	0	24
V69	48	2	6	22	40	6	17	1	0	2	0	7	0	2	0
V70	37	36	38	7	16	0	28	8	7	0	0	0	10	0	2
V71	27	48	0	45	25	22	0	0	3	0	2	0	0	0	4
V72	83	28	0	0	0	1	4	0	1	6	0	1	0	0	0
V73	4	7	18	1	2	52	0	0	0	4	9	45	0	6	0
V74	11	19	36	0	0	53	25	4	4	0	0	53	44	0	0
V75	80	219	47	20	33	44	10	2	9	0	14	23	0	0	32
V76	0	13	12	12	8	0	0	0	2	1	3	1	4	0	3
V77	123	0	12	23	2	0	46	5	4	0	6	0	8	23	0
V78	38	4	137	8	16	4	0	0	4	25	0	6	63	6	0
V79	2	0	105	118	61	1	8	31	1	10	0	2	0	0	0
V80	25	13	119	11	25	28	2	5	10	0	14	8	0	0	19
V81	4	12	31	1	0	3	4	4	6	0	13	2	0	3	0
V82	0	102	25	195	266	0	1	74	81	94	6	8	11	0	0
V83	11	26	16	0	0	16	0	0	0	0	4	23	0	1	3
V84	3	32	79	0	0	66	8	0	0	1	0	34	0	3	3
V85	1	24	0	6	4	8	4	0	1	15	2	5	11	0	0
V86	11	13	6	0	1	5	4	0	0	0	2	0	1	0	7
V87	0	60	44	17	14	95	3	5	9	53	48	0	29	0	1
V88	3	13	0	0	0	53	0	0	5	10	19	32	0	0	0
V89	0	26	1	34	52	0	0	0	0	1	0	0	2	0	1
V90	68	9	8	47	45	2	60	38	12	0	0	0	0	29	0
V91	0	0	15	43	24	14	0	0	0	10	10	0	0	0	0
V92	78	45	113	19	4	0	25	0	5	0	0	16	0	25	0
V93	2	15	0	13	22	114	4	0	0	0	67	63	0	0	2
V94	211	117	37	0	0	2	56	12	8	0	0	0	4	23	11
V95	1	44	13	0	2	1	0	0	0	8	6	6	0	2	5
V96	0	97	0	17	5	0	5	0	0	0	2	0	0	0	4
V97	4	5	0	3	1	39	0	0	1	12	19	12	0	3	0
V98	220	47	0	0	0	66	111	33	31	49	30	0	52	22	0
V99	21	164	27	21	11	73	6	8	4	9	16	11	0	19	20
V100	0	118	0	81	104	6	4	94	120	64	0	15	19	0	15
