MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Del:C:0	3.66E-04	7.90E-05	9.50E-04	1.67E-03	2.92E-02	3.74E-03	2.74E-02	3.05E-03	3.22E-02
1:Del:C:1	2.16E-04	1.49E-04	7.78E-05	1.22E-04	6.70E-03	4.76E-03	9.87E-03	5.99E-03	1.56E-02
1:Del:C:2	0.00E+00	1.24E-04	1.36E-04	2.96E-05	2.85E-04	7.65E-04	5.18E-04	2.18E-03	2.64E-03
1:Del:C:3	2.99E-04	4.83E-04	0.00E+00	3.33E-04	2.54E-03	5.88E-04	3.32E-03	1.60E-03	2.75E-03
1:Del:C:4	3.36E-04	6.15E-04	1.15E-04	1.66E-04	1.75E-03	6.62E-04	1.44E-03	2.30E-03	3.28E-04
1:Del:C:5	3.08E-04	1.30E-03	6.39E-05	0.00E+00	6.85E-04	2.11E-03	5.10E-04	3.44E-03	8.66E-03
1:Del:T:0	4.73E-04	2.13E-03	5.88E-04	1.76E-04	1.06E-02	7.58E-03	2.57E-02	1.06E-02	1.12E-02
1:Del:T:1	0.00E+00	0.00E+00	3.13E-08	4.35E-04	5.43E-03	2.98E-03	9.66E-03	1.35E-03	1.38E-02
1:Del:T:2	0.00E+00	9.61E-04	3.69E-04	5.93E-04	9.81E-03	2.34E-04	1.57E-02	1.08E-02	1.53E-02
1:Del:T:3	6.45E-04	1.56E-03	1.26E-03	4.28E-04	9.05E-03	2.24E-03	1.55E-02	5.02E-03	1.07E-02
1:Del:T:4	1.58E-03	4.04E-03	4.52E-04	5.99E-04	9.07E-03	1.92E-03	1.93E-02	1.51E-02	2.09E-02
1:Del:T:5	1.19E-03	7.03E-03	1.09E-07	1.44E-03	2.99E-07	9.80E-08	1.32E-03	9.63E-02	5.34E-02
1:Ins:C:0	3.06E-05	2.43E-08	2.63E-09	1.07E-04	5.57E-08	5.31E-04	6.88E-09	1.06E-03	1.46E-08
1:Ins:C:1	9.09E-09	4.38E-05	6.93E-05	9.43E-09	3.26E-08	5.46E-04	2.70E-04	7.07E-04	3.55E-04
1:Ins:C:2	3.48E-05	1.24E-08	1.45E-04	0.00E+00	1.99E-09	2.44E-04	4.37E-04	3.14E-04	3.76E-08
1:Ins:C:3	2.28E-04	1.04E-05	5.54E-05	1.18E-04	0.00E+00	3.40E-07	4.98E-07	0.00E+00	1.26E-04
1:Ins:C:4	3.38E-04	2.42E-04	3.90E-05	1.24E-04	4.29E-04	3.13E-04	8.51E-04	9.04E-04	1.01E-03
1:Ins:C:5	1.45E-03	1.33E-03	1.96E-08	8.75E-04	4.84E-08	7.75E-04	4.19E-04	3.08E-03	1.86E-02
1:Ins:T:0	1.83E-04	5.22E-04	0.00E+00	0.00E+00	2.30E-03	2.09E-03	4.22E-03	3.00E-03	5.55E-03
1:Ins:T:1	1.17E-04	0.00E+00	3.17E-05	0.00E+00	1.52E-03	4.66E-04	2.71E-03	1.01E-03	1.98E-03
1:Ins:T:2	5.90E-05	2.21E-04	1.09E-04	2.49E-04	1.78E-04	7.32E-04	9.37E-04	5.61E-04	6.42E-04
1:Ins:T:3	4.37E-04	1.92E-04	1.53E-04	9.51E-05	9.42E-04	1.04E-04	9.36E-04	4.13E-04	7.34E-03
1:Ins:T:4	1.56E-03	2.35E-04	2.88E-05	2.42E-04	8.77E-04	8.22E-04	7.20E-04	6.42E-03	2.01E-02
1:Ins:T:5	5.39E-03	7.33E-05	1.41E-07	4.37E-07	2.45E-07	8.81E-04	8.50E-03	6.34E-07	7.23E-02
2:Del:R:0	2.04E-04	0.00E+00	5.05E-05	0.00E+00	1.32E-03	2.31E-03	2.55E-03	1.67E-03	2.58E-03
2:Del:R:1	2.44E-04	5.18E-04	2.26E-04	0.00E+00	1.77E-03	1.95E-03	2.41E-03	3.75E-03	4.37E-03
2:Del:R:2	0.00E+00	1.91E-04	6.94E-05	7.67E-09	1.07E-04	4.98E-04	5.90E-04	7.53E-04	3.16E-03
2:Del:R:3	8.13E-05	1.49E-04	7.41E-05	7.23E-09	7.49E-08	7.66E-05	0.00E+00	1.53E-08	4.92E-04
2:Del:R:4	8.20E-05	4.46E-08	7.66E-08	2.52E-08	7.57E-08	7.91E-08	7.45E-07	4.18E-05	4.38E-04
2:Del:R:5	1.76E-04	1.23E-08	2.71E-07	4.46E-03	1.44E-07	2.30E-07	4.33E-07	1.27E-03	2.44E-02
