Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
V1	3	205	60	3	143	0	23	0	0	0	48	0	0	64	0	0	0	0	0	0
V2	245	3	10	4	4	0	0	0	1	0	0	2	29	7	0	0	0	0	0	2
V3	98	24	58	11	27	0	14	6	0	0	11	0	12	5	0	0	7	0	0	0
V4	238	1	126	27	0	42	88	5	7	0	0	0	53	2	37	8	1	3	0	0
V5	77	0	0	6	0	103	0	0	0	0	7	22	7	0	7	25	22	18	0	0
V6	7	6	2	20	0	51	0	0	4	0	5	45	10	0	26	17	0	8	0	0
V7	261	149	26	3	89	7	0	7	0	0	9	0	45	8	0	0	0	0	0	0
V8	43	63	10	0	84	0	2	0	6	0	23	0	25	23	0	0	0	0	0	0
V9	89	0	0	0	6	0	0	18	3	4	0	2	9	0	2	2	5	0	0	0
V10	64	152	0	21	68	78	0	6	6	0	5	1	20	15	3	47	0	0	0	0
V11	0	281	28	22	102	28	0	11	1	0	45	0	0	16	5	25	0	0	0	0
V12	278	110	145	142	9	32	32	7	1	31	0	0	40	0	0	23	68	0	0	0
V13	137	17	0	2	22	0	0	8	21	16	7	0	0	9	31	2	20	0	0	0
V14	8	6	21	37	0	38	0	4	2	0	0	0	6	0	0	18	2	12	0	1
V15	3	0	60	10	0	0	51	38	41	56	8	0	0	0	28	0	0	0	0	7
V16	1	85	48	23	15	114	0	16	27	0	19	0	2	1	2	0	0	25	0	0
V17	0	51	0	17	4	3	0	80	0	16	20	2	0	0	39	0	0	4	15	1
V18	3	145	20	7	96	84	0	40	34	0	6	0	0	34	0	0	0	0	0	0
V19	84	7	18	2	0	0	5	27	28	13	2	28	4	1	0	0	9	0	0	5
V20	26	73	50	48	0	243	0	29	23	33	3	99	1	7	23	37	0	28	0	2
V21	0	37	54	16	12	16	40	0	28	9	5	8	0	0	6	8	0	4	0	3
V22	54	4	0	2	5	0	11	0	11	0	7	0	15	0	0	0	0	0	0	0
V23	30	25	46	182	40	32	0	0	0	28	15	17	2	0	0	31	4	0	3	0
V24	39	113	1	141	133	0	0	33	8	1	41	0	0	49	28	0	0	0	0	0
V25	60	1	178	0	1	15	137	20	45	44	1	0	11	24	0	0	2	0	0	0
V26	4	59	16	91	30	8	0	0	6	0	0	0	0	7	0	4	1	0	0	0
V27	41	43	36	2	3	16	10	0	0	7	0	18	0	0	0	0	45	11	0	0
V28	0	14	0	6	31	0	6	86	90	20	7	0	0	6	24	0	0	0	3	0
V29	0	29	8	5	21	32	0	27	20	0	4	31	0	7	44	7	0	1	0	0
V30	124	15	232	7	7	0	172	7	0	2	0	0	12	5	0	0	8	0	0	0
V31	42	19	0	0	77	0	0	8	22	32	10	0	6	20	0	0	0	0	0	0
V32	5	4	11	0	4	0	0	19	0	8	7	17	0	0	0	0	0	1	0	0
V33	0	0	3	0	1	0	4	26	26	0	0	0	0	0	3	0	0	0	0	0
V34	36	19	22	60	6	0	10	4	11	11	3	0	4	8	7	0	0	0	0	11
V35	0	30	25	57	4	39	35	0	0	0	18	6	0	0	0	9	0	6	0	2
V36	26	0	12	2	0	0	5	0	2	0	0	0	5	0	6	0	0	0	0	3
V37	488	16	22	98	41	0	0	10	31	10	0	0	56	24	22	3	112	0	13	0
V38	10	5	0	4	10	0	0	10	4	8	10	0	0	4	1	0	0	0	6	0
V39	2	0	5	1	0	27	0	11	0	0	0	16	0	0	8	1	0	6	0	0
V40	22	6	0	3	0	42	0	4	0	4	2	26	2	2	0	10	0	0	0	0
V41	47	25	0	7	9	11	0	8	10	0	10	39	14	6	0	1	8	0	0	0
V42	0	26	15	1	0	74	0	0	7	0	0	6	2	8	1	15	12	10	0	0
V43	0	2	3	21	0	3	1	4	0	0	0	14	0	0	0	15	0	0	32	0
V44	35	5	0	1	0	15	0	0	0	0	6	32	14	0	9	11	0	11	0	0
V45	8	44	13	1	0	69	0	2	10	0	6	22	1	0	0	0	3	15	0	5
V46	0	0	19	0	0	16	0	0	3	0	0	65	0	3	0	8	12	17	0	0
V47	493	0	74	23	1	0	27	3	0	0	0	0	91	0	0	0	70	0	0	0
V48	0	0	17	0	35	0	6	17	24	57	8	0	0	0	21	3	0	0	0	0
V49	11	176	44	69	0	75	0	3	8	7	18	17	2	40	2	23	0	0	0	0
V50	85	112	0	12	80	0	0	0	0	0	33	0	23	29	0	0	0	0	0	0
V51	28	53	22	16	13	7	37	6	7	22	0	12	5	0	7	3	0	0	0	0
V52	3	118	0	5	97	0	0	0	15	0	39	0	0	38	0	0	0	0	0	0
V53	6	0	34	12	2	0	10	0	0	4	1	0	1	2	0	0	5	0	0	0
V54	12	1	15	22	13	0	24	29	13	0	0	0	0	0	10	0	0	0	0	3
V55	1	0	48	115	0	0	15	0	0	5	0	3	0	0	0	0	0	0	23	20
V56	15	0	0	32	0	3	0	0	6	4	0	2	5	0	11	1	5	0	9	0
V57	145	139	4	20	34	41	0	1	0	0	10	0	30	15	0	20	0	0	0	0
V58	2	16	2	2	13	0	4	1	0	0	11	0	0	0	0	0	0	0	0	0
V59	4	9	401	94	13	45	206	0	0	0	27	21	0	8	5	0	2	23	0	0
V60	96	0	44	0	0	1	21	62	45	62	10	0	11	0	0	16	0	0	1	0
V61	67	27	0	1	0	51	0	20	16	2	0	21	23	0	0	2	3	27	0	0
V62	2	17	31	31	0	0	28	3	2	0	0	28	0	0	2	0	0	40	0	0
V63	59	0	8	69	0	52	0	10	16	29	4	5	1	0	1	0	0	4	0	4
V64	0	174	28	0	32	38	0	0	0	0	8	0	0	14	0	0	0	8	0	0
V65	29	17	0	51	14	13	0	6	19	3	6	0	5	2	14	3	5	0	8	0
V66	0	0	2	68	26	0	3	5	2	0	16	0	0	0	33	8	0	0	0	8
V67	1	151	24	26	126	0	0	0	0	0	38	0	0	41	0	0	0	0	0	0
V68	0	136	18	38	126	15	0	3	0	0	26	0	2	0	0	8	0	0	0	0
V69	25	0	0	5	4	0	0	13	38	3	5	0	2	3	0	0	3	0	1	0
V70	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0
V71	3	4	36	3	6	0	8	7	2	4	7	1	0	0	0	3	0	0	0	0
V72	28	0	44	32	1	0	69	0	0	7	0	0	3	0	0	0	15	0	0	0
V73	5	79	29	67	66	0	4	5	0	20	15	0	0	21	4	0	0	0	0	0
V74	0	0	26	3	2	18	2	0	6	0	0	0	1	8	3	0	4	3	0	0
V75	2	4	16	41	8	0	2	0	0	0	7	0	2	0	0	0	0	0	0	0
V76	61	0	0	46	14	0	0	0	0	4	0	0	12	6	0	0	25	0	8	10
V77	16	16	13	0	4	0	0	2	0	0	9	0	3	6	8	0	0	0	0	0
V78	3	22	75	21	0	10	0	0	0	18	0	0	2	1	0	3	0	0	2	0
V79	72	16	0	28	2	0	0	20	19	0	3	6	8	2	4	17	34	0	36	4
V80	16	0	118	11	0	0	27	7	3	0	0	5	0	0	16	25	0	0	0	0
V81	0	112	24	0	32	44	0	6	0	0	20	0	0	3	0	8	0	3	0	0
V82	75	69	2	74	7	58	0	7	2	0	23	30	9	5	8	0	0	52	0	0
V83	51	18	5	0	12	1	0	0	0	0	0	0	0	0	0	10	0	0	0	0
V84	0	153	0	0	87	9	0	3	1	0	30	0	0	18	0	14	0	0	0	0
V85	0	5	14	79	1	0	23	0	0	0	1	0	0	0	5	0	0	4	0	4
V86	63	10	5	148	0	45	0	8	0	19	19	32	0	0	0	26	0	20	2	7
V87	32	38	3	0	0	0	0	2	8	10	0	0	5	19	4	4	12	0	0	0
V88	81	3	0	0	0	11	0	0	0	20	0	0	23	0	5	4	0	0	0	0
V89	28	1	135	13	0	0	45	6	6	1	0	12	8	0	0	0	0	0	0	0
V90	38	135	98	30	80	5	40	0	26	26	19	0	3	4	1	13	0	0	0	0
V91	6	47	7	44	68	0	4	50	17	24	28	0	0	21	34	20	0	0	0	0
V92	10	47	13	5	21	0	1	5	0	0	11	0	4	6	0	0	0	0	0	0
V93	64	42	33	8	7	0	56	66	62	80	23	0	12	13	33	7	0	0	0	0
V94	178	0	0	28	6	17	0	0	19	15	0	0	25	0	0	11	47	0	0	0
V95	64	12	104	1	0	18	2	50	45	66	6	0	6	7	46	15	4	0	0	0
V96	0	100	0	0	115	0	17	57	56	40	16	0	0	53	46	0	0	0	0	0
V97	26	0	90	48	0	1	32	0	4	11	0	0	10	0	15	0	0	0	10	9
V98	184	8	0	27	2	0	0	4	0	3	0	31	30	0	3	0	37	4	0	6
V99	17	0	0	0	0	2	0	6	0	0	0	3	2	9	0	13	0	0	0	0
V100	2	0	14	15	0	0	0	12	0	0	5	33	0	0	32	10	0	0	3	0
