MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Del:C:0	1.57E-04	5.55E-03	2.05E-02	1.11E-03	1.29E-03	5.48E-04	1.20E-03	1.34E-02	4.47E-03
1:Del:C:1	1.78E-36	2.80E-03	9.43E-03	1.46E-03	9.61E-04	3.57E-04	3.30E-04	4.89E-03	2.33E-02
1:Del:C:2	3.00E-04	3.23E-04	7.38E-04	6.02E-04	7.89E-05	4.61E-04	3.22E-03	1.01E-02	2.26E-03
1:Del:C:3	1.14E-07	4.83E-04	7.73E-04	1.18E-06	1.03E-03	3.22E-07	4.46E-02	2.99E-02	3.92E-05
1:Del:C:4	4.27E-04	4.74E-04	1.16E-03	4.04E-04	4.26E-04	4.92E-04	0.00E+00	1.37E-03	5.07E-03
1:Del:C:5	9.48E-04	0.00E+00	4.05E-04	0.00E+00	2.93E-04	5.33E-04	1.63E-04	4.11E-03	3.99E-03
1:Del:T:0	1.07E-03	2.53E-03	4.84E-03	5.54E-05	1.29E-03	9.53E-04	2.34E-03	7.29E-03	1.56E-02
1:Del:T:1	1.23E-04	1.27E-03	3.63E-03	8.81E-04	2.50E-04	2.36E-04	2.03E-08	2.76E-03	9.43E-03
1:Del:T:2	1.46E-03	9.07E-04	8.09E-03	1.28E-03	0.00E+00	0.00E+00	1.78E-03	8.98E-03	2.60E-02
1:Del:T:3	2.82E-03	2.11E-03	1.01E-02	1.61E-04	2.46E-03	4.44E-04	1.86E-08	3.21E-02	4.09E-02
1:Del:T:4	5.55E-03	0.00E+00	1.37E-02	1.04E-03	0.00E+00	1.84E-06	1.46E-03	6.99E-03	6.39E-02
1:Del:T:5	8.44E-03	2.12E-03	8.33E-08	2.29E-29	5.56E-04	8.83E-07	4.18E-03	7.41E-02	4.27E-02
1:Ins:C:0	3.15E-08	3.14E-04	3.68E-05	1.49E-04	8.62E-10	1.07E-04	2.12E-05	6.21E-04	9.06E-04
1:Ins:C:1	8.98E-06	4.90E-04	1.20E-04	4.04E-09	9.95E-09	1.74E-08	6.81E-06	4.59E-04	2.67E-04
1:Ins:C:2	6.10E-09	3.94E-04	4.09E-05	1.16E-04	4.08E-05	1.52E-08	5.66E-09	3.48E-05	4.45E-04
1:Ins:C:3	6.27E-09	7.57E-05	5.73E-09	1.31E-09	1.06E-08	1.36E-04	2.22E-08	3.74E-06	0.00E+00
1:Ins:C:4	3.12E-04	4.93E-05	0.00E+00	1.46E-04	2.79E-04	2.94E-04	0.00E+00	1.62E-03	7.59E-04
1:Ins:C:5	4.57E-04	1.30E-04	2.06E-04	1.33E-04	0.00E+00	1.02E-03	3.67E-04	2.27E-03	1.57E-03
1:Ins:T:0	2.61E-04	7.53E-04	1.73E-03	2.66E-04	0.00E+00	4.75E-04	2.28E-04	1.04E-03	2.45E-03
1:Ins:T:1	1.47E-04	4.96E-04	1.90E-03	6.28E-04	2.25E-04	1.42E-08	2.15E-04	9.30E-04	6.28E-03
1:Ins:T:2	2.22E-04	3.64E-04	4.76E-04	1.05E-04	9.04E-05	1.88E-04	1.73E-04	2.06E-03	1.62E-03
1:Ins:T:3	1.73E-04	2.26E-04	4.07E-04	4.30E-04	0.00E+00	3.11E-04	1.79E-04	7.14E-04	1.26E-03
1:Ins:T:4	3.62E-04	2.77E-04	3.29E-04	1.12E-04	6.10E-04	1.04E-03	6.60E-04	4.61E-03	2.51E-04
1:Ins:T:5	1.02E-07	5.27E-03	1.85E-06	1.50E-03	6.74E-04	4.85E-03	1.40E-46	4.38E-03	1.18E-03
2:Del:R:0	0.00E+00	4.89E-04	1.64E-03	1.61E-04	0.00E+00	5.42E-04	7.03E-04	5.17E-03	3.43E-03
2:Del:R:1	5.48E-04	1.05E-03	1.28E-03	1.39E-04	2.67E-04	3.13E-04	1.22E-04	2.77E-03	3.48E-03
2:Del:R:2	2.11E-04	3.06E-04	3.60E-04	1.11E-04	1.63E-05	2.07E-04	1.04E-05	8.75E-05	1.60E-03
2:Del:R:3	1.18E-04	0.00E+00	1.35E-08	5.62E-08	1.67E-04	1.47E-08	1.13E-08	8.58E-08	1.14E-04
2:Del:R:4	1.81E-04	1.06E-04	6.70E-05	9.72E-09	0.00E+00	1.40E-08	8.92E-06	1.09E-04	6.77E-04
2:Del:R:5	3.80E-08	2.71E-04	6.93E-05	6.61E-09	3.12E-08	3.44E-08	6.08E-08	1.42E-04	8.06E-05
3:Del:R:0	1.32E-03	2.70E-03	3.07E-08	1.27E-07	2.91E-08	3.34E-08	4.56E-02	1.23E-01	2.15E-03
3:Del:R:1	3.48E-04	0.00E+00	1.17E-03	1.05E-04	2.03E-08	9.37E-04	3.08E-04	2.87E-03	2.32E-03
3:Del:R:2	1.54E-04	9.70E-05	1.87E-04	2.68E-04	0.00E+00	3.00E-04	4.57E-04	1.24E-03	2.63E-04
3:Del:R:3	1.39E-04	1.57E-04	1.09E-08	1.83E-08	8.20E-09	3.14E-05	2.32E-06	2.94E-04	1.07E-04
3:Del:R:4	4.64E-09	1.44E-08	1.27E-08	9.39E-09	9.90E-09	4.66E-09	3.49E-08	7.81E-08	5.33E-08
3:Del:R:5	4.64E-09	1.44E-08	1.27E-08	9.39E-09	9.90E-09	4.66E-09	3.49E-08	7.81E-08	5.33E-08
4:Del:R:0	4.07E-09	7.90E-04	5.65E-04	3.35E-04	2.09E-09	2.59E-04	1.84E-04	1.03E-03	1.90E-03
4:Del:R:1	2.40E-04	4.06E-04	5.01E-04	2.75E-04	8.19E-04	1.00E-04	6.82E-04	2.90E-03	1.24E-03
4:Del:R:2	1.93E-04	1.79E-04	2.31E-04	5.75E-05	1.44E-04	0.00E+00	1.37E-04	4.36E-04	5.57E-04
4:Del:R:3	3.59E-08	2.06E-08	9.26E-05	3.56E-08	3.30E-08	1.17E-07	5.71E-08	3.05E-07	4.79E-08
4:Del:R:4	4.64E-09	1.44E-08	1.27E-08	9.39E-09	9.90E-09	4.66E-09	3.49E-08	7.81E-08	5.33E-08
4:Del:R:5	6.35E-05	0.00E+00	8.13E-08	0.00E+00	1.52E-04	5.49E-05	1.87E-08	2.77E-04	6.15E-07
5:Del:R:0	3.69E-04	1.85E-02	5.75E-07	2.44E-08	1.37E-08	2.08E-07	1.46E-03	4.25E-02	4.23E-02
5:Del:R:1	2.99E-04	0.00E+00	3.34E-04	2.16E-05	3.30E-08	1.10E-08	4.21E-05	6.47E-04	1.51E-03
5:Del:R:2	4.04E-07	2.95E-04	2.03E-04	1.92E-04	7.03E-05	2.31E-08	5.43E-05	3.98E-05	6.62E-04
5:Del:R:3	4.64E-09	1.44E-08	1.27E-08	9.39E-09	9.90E-09	4.66E-09	3.49E-08	7.81E-08	5.33E-08
5:Del:R:4	4.64E-09	1.44E-08	1.27E-08	9.39E-09	9.90E-09	4.66E-09	3.49E-08	7.81E-08	5.33E-08
5:Del:R:5	4.64E-09	1.44E-08	1.27E-08	9.39E-09	9.90E-09	4.66E-09	3.49E-08	7.81E-08	5.33E-08
2:Ins:R:0	3.65E-09	2.39E-04	6.67E-05	1.49E-04	2.17E-05	1.08E-04	1.23E-04	3.93E-04	7.58E-04
2:Ins:R:1	3.68E-05	3.11E-04	2.61E-04	0.00E+00	0.00E+00	2.58E-08	9.44E-05	5.75E-04	4.17E-04
2:Ins:R:2	1.61E-04	1.62E-04	8.38E-05	1.97E-08	1.54E-08	3.03E-08	0.00E+00	3.45E-04	4.04E-04
2:Ins:R:3	3.60E-05	0.00E+00	1.41E-04	1.26E-09	2.86E-08	9.56E-05	4.72E-05	4.70E-04	4.38E-04
2:Ins:R:4	3.28E-04	6.77E-06	7.60E-09	0.00E+00	4.07E-08	7.02E-04	2.36E-04	5.22E-03	2.04E-04
