Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
V52	3	115	50	4	3	2	0	5	3	0	3	0	16	9	1	0	0	0
V53	7	52	97	1	10	1	17	94	34	13	0	0	0	10	0	0	13	0
V54	3	181	0	52	60	8	13	0	69	0	1	13	0	8	2	0	13	7
V55	24	91	8	0	0	0	0	7	1	0	0	0	0	24	0	43	0	3
V56	8	0	5	15	55	17	10	0	13	12	5	0	0	2	3	0	9	1
V57	10	0	23	7	3	17	5	18	3	24	11	9	0	0	2	2	6	0
V58	6	19	5	19	16	2	0	0	6	1	4	0	0	6	2	0	0	0
V59	99	130	31	36	10	0	0	43	9	0	34	0	0	22	3	87	16	9
V60	0	0	14	26	1	0	0	1	0	0	15	31	18	9	2	0	7	0
V61	349	47	0	8	5	0	0	0	6	0	21	0	0	12	0	66	0	6
V62	4	25	179	5	7	29	16	62	7	17	0	0	0	6	6	0	0	0
V63	4	43	1	15	19	1	0	0	35	1	6	0	19	7	0	0	3	0
V64	0	0	4	3	0	0	0	0	2	0	4	2	7	0	2	0	0	0
V65	0	45	62	25	27	0	0	31	13	0	0	0	3	5	0	0	5	0
V66	24	4	12	21	2	0	0	6	3	0	27	19	3	61	26	31	0	0
V67	0	18	30	11	3	64	0	19	8	35	0	12	14	9	8	26	9	0
V68	381	187	16	46	29	128	53	0	41	42	1	15	0	71	0	0	0	41
V69	84	0	27	20	38	57	43	1	11	27	0	1	0	1	2	0	3	16
V70	19	21	0	3	24	20	13	0	5	20	0	0	1	3	8	0	0	11
V71	1	4	3	20	4	1	4	0	11	11	0	0	0	0	2	4	7	0
V72	188	0	0	19	6	0	0	0	2	0	17	1	0	0	11	63	6	11
V73	26	9	0	1	0	0	0	0	0	0	0	0	6	0	1	0	0	2
V74	35	9	19	84	79	11	1	0	14	0	3	0	0	0	5	0	66	0
V75	103	3	12	4	9	21	98	0	15	26	4	0	0	0	4	20	5	0
V76	38	1	102	7	0	36	23	32	0	100	0	0	0	0	7	0	0	0
V77	0	83	0	0	1	2	13	1	2	0	1	7	3	21	1	0	7	4
V78	0	7	28	31	0	1	4	0	3	6	25	0	42	17	0	0	0	0
V79	0	0	7	16	7	2	0	1	7	3	1	6	0	0	8	0	3	0
V80	30	7	0	2	5	0	8	0	2	2	0	0	0	3	0	0	9	1
V81	112	0	19	0	14	8	0	1	22	10	0	5	0	0	2	0	0	1
V82	1	0	37	7	12	11	5	19	12	49	0	1	0	0	0	2	0	3
V83	34	167	2	5	0	1	2	1	6	9	10	0	0	7	0	0	0	0
V84	69	10	29	2	3	65	64	0	7	45	2	39	7	14	7	0	0	12
V85	6	2	7	2	1	0	6	0	0	6	0	0	0	0	0	0	1	0
V86	8	0	501	36	6	22	34	60	14	40	23	68	17	30	7	0	6	0
V87	20	0	6	230	0	0	9	2	2	3	92	92	0	64	24	0	0	0
V88	42	25	45	6	25	0	0	6	12	0	0	0	0	9	0	0	2	0
V89	14	0	23	11	3	7	9	13	0	15	9	0	0	5	11	0	7	2
V90	1	2	2	39	0	3	12	1	0	3	24	0	0	7	9	0	1	0
V91	3	32	17	0	7	15	5	0	4	11	2	9	0	0	6	0	0	1
V92	49	0	139	13	15	0	0	116	6	0	0	41	7	3	26	4	10	0
V93	0	0	0	128	88	1	0	0	139	1	0	0	0	0	1	0	12	0
V94	20	219	42	15	12	11	8	57	6	14	0	0	0	11	7	0	0	1
V95	30	0	1	23	1	6	1	0	3	6	10	0	0	8	1	26	0	11
V96	101	32	15	21	20	13	24	0	23	0	21	0	0	13	2	0	8	6
V97	8	18	67	0	4	0	0	54	0	0	0	0	0	0	1	0	0	0
V98	7	72	19	9	0	10	11	0	0	8	12	11	20	19	6	0	3	14
V99	69	28	207	26	0	0	0	38	0	1	0	0	39	4	16	2	0	0
V100	1	105	9	51	20	11	6	0	18	3	37	0	21	23	28	0	7	0
