NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	67.18	22.598	15.726	15.598	0.102	0.983	60000.0
2	65.456	22.076	15.619	15.479	0.099	0.983	50000.0
3	62.733	21.239	14.82	14.852	0.099	0.984	50000.0
4	65.113	21.901	15.096	14.986	0.101	0.984	50000.0
5	63.288	20.949	14.667	14.284	0.096	0.986	90000.0
6	62.974	21.486	14.39	14.6	0.1	0.984	40000.0
7	63.822	21.903	14.718	15.036	0.102	0.983	60000.0
8	64.177	21.553	14.753	14.905	0.096	0.984	60000.0
9	63.404	21.616	14.822	15.001	0.099	0.983	70000.0
10	62.386	21.0	14.658	14.625	0.093	0.985	50000.0
