MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
1:Del:C:0	0.0031338577158749104	0.008475003205239773	0.009181366581469775	0.00017592423828318715	0.004670822806656406	0.4347158670425415	0.21627153605222701	0.0029451360926032065	0.0016947765368968248	0.01586434543132782	0.26336199417710304	0.03567629214376211	0.07258104467764497	0.03255195803940296	0.012842503190040589	0.014632847119355575
1:Del:C:1	0.001463616592809558	0.0015783688984811306	0.004654328338801861	0.000992001203593418	0.006023806938901544	0.0802422090433538	0.10149985076859594	0.022521563805639744	0.007701528910547495	0.012023214204236864	0.0656995315104723	0.005237951598058011	0.032838654983788726	0.044673433736898006	0.0037901778356172144	0.03373624242376536
1:Del:C:2	1.4891283797169308e-07	0.00010578745263103428	4.79078778425901e-08	2.60652910810677e-08	0.0015787744894623756	0.00041401989159126627	0.003917479346574737	0.0010579899771443024	0.0005871262869078464	0.0005474703182358099	0.002728220320790342	4.3021060491810204e-07	0.007518471990852049	0.002932918642181903	0.0003357052005526384	0.0009836357785388827
1:Del:C:3	0.0006258753594011069	0.0014848432037979364	0.002339585911249742	0.0008544979540602071	0.002088754342352672	0.006664414890110493	0.01603407198563218	0.00015626355889253318	0.0	0.006960794841870665	0.01492938194423914	0.006902317330241203	0.003350812362623401	0.005280219344422221	0.00646754169720225	0.001733191800303757
1:Del:C:4	0.0018818438507878454	2.2155033718718185e-08	0.0014770507349552986	0.007391888228875132	0.013532390263039585	0.0045682399580528	0.014468684776500141	0.0	0.0014516022716094313	0.0011352695037089688	0.0037603032102168756	0.00266177046107714	0.0051245328038930895	0.009645788985767467	0.0	0.01827567215077579
1:Del:C:5	7.24886133340874e-06	0.0013849419902541627	0.001529965486133733	0.013525099260732532	0.0009273590054363013	9.585923398844898e-05	0.005624159285798669	0.0021475013468204907	1.5215312032523798e-07	0.0010548425605520606	0.0019031613133847713	0.0001107699004933238	0.0013470126315951348	0.002063569612801075	0.008008773498758615	0.0049567784182727335
1:Del:T:0	2.72651177510852e-06	0.0015717867761850357	0.01175035399137414	0.0025492443703114985	0.08457330416422337	0.07510857060551643	0.1197416290640831	0.025912675057770684	0.007401279313489795	0.01919127756555099	0.00973094981643304	0.00861932970583439	0.05688108429312706	0.01061568665318191	0.0021508858912056895	0.10582681633532047
1:Del:T:1	0.0006424861494451761	0.0009042572230100632	0.0006775790322507191	0.0006397882099093977	1.4012984643248171e-46	0.04363946709781885	0.030245604924857616	0.0025910322554409506	0.000596711877733469	0.008693945870618336	0.028055587121798453	0.01038658325560391	0.05519609078764916	0.008661873638629913	0.004097535507753491	1.7735605979396495e-07
1:Del:T:2	0.0004662530962377787	0.0017991415046083147	1.4012984643248171e-46	0.0032276113983243705	0.008979828096926212	0.08664526641368867	0.07281945115646522	0.0030586758630136044	4.617664899342344e-08	0.0008652020478621125	0.11512905322015285	0.005213890434242785	0.033495354477781805	0.013997521483543097	0.017764250189065932	0.0026252143161400454
1:Del:T:3	0.0029826764948666096	0.0026560705620795487	0.013403146143537015	0.007065845187753439	0.0010108751710504293	0.13590271174907684	0.0965110208839178	0.0007795821875333786	0.030242833122611047	0.004029906168580055	0.06252129906788469	0.0007242152988993667	0.03819773178547621	0.02810896998271346	0.020310173090547324	0.039158465526998046
1:Del:T:4	1.4012984643248171e-46	0.0011718709631168168	0.03166550658716005	0.012440937857445534	0.0003219683057977818	0.07100707142271859	0.17226891368627548	0.0	0.007563549280166626	0.0	0.01671390511892241	0.0	0.02788935974240303	0.00864249407313764	0.0007182705216109752	0.048886650242570794
