MutationType	ID83A	ID83B	ID83C
1:Del:C:0	0.02917872689664364	0.0017589205177500843	0.04430081114172935
1:Del:C:1	0.017879565581679344	0.000700128189055249	0.02135041169822216
1:Del:C:2	0.008770419508218765	0.0009317656070925295	0.012890933193266391
1:Del:C:3	0.00526317285373807	0.003277930011972785	0.006951101366430521
1:Del:C:4	0.0009333619882818311	0.010460799746215343	0.004211512291803956
1:Del:C:5	0.0005617302536848001	0.027232605814933777	0.00211589646525681
1:Del:T:0	0.022198118418455124	0.0019649942079558967	0.023641475811600685
1:Del:T:1	0.014861290901899337	0.002061451068148017	0.011030773296952248
1:Del:T:2	0.014743104130029678	0.0034544508904218673	0.01949381619691849
1:Del:T:3	0.013280793242156506	0.01790751501917839	0.021842135041952135
1:Del:T:4	0.007720381151884794	0.05058017626404762	0.019718118980526923
1:Del:T:5	0.006401952003729161	0.64562415599823	0.016228341606474714
1:Ins:C:0	0.05426298126578331	0.010348060987889767	0.009476224519312381
1:Ins:C:1	0.009538839124143123	0.002209452660754323	0.001307336741592735
1:Ins:C:2	0.0035308822616934776	0.0012872947077266872	0.00027376451922464187
1:Ins:C:3	0.0009744288842193782	0.00041589622269384564	8.568385173372661e-05
1:Ins:C:4	0.0005086620815563947	0.0002124067599652335	4.151911854881174e-05
1:Ins:C:5	0.0003155548986978829	0.00026025937841041015	0.0
1:Ins:T:0	0.34944361329078677	0.09961608350276947	0.06010653555393219
1:Ins:T:1	0.15011841237545012	0.03626154884696007	0.024404264613986017
1:Ins:T:2	0.044223732203245165	0.012104341983795166	0.005182839315384626
1:Ins:T:3	0.026982579082250595	0.006451762691140175	0.004830603394657374
1:Ins:T:4	0.015887093357741834	0.006382129918783903	0.003756161043420434
1:Ins:T:5	0.021445198655128478	0.008528949692845345	0.004633174678310752
2:Del:R:0	0.007783643621951342	0.0014950324851088226	0.008322878498584032
2:Del:R:1	0.012735907845199108	0.005178352184593678	0.00906427389010787
2:Del:R:2	0.004012618763372302	0.0015549697633832694	0.002740684235468507
2:Del:R:3	0.0003879740062984638	0.0037956091295927763	0.0009114804212003947
2:Del:R:4	7.754233869071925e-05	0.002067721281200647	0.000325344958473579
2:Del:R:5	0.0036253340635448695	0.0032620623614639044	0.0026322321966290472
3:Del:R:0	0.0028685081005096437	0.0002259581093676388	0.0073127602227032185
3:Del:R:1	0.01265504900366068	0.003031644718721509	0.007000168766826392
3:Del:R:2	0.003031321223825216	0.0006939139938913286	0.0013688015169464052
3:Del:R:3	0.0009772444260306655	0.00022687195742037146	0.0002887669423944317
3:Del:R:4	0.0022280833683907984	0.00010656395297701238	0.0016308766044676303
3:Del:R:5	0.0034048513416200877	0.00012422285908542108	0.0014318844582885504
4:Del:R:0	0.0022373001370579004	1.73950442331261e-05	0.0059545994363725185
4:Del:R:1	0.008459528014063834	0.0010850295284762978	0.004072622898966074
4:Del:R:2	0.0014940418535843492	0.00024764962785411626	0.0008392431668471545
4:Del:R:3	0.0013926081592217088	0.0001070604882988846	0.0012097213882952928
4:Del:R:4	0.0011465438897721469	0.000122872021238436	0.0006801528774667532
4:Del:R:5	0.0005977752455510199	0.0002585738865309395	0.00024133623519446702
5:Del:R:0	0.010643478445708753	0.000330251585401129	0.0721975663304329
5:Del:R:1	0.003089332710951567	0.000485056831385009	0.006366237662732601
5:Del:R:2	0.000654751252150163	0.00011154113191878423	0.0007242205983493477
5:Del:R:3	0.0002015115407994017	7.860782308853231e-05	0.0003191580271231942
5:Del:R:4	2.05822410998735e-05	0.0001028093606873881	8.190715004985805e-05
5:Del:R:5	0.00024623606412205846	1.0031517872448603e-05	0.00017545126204574046
2:Ins:R:0	0.023870790749788283	0.015502842180430888	0.009969476796686649
2:Ins:R:1	0.0020055474108085034	0.0005194027617108077	0.0006199233507504687
2:Ins:R:2	0.00015812121791157098	0.00043947214318905024	8.473620518383739e-05
2:Ins:R:3	5.2413484195419356e-05	0.00015425804682308808	4.2155812174371476e-10
2:Ins:R:4	2.9590532183174644e-05	0.0001587080977333244	8.818725444204034e-07
2:Ins:R:5	6.347448084852659e-05	3.081143913304274e-05	1.0154965490727363e-09
3:Ins:R:0	0.0066951545886695385	0.0013381267827935516	0.0040028891712427135
3:Ins:R:1	0.0003081655310234055	9.46312808082439e-05	0.00016058434674334876
3:Ins:R:2	2.3845477906925262e-05	9.653037664039133e-06	1.019057164457493e-06
3:Ins:R:3	1.9581955060576916e-06	2.1688513991726666e-05	1.4222239776984224e-08
3:Ins:R:4	2.2554241922989605e-07	5.922473906849746e-09	7.171669409444803e-08
3:Ins:R:5	2.255424215036328e-07	5.92247385355904e-09	7.171669352601384e-08
4:Ins:R:0	0.007534588277339935	0.0005421881435904652	0.004654396995902061
4:Ins:R:1	0.00020009236605801563	5.9808134137711024e-05	0.00029730209847912193
4:Ins:R:2	8.231696862424087e-06	3.109319572516256e-06	3.345300466417456e-08
4:Ins:R:3	1.0421946831229434e-05	3.2408665617822406e-09	2.9216317738445243e-08
4:Ins:R:4	7.494953959685802e-08	2.331513135889196e-09	3.744869931381345e-05
4:Ins:R:5	2.2554242491423792e-07	5.922473942376883e-09	7.171668812588905e-08
5:Ins:R:0	0.015420390032231808	0.00018513423376134597	0.015238947495818137
5:Ins:R:1	5.582451129157562e-05	2.9299088488698997e-10	0.00019795462823822164
5:Ins:R:2	8.710992449891819e-06	5.3104458874742024e-09	2.5944181150094892e-08
5:Ins:R:3	2.2554242491423792e-07	5.922473942376883e-09	7.171668812588905e-08
5:Ins:R:4	2.2554241922989605e-07	5.922473906849746e-09	7.171669409444803e-08
5:Ins:R:5	2.255424215036328e-07	5.92247385355904e-09	7.171669352601384e-08
2:Del:M:1	0.012225057482719421	0.00282971833832562	0.0065000785514712335
3:Del:M:1	0.0023643730720505117	5.777255613793386e-05	0.006876933462917805
3:Del:M:2	0.006517791282385587	0.0012836004956625403	0.006237238720059395
4:Del:M:1	0.0021684756595641373	0.00010628722960973392	0.005285431910306215
4:Del:M:2	0.0039884877298027276	0.0002681603663950227	0.008422713186591864
4:Del:M:3	0.0056226466409862045	0.0008117122820112854	0.005065930932760239
5:Del:M:1	0.006347646117210388	0.0001988745056860356	0.09236257255077363
5:Del:M:2	0.0004751384642440826	8.094253286669337e-05	0.14668081641197206
5:Del:M:3	0.00027548731537535787	0.00012790287157258718	0.11253038972616196
5:Del:M:4	9.970980199966904e-23	9.387398971739457e-05	0.059800311028957366
5:Del:M:5	0.0005698207824025303	0.0003285465986118652	0.06120568037033081
