MutationType	ID83A	ID83B
1:Del:C:0	4.54E-03	4.00E-03
1:Del:C:1	1.83E-03	2.66E-03
1:Del:C:2	1.76E-04	2.24E-04
1:Del:C:3	3.46E-04	4.35E-04
1:Del:C:4	1.69E-04	2.54E-04
1:Del:C:5	2.02E-04	2.55E-04
1:Del:T:0	2.35E-03	2.73E-03
1:Del:T:1	7.39E-04	8.72E-04
1:Del:T:2	1.15E-03	1.16E-03
1:Del:T:3	1.63E-03	1.40E-03
1:Del:T:4	1.04E-03	1.06E-03
1:Del:T:5	3.87E-03	3.33E-03
1:Ins:C:0	1.47E-04	1.77E-04
1:Ins:C:1	1.15E-04	1.98E-04
1:Ins:C:2	1.20E-04	1.18E-04
1:Ins:C:3	2.03E-05	3.57E-05
1:Ins:C:4	1.72E-04	2.00E-04
1:Ins:C:5	6.36E-04	1.12E-03
1:Ins:T:0	3.27E-03	5.72E-03
1:Ins:T:1	3.27E-04	3.22E-04
1:Ins:T:2	7.95E-03	1.28E-02
1:Ins:T:3	7.77E-05	1.84E-04
1:Ins:T:4	7.22E-04	1.31E-03
1:Ins:T:5	2.88E-02	4.50E-02
2:Del:R:0	5.65E-04	7.18E-04
2:Del:R:1	4.18E-04	6.29E-04
2:Del:R:2	1.12E-04	1.54E-04
2:Del:R:3	2.09E-05	1.10E-05
2:Del:R:4	5.91E-05	4.85E-05
2:Del:R:5	5.82E-05	1.43E-04
3:Del:R:0	4.65E-04	6.06E-04
3:Del:R:1	2.52E-03	3.81E-03
3:Del:R:2	1.07E-04	1.36E-04
3:Del:R:3	3.47E-05	4.74E-05
3:Del:R:4	5.37E-09	8.13E-09
3:Del:R:5	3.00E-05	2.34E-05
4:Del:R:0	1.10E-02	1.84E-02
4:Del:R:1	2.07E-04	1.35E-04
4:Del:R:2	5.18E-05	2.05E-05
4:Del:R:3	9.05E-06	1.63E-05
4:Del:R:4	1.12E-05	1.19E-05
4:Del:R:5	4.56E-08	1.29E-05
5:Del:R:0	1.03E-02	1.53E-02
5:Del:R:1	9.90E-05	7.48E-05
5:Del:R:2	7.33E-03	1.25E-02
5:Del:R:3	5.37E-09	8.13E-09
5:Del:R:4	5.37E-09	8.13E-09
5:Del:R:5	1.49E-05	4.01E-08
2:Ins:R:0	8.61E-05	9.19E-05
2:Ins:R:1	1.30E-04	1.61E-04
2:Ins:R:2	4.19E-05	1.81E-05
2:Ins:R:3	3.52E-05	4.34E-05
2:Ins:R:4	7.14E-03	1.16E-02
2:Ins:R:5	8.19E-04	1.50E-03
3:Ins:R:0	4.47E-05	7.40E-05
3:Ins:R:1	5.62E-05	2.30E-05
3:Ins:R:2	1.09E-03	2.07E-03
3:Ins:R:3	2.56E-05	3.85E-05
3:Ins:R:4	1.40E-05	2.60E-05
3:Ins:R:5	4.76E-05	7.07E-05
4:Ins:R:0	6.48E-05	4.65E-05
4:Ins:R:1	8.03E-05	1.66E-04
4:Ins:R:2	1.14E-03	2.12E-03
4:Ins:R:3	2.84E-05	6.13E-06
4:Ins:R:4	1.74E-05	4.32E-05
4:Ins:R:5	9.34E-05	1.08E-04
5:Ins:R:0	2.71E-05	2.79E-05
5:Ins:R:1	4.74E-04	6.82E-04
5:Ins:R:2	3.96E-08	2.69E-05
5:Ins:R:3	2.92E-05	3.34E-05
5:Ins:R:4	1.80E-05	2.72E-05
5:Ins:R:5	3.57E-05	2.95E-05
2:Del:M:1	3.85E-04	5.40E-04
3:Del:M:1	6.44E-03	1.10E-02
3:Del:M:2	1.90E-04	2.90E-04
4:Del:M:1	2.68E-04	3.81E-04
4:Del:M:2	1.47E-04	1.99E-04
4:Del:M:3	1.39E-04	1.51E-04
5:Del:M:1	1.27E-02	1.91E-02
5:Del:M:2	4.06E-03	6.56E-03
5:Del:M:3	1.61E-03	2.22E-03
5:Del:M:4	9.27E-04	1.40E-03
5:Del:M:5	4.98E-04	7.84E-04
