MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
1:Del:C:0	2.19E-03	1.79E-04	1.36E-03	2.84E-04	8.31E-04
1:Del:C:1	1.16E-03	4.95E-05	0.00E+00	3.22E-04	0.00E+00
1:Del:C:2	3.32E-04	2.36E-04	4.78E-09	1.11E-06	1.63E-04
1:Del:C:3	6.44E-04	0.00E+00	3.83E-04	4.03E-04	4.80E-04
1:Del:C:4	2.87E-04	6.75E-06	3.96E-04	3.22E-04	6.48E-04
1:Del:C:5	1.76E-04	0.00E+00	5.54E-04	6.92E-09	5.70E-04
1:Del:T:0	1.31E-03	1.58E-03	2.02E-03	3.63E-04	2.44E-04
1:Del:T:1	7.02E-04	1.98E-04	1.62E-04	9.45E-05	4.34E-08
1:Del:T:2	1.15E-03	1.20E-04	3.93E-04	2.47E-04	2.61E-04
1:Del:T:3	1.38E-03	1.87E-03	1.17E-03	5.42E-04	9.29E-04
1:Del:T:4	2.84E-03	7.91E-04	3.11E-03	3.57E-03	3.04E-03
1:Del:T:5	0.00E+00	2.45E-03	4.10E-03	3.19E-03	0.00E+00
1:Ins:C:0	1.27E-04	6.15E-05	7.57E-05	5.48E-05	2.17E-04
1:Ins:C:1	1.45E-04	1.29E-04	1.33E-04	0.00E+00	1.00E-05
1:Ins:C:2	6.89E-05	2.53E-09	5.08E-05	5.38E-05	1.93E-04
1:Ins:C:3	5.31E-05	1.90E-05	1.18E-04	1.44E-04	1.49E-04
1:Ins:C:4	1.61E-04	0.00E+00	3.35E-04	8.73E-05	2.53E-04
1:Ins:C:5	1.24E-04	1.08E-04	6.98E-04	4.48E-04	8.04E-04
1:Ins:T:0	4.32E-04	2.00E-04	3.55E-04	2.18E-04	7.35E-04
1:Ins:T:1	3.18E-04	4.43E-09	5.04E-05	4.03E-08	1.40E-07
1:Ins:T:2	2.74E-04	3.44E-05	2.84E-04	0.00E+00	3.52E-04
1:Ins:T:3	1.98E-04	0.00E+00	4.70E-05	7.82E-09	3.24E-04
1:Ins:T:4	1.37E-04	6.82E-05	2.79E-04	2.25E-04	3.52E-04
1:Ins:T:5	3.67E-07	4.51E-04	4.46E-08	3.47E-04	5.24E-03
2:Del:R:0	3.78E-04	2.13E-04	2.53E-04	5.67E-05	1.26E-04
2:Del:R:1	2.54E-04	4.19E-05	2.25E-04	1.12E-04	2.65E-04
2:Del:R:2	2.71E-04	1.14E-04	1.60E-04	0.00E+00	2.12E-04
2:Del:R:3	2.60E-05	3.97E-05	7.23E-05	4.74E-09	2.50E-04
2:Del:R:4	1.14E-08	7.11E-09	8.21E-05	8.87E-09	2.32E-08
2:Del:R:5	2.04E-04	0.00E+00	0.00E+00	4.18E-04	2.23E-04
3:Del:R:0	3.00E-04	2.12E-04	6.94E-05	6.75E-05	1.40E-46
3:Del:R:1	3.31E-04	2.71E-04	4.39E-04	0.00E+00	4.21E-04
3:Del:R:2	1.78E-04	6.43E-05	2.62E-04	0.00E+00	3.00E-04
3:Del:R:3	3.38E-09	7.89E-05	4.40E-05	0.00E+00	1.01E-04
3:Del:R:4	4.09E-08	5.88E-05	2.62E-08	5.80E-05	2.56E-08
3:Del:R:5	2.06E-09	1.81E-09	3.17E-09	2.18E-09	4.57E-09
4:Del:R:0	1.21E-04	9.08E-05	2.28E-05	8.55E-05	5.85E-06
4:Del:R:1	2.51E-04	0.00E+00	2.56E-04	4.89E-05	3.91E-04
4:Del:R:2	9.63E-05	3.48E-09	8.25E-05	6.43E-05	2.71E-10
4:Del:R:3	1.62E-07	1.25E-03	7.36E-04	2.58E-06	1.84E-04
4:Del:R:4	3.51E-05	3.65E-08	4.17E-05	6.18E-08	3.69E-08
4:Del:R:5	4.34E-08	3.42E-05	7.10E-05	4.05E-08	2.52E-08
5:Del:R:0	1.51E-03	1.22E-03	9.42E-04	5.51E-04	1.63E-03
5:Del:R:1	1.71E-04	0.00E+00	3.87E-04	4.80E-05	1.55E-08
5:Del:R:2	6.65E-05	2.56E-09	6.62E-05	3.85E-05	5.00E-05
5:Del:R:3	9.08E-09	2.86E-08	1.26E-08	9.30E-04	4.75E-08
5:Del:R:4	4.55E-05	3.46E-08	4.02E-08	6.11E-08	2.58E-08
5:Del:R:5	5.91E-08	2.81E-08	3.87E-08	6.03E-05	3.80E-08
2:Ins:R:0	1.88E-04	1.85E-04	1.15E-04	0.00E+00	2.62E-04
2:Ins:R:1	2.50E-04	8.52E-05	1.21E-04	9.96E-05	0.00E+00
2:Ins:R:2	6.89E-05	8.63E-05	1.21E-04	0.00E+00	2.10E-04
2:Ins:R:3	5.20E-05	5.15E-05	4.36E-05	0.00E+00	2.07E-04
2:Ins:R:4	4.72E-05	1.25E-04	2.40E-04	0.00E+00	2.97E-04
2:Ins:R:5	8.38E-04	2.20E-03	1.39E-03	4.22E-04	1.40E-03
3:Ins:R:0	5.11E-05	0.00E+00	0.00E+00	1.12E-08	4.11E-05
3:Ins:R:1	1.34E-04	4.22E-06	7.87E-05	4.69E-09	6.44E-09
3:Ins:R:2	6.96E-08	3.79E-08	1.42E-07	3.84E-07	5.50E-05
3:Ins:R:3	1.16E-09	1.19E-08	6.50E-09	1.16E-08	4.31E-05
3:Ins:R:4	4.28E-05	2.28E-07	2.82E-08	1.79E-07	1.04E-04
3:Ins:R:5	0.00E+00	6.87E-05	1.53E-04	2.33E-04	2.17E-04
4:Ins:R:0	2.06E-09	1.81E-09	3.17E-09	2.18E-09	4.57E-09
4:Ins:R:1	7.30E-08	1.32E-03	9.96E-08	7.99E-04	1.91E-07
4:Ins:R:2	2.06E-09	1.81E-09	3.17E-09	2.18E-09	4.57E-09
4:Ins:R:3	5.24E-08	2.42E-08	2.92E-08	1.14E-04	3.17E-08
4:Ins:R:4	3.08E-05	2.22E-08	7.58E-05	3.83E-08	8.05E-05
4:Ins:R:5	6.77E-05	4.75E-05	2.29E-04	1.18E-04	2.57E-04
5:Ins:R:0	6.79E-05	3.30E-08	2.06E-05	5.86E-08	3.40E-08
5:Ins:R:1	2.49E-04	1.26E-04	1.92E-04	9.14E-05	2.74E-04
5:Ins:R:2	6.06E-08	2.01E-05	3.80E-08	4.37E-05	8.74E-08
5:Ins:R:3	2.06E-09	1.81E-09	3.17E-09	2.18E-09	4.57E-09
5:Ins:R:4	6.76E-06	4.65E-09	4.90E-08	1.06E-08	3.61E-05
5:Ins:R:5	6.46E-08	3.02E-08	4.04E-08	8.40E-05	3.58E-08
2:Del:M:1	3.32E-04	1.69E-05	1.34E-04	1.96E-04	3.96E-04
3:Del:M:1	2.55E-04	2.18E-09	7.59E-05	1.68E-04	1.05E-06
3:Del:M:2	2.08E-04	1.18E-04	3.93E-04	8.66E-05	1.67E-04
