MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Del:C:0	1.29E-03	2.83E-29	4.18E-03	2.48E-03	1.26E-03	3.86E-03	4.94E-02	1.15E-02	2.34E-03
1:Del:C:1	1.40E-46	3.17E-04	2.63E-03	2.41E-09	3.97E-04	7.34E-08	1.73E-02	3.21E-02	4.81E-03
1:Del:C:2	3.10E-04	2.22E-04	6.13E-04	3.12E-08	5.53E-05	1.33E-03	6.21E-05	2.18E-04	2.19E-03
1:Del:C:3	1.58E-04	4.20E-04	1.03E-03	2.41E-04	3.07E-04	2.61E-03	1.63E-03	3.03E-03	4.97E-04
1:Del:C:4	7.68E-04	1.56E-04	3.31E-04	0.00E+00	1.98E-04	1.00E-03	2.61E-03	1.53E-03	2.48E-05
1:Del:C:5	1.23E-03	2.46E-04	4.62E-04	0.00E+00	5.97E-04	1.66E-02	1.62E-04	9.90E-04	4.91E-04
1:Del:T:0	8.57E-04	7.02E-04	3.44E-03	5.32E-04	9.20E-04	5.11E-04	8.11E-03	1.77E-02	6.92E-03
1:Del:T:1	4.96E-04	4.92E-04	9.60E-04	5.80E-04	4.84E-04	5.08E-03	3.26E-03	6.48E-03	1.85E-03
1:Del:T:2	1.90E-07	6.12E-08	4.35E-03	1.40E-46	6.35E-02	1.40E-02	1.03E-02	9.42E-03	6.56E-03
1:Del:T:3	1.67E-03	6.88E-04	1.69E-03	1.75E-04	1.40E-03	2.56E-02	1.73E-02	2.83E-02	3.58E-03
1:Del:T:4	1.76E-03	1.08E-03	0.00E+00	1.16E-04	1.80E-03	3.30E-05	1.57E-02	2.92E-02	8.84E-03
1:Del:T:5	5.02E-03	4.31E-08	6.20E-04	6.14E-08	2.14E-07	3.32E-03	2.85E-07	4.46E-03	1.66E-02
1:Ins:C:0	2.27E-08	2.17E-08	4.76E-04	7.98E-06	4.78E-08	1.44E-07	1.46E-04	4.58E-04	1.53E-06
1:Ins:C:1	0.00E+00	9.30E-05	4.16E-04	8.92E-05	1.16E-04	6.09E-04	4.87E-07	6.76E-04	4.60E-04
1:Ins:C:2	1.55E-04	1.80E-04	5.29E-04	1.30E-08	6.05E-08	1.40E-46	7.37E-08	5.39E-04	5.67E-04
1:Ins:C:3	1.55E-04	1.66E-04	1.92E-04	2.04E-04	1.74E-04	9.38E-04	6.64E-05	1.20E-04	2.08E-04
1:Ins:C:4	2.33E-04	3.00E-04	3.72E-04	5.43E-03	1.96E-04	4.58E-03	1.39E-03	1.29E-03	1.46E-02
1:Ins:C:5	1.08E-03	3.30E-03	2.02E-04	1.59E-08	1.45E-04	3.48E-02	1.85E-09	9.28E-03	6.48E-03
1:Ins:T:0	6.36E-04	3.82E-04	9.54E-04	2.20E-02	6.79E-04	2.13E-18	1.97E-03	1.60E-03	6.16E-02
1:Ins:T:1	5.29E-04	5.49E-04	3.77E-04	1.17E-03	4.32E-03	6.28E-03	1.22E-03	2.29E-03	6.95E-03
1:Ins:T:2	2.25E-04	1.36E-08	4.94E-04	1.12E-04	8.78E-05	5.57E-04	3.06E-04	1.05E-03	4.59E-04
1:Ins:T:3	2.06E-04	5.02E-04	6.39E-04	7.46E-04	2.49E-04	6.29E-03	8.07E-04	2.50E-03	2.40E-03
1:Ins:T:4	6.55E-04	2.09E-03	4.36E-04	4.70E-08	1.87E-46	2.13E-02	2.96E-04	1.55E-03	5.32E-03
1:Ins:T:5	2.12E-03	7.44E-03	7.50E-08	4.39E-03	1.57E-03	9.82E-07	1.73E-07	1.02E-01	7.20E-02
2:Del:R:0	4.83E-04	7.60E-05	1.43E-03	8.51E-05	6.94E-04	5.14E-04	1.53E-03	2.28E-03	1.06E-03
2:Del:R:1	5.66E-04	3.15E-04	1.65E-03	8.18E-05	1.04E-04	1.69E-04	1.42E-04	1.41E-03	7.63E-04
2:Del:R:2	3.43E-04	2.75E-04	1.81E-04	1.47E-04	4.06E-04	1.59E-04	2.18E-04	4.93E-04	4.51E-04
2:Del:R:3	4.52E-04	1.24E-07	5.29E-04	1.92E-02	3.27E-04	8.62E-04	2.05E-04	3.81E-04	4.86E-02
2:Del:R:4	9.26E-06	2.41E-04	1.19E-07	4.01E-07	5.72E-02	9.38E-02	7.96E-08	1.27E-02	3.47E-02
2:Del:R:5	1.65E-04	1.23E-04	2.24E-04	3.44E-08	1.24E-06	3.83E-09	3.57E-08	1.94E-04	1.40E-04
3:Del:R:0	0.00E+00	3.12E-04	2.19E-03	0.00E+00	3.35E-04	0.00E+00	3.65E-04	1.68E-03	1.62E-03
3:Del:R:1	5.93E-04	6.86E-04	8.75E-04	6.48E-05	1.90E-04	1.13E-04	3.30E-04	1.52E-03	6.53E-04
3:Del:R:2	3.04E-04	9.32E-05	4.24E-04	2.22E-04	0.00E+00	6.52E-04	3.94E-04	1.19E-03	7.11E-04
3:Del:R:3	1.80E-04	1.77E-04	2.39E-04	0.00E+00	0.00E+00	0.00E+00	3.44E-04	3.42E-04	1.58E-04
3:Del:R:4	5.94E-08	1.08E-07	1.28E-07	4.73E-02	5.97E-08	4.26E-07	1.19E-07	1.50E-07	3.42E-03
3:Del:R:5	1.90E-09	8.31E-09	1.24E-08	9.60E-09	1.51E-08	3.50E-08	4.14E-08	7.06E-08	2.94E-08
4:Del:R:0	1.15E-04	5.77E-07	8.34E-04	4.72E-05	1.49E-04	9.03E-04	8.99E-04	9.40E-04	1.22E-03
4:Del:R:1	1.46E-04	1.87E-04	4.56E-04	7.06E-07	1.60E-04	7.19E-03	7.39E-04	1.93E-03	1.66E-03
4:Del:R:2	1.43E-04	1.11E-04	2.16E-04	4.75E-08	1.36E-04	7.15E-04	1.36E-04	7.73E-05	1.58E-04
4:Del:R:3	1.90E-09	8.31E-09	1.24E-08	9.60E-09	1.51E-08	3.50E-08	4.14E-08	7.06E-08	2.94E-08
4:Del:R:4	1.90E-09	8.31E-09	1.24E-08	9.60E-09	1.51E-08	3.50E-08	4.14E-08	7.06E-08	2.94E-08
4:Del:R:5	1.90E-09	8.31E-09	1.24E-08	9.60E-09	1.51E-08	3.50E-08	4.14E-08	7.06E-08	2.94E-08
5:Del:R:0	0.00E+00	6.84E-09	1.81E-02	1.50E-03	2.93E-08	6.38E-04	3.06E-04	2.28E-02	3.52E-02
5:Del:R:1	1.40E-46	7.51E-04	1.65E-04	9.77E-03	2.28E-04	2.55E-04	2.01E-03	2.86E-03	2.82E-02
5:Del:R:2	9.21E-05	2.12E-08	2.21E-04	5.27E-09	9.83E-05	7.39E-05	2.60E-04	3.69E-04	1.70E-04
5:Del:R:3	1.90E-09	8.31E-09	1.24E-08	9.60E-09	1.51E-08	3.50E-08	4.14E-08	7.06E-08	2.94E-08
5:Del:R:4	1.90E-09	8.31E-09	1.24E-08	9.60E-09	1.51E-08	3.50E-08	4.14E-08	7.06E-08	2.94E-08
5:Del:R:5	8.77E-08	1.38E-08	1.36E-04	1.23E-04	2.49E-07	1.67E-07	3.24E-08	1.38E-04	1.80E-04
2:Ins:R:0	8.25E-05	1.07E-08	6.77E-04	6.36E-05	1.11E-04	3.30E-04	2.48E-04	8.35E-04	3.67E-04
2:Ins:R:1	1.10E-04	7.70E-05	4.47E-04	1.19E-04	4.57E-05	1.12E-03	2.80E-04	5.03E-04	3.71E-04
2:Ins:R:2	1.51E-04	2.28E-05	9.73E-05	2.85E-04	0.00E+00	0.00E+00	4.22E-04	0.00E+00	6.90E-08
2:Ins:R:3	1.65E-04	1.90E-04	3.23E-04	1.30E-08	1.39E-07	0.00E+00	7.59E-05	6.66E-04	3.49E-08
2:Ins:R:4	2.19E-04	5.99E-04	0.00E+00	0.00E+00	0.00E+00	8.02E-04	1.29E-04	7.70E-04	0.00E+00
2:Ins:R:5	7.62E-04	1.98E-03	2.88E-04	3.48E-05	3.39E-04	1.18E-02	0.00E+00	3.08E-03	5.05E-03
3:Ins:R:0	1.68E-04	5.60E-08	4.39E-04	3.85E-08	1.97E-08	0.00E+00	1.55E-08	3.17E-04	4.62E-04
3:Ins:R:1	3.50E-08	1.89E-04	7.42E-04	2.08E-03	0.00E+00	7.59E-04	0.00E+00	8.89E-04	5.67E-03
3:Ins:R:2	1.17E-07	2.38E-08	2.29E-04	1.20E-07	4.76E-05	8.90E-05	5.08E-08	3.49E-04	7.50E-08
3:Ins:R:3	1.37E-05	1.15E-04	1.34E-04	7.31E-08	5.68E-03	6.87E-03	9.94E-08	1.46E-03	1.43E-02
3:Ins:R:4	2.69E-08	3.45E-08	2.24E-04	9.09E-05	1.72E-05	2.23E-10	1.07E-04	2.04E-04	1.55E-04
3:Ins:R:5	1.31E-04	4.52E-04	2.79E-08	1.53E-05	3.89E-05	8.17E-04	2.99E-04	1.70E-04	2.54E-04
4:Ins:R:0	8.68E-09	2.24E-08	6.43E-05	7.15E-05	4.32E-08	4.26E-08	1.09E-04	2.54E-04	9.47E-05
4:Ins:R:1	3.75E-04	1.14E-04	3.02E-04	2.43E-04	0.00E+00	8.35E-05	2.88E-04	4.18E-04	5.20E-04
4:Ins:R:2	1.70E-05	6.70E-05	4.42E-05	3.81E-08	6.10E-08	4.21E-08	7.65E-08	1.45E-07	2.58E-04
4:Ins:R:3	1.50E-04	7.14E-05	1.07E-08	1.01E-04	8.04E-03	1.26E-02	0.00E+00	1.35E-04	1.36E-02
4:Ins:R:4	2.14E-05	1.09E-04	5.94E-09	1.11E-04	1.29E-08	3.93E-04	7.41E-08	1.12E-06	1.42E-04
4:Ins:R:5	1.42E-04	2.58E-04	1.78E-04	2.58E-07	1.55E-04	7.88E-04	3.00E-09	9.54E-04	2.47E-04
5:Ins:R:0	2.07E-05	3.59E-08	2.31E-04	3.36E-08	3.83E-08	1.21E-07	8.06E-08	7.87E-08	1.87E-04
5:Ins:R:1	1.84E-04	1.40E-04	1.48E-03	1.55E-04	0.00E+00	0.00E+00	2.99E-04	4.57E-04	1.54E-03
5:Ins:R:2	3.19E-08	4.14E-08	5.00E-05	6.85E-08	3.13E-08	4.57E-08	7.01E-08	9.22E-05	4.16E-05
5:Ins:R:3	3.44E-08	6.14E-05	5.06E-08	4.37E-08	5.66E-08	5.57E-04	7.13E-08	1.22E-04	5.75E-08
5:Ins:R:4	2.23E-08	6.82E-05	3.82E-08	3.81E-08	4.46E-08	7.42E-04	1.73E-04	1.22E-04	5.25E-08
5:Ins:R:5	1.07E-07	3.72E-09	4.11E-08	8.18E-05	8.54E-05	5.78E-04	2.44E-08	6.78E-05	2.87E-07
2:Del:M:1	2.88E-04	5.69E-04	8.36E-04	0.00E+00	4.65E-04	5.01E-03	1.30E-03	7.24E-04	1.35E-03
3:Del:M:1	1.81E-04	2.75E-05	1.65E-03	3.67E-04	1.07E-04	3.23E-04	5.63E-04	2.81E-03	1.01E-03
