MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Del:C:0	0.00E+00	5.33E-04	4.04E-03	1.36E-03	3.25E-03	2.37E-03	2.57E-02
1:Del:C:1	2.14E-04	6.33E-04	2.62E-03	0.00E+00	1.38E-03	7.32E-04	2.37E-02
1:Del:C:2	0.00E+00	2.26E-03	1.27E-03	6.62E-05	6.01E-04	1.86E-03	5.51E-03
1:Del:C:3	5.91E-04	4.33E-04	1.05E-03	2.52E-04	1.30E-03	0.00E+00	5.94E-03
1:Del:C:4	2.00E-04	9.86E-05	2.72E-05	6.66E-04	6.14E-04	5.51E-04	1.54E-03
1:Del:C:5	2.46E-04	8.79E-05	3.09E-04	1.84E-03	4.21E-04	0.00E+00	3.30E-03
1:Del:T:0	0.00E+00	5.83E-05	1.19E-03	7.55E-04	2.92E-03	1.57E-03	7.29E-03
1:Del:T:1	2.28E-08	6.55E-06	1.43E-03	2.07E-04	1.43E-03	2.27E-04	4.36E-03
1:Del:T:2	0.00E+00	3.16E-04	6.38E-04	1.32E-03	2.00E-03	1.24E-03	1.36E-02
1:Del:T:3	8.83E-04	2.51E-04	1.50E-03	3.22E-03	2.55E-03	8.28E-04	4.27E-03
1:Del:T:4	7.53E-04	6.22E-04	1.73E-03	2.84E-03	1.87E-03	6.23E-04	8.22E-03
1:Del:T:5	2.35E-07	1.42E-07	9.15E-08	5.76E-03	8.10E-08	9.84E-08	9.70E-02
1:Ins:C:0	1.39E-08	5.36E-05	3.82E-04	3.20E-08	6.74E-08	8.47E-08	1.93E-03
1:Ins:C:1	4.96E-08	1.52E-08	1.96E-04	6.70E-08	7.17E-08	1.33E-04	1.10E-03
1:Ins:C:2	3.42E-08	4.10E-08	2.44E-04	1.69E-04	1.95E-08	9.70E-05	2.55E-04
1:Ins:C:3	1.12E-04	8.89E-05	2.38E-04	4.54E-04	1.76E-04	6.27E-08	9.85E-04
1:Ins:C:4	6.25E-04	2.84E-03	3.58E-03	5.20E-04	1.56E-04	1.53E-04	6.03E-03
1:Ins:C:5	6.71E-04	1.73E-04	1.00E-04	1.76E-03	1.93E-04	7.67E-04	4.08E-03
1:Ins:T:0	6.98E-04	1.68E-04	5.03E-04	4.22E-04	8.59E-04	6.40E-04	6.79E-03
1:Ins:T:1	3.68E-05	3.86E-06	1.04E-03	9.37E-08	8.99E-04	5.55E-08	2.47E-03
1:Ins:T:2	1.24E-04	0.00E+00	2.83E-04	2.85E-04	3.82E-04	4.10E-04	3.40E-04
1:Ins:T:3	3.86E-04	9.22E-05	2.29E-04	3.12E-04	2.79E-04	2.68E-04	8.65E-04
1:Ins:T:4	1.37E-03	6.83E-04	6.60E-04	3.44E-04	2.36E-04	4.64E-04	1.36E-02
1:Ins:T:5	2.63E-03	1.20E-03	1.28E-06	8.96E-08	7.33E-04	9.21E-08	8.49E-03
2:Del:R:0	2.81E-08	8.25E-08	9.20E-04	0.00E+00	8.59E-04	4.93E-08	1.48E-03
2:Del:R:1	1.49E-04	3.62E-04	1.54E-03	5.48E-04	5.64E-04	0.00E+00	1.44E-02
2:Del:R:2	2.17E-04	1.96E-08	0.00E+00	1.91E-04	1.30E-04	9.01E-09	3.69E-04
2:Del:R:3	3.49E-08	2.32E-09	1.77E-04	2.17E-04	1.97E-05	3.90E-08	1.10E-03
2:Del:R:4	0.00E+00	5.82E-09	6.81E-05	2.78E-04	3.24E-09	2.48E-04	1.33E-03
2:Del:R:5	9.86E-05	5.47E-05	2.17E-04	7.65E-09	8.01E-07	1.45E-04	7.89E-05
3:Del:R:0	3.07E-04	7.93E-09	1.35E-03	1.76E-04	3.63E-04	3.16E-04	7.39E-03
3:Del:R:1	6.52E-04	0.00E+00	5.68E-04	3.82E-04	5.68E-04	1.51E-04	1.79E-03
3:Del:R:2	6.58E-05	1.59E-04	2.37E-04	2.65E-04	3.32E-04	4.03E-04	1.93E-03
3:Del:R:3	1.76E-05	1.47E-08	2.70E-04	1.34E-04	4.87E-05	1.17E-08	3.37E-04
3:Del:R:4	2.99E-08	4.49E-08	9.19E-05	5.03E-08	5.63E-05	2.04E-07	2.50E-04
3:Del:R:5	5.13E-09	3.46E-09	1.86E-08	9.60E-09	8.77E-09	6.86E-09	5.22E-08
4:Del:R:0	1.89E-05	2.14E-04	8.80E-04	0.00E+00	3.29E-04	1.68E-04	1.16E-03
4:Del:R:1	2.37E-04	1.61E-04	6.85E-05	2.83E-04	4.03E-04	1.89E-04	3.48E-03
4:Del:R:2	1.07E-04	8.96E-05	1.08E-09	1.99E-08	2.07E-04	1.23E-08	6.52E-04
4:Del:R:3	1.16E-06	4.61E-08	8.58E-05	5.26E-08	2.63E-08	7.14E-08	4.60E-05
4:Del:R:4	5.78E-05	7.75E-05	3.46E-05	4.02E-08	5.21E-05	6.37E-08	1.43E-04
4:Del:R:5	6.06E-08	1.06E-08	0.00E+00	9.65E-05	6.04E-09	2.87E-08	1.62E-04
5:Del:R:0	3.12E-07	2.34E-08	4.87E-03	1.89E-04	5.55E-08	1.64E-07	3.95E-02
5:Del:R:1	8.11E-05	1.85E-04	1.85E-04	6.36E-04	1.49E-04	4.88E-05	9.36E-04
5:Del:R:2	9.70E-05	8.29E-09	1.33E-04	9.41E-05	5.35E-09	1.48E-04	4.83E-04
5:Del:R:3	5.13E-09	3.46E-09	1.86E-08	9.60E-09	8.77E-09	6.86E-09	5.22E-08
5:Del:R:4	2.12E-04	4.30E-04	0.00E+00	7.63E-09	5.23E-09	6.27E-04	0.00E+00
5:Del:R:5	5.13E-09	3.46E-09	1.86E-08	9.60E-09	8.77E-09	6.86E-09	5.22E-08
2:Ins:R:0	0.00E+00	2.12E-04	6.23E-04	2.43E-04	1.94E-04	4.78E-08	1.29E-03
2:Ins:R:1	1.56E-04	5.83E-05	3.40E-04	1.78E-04	5.79E-04	6.85E-05	2.25E-03
2:Ins:R:2	2.09E-04	5.80E-05	0.00E+00	1.98E-04	1.23E-04	1.96E-08	4.40E-04
2:Ins:R:3	1.57E-04	1.23E-04	1.18E-04	8.06E-05	0.00E+00	6.32E-05	6.84E-04
2:Ins:R:4	1.90E-04	1.24E-08	9.92E-05	4.06E-04	2.73E-04	0.00E+00	6.23E-04
2:Ins:R:5	1.35E-03	3.82E-04	1.52E-04	1.18E-03	1.17E-04	5.49E-04	2.03E-03
3:Ins:R:0	5.31E-09	3.41E-08	1.23E-04	1.34E-04	9.06E-05	5.35E-08	8.66E-04
3:Ins:R:1	5.84E-05	4.80E-09	4.54E-05	2.77E-04	2.05E-04	7.87E-09	3.85E-04
3:Ins:R:2	2.53E-08	2.88E-08	2.49E-08	2.28E-05	8.34E-05	5.86E-08	2.94E-04
3:Ins:R:3	5.13E-09	3.46E-09	1.86E-08	9.60E-09	8.77E-09	6.86E-09	5.22E-08
3:Ins:R:4	2.46E-08	3.10E-08	4.41E-05	1.28E-04	8.84E-08	7.63E-08	4.15E-04
3:Ins:R:5	1.09E-04	1.54E-08	3.52E-08	4.24E-04	4.87E-08	5.92E-05	9.14E-04
4:Ins:R:0	6.88E-08	1.30E-05	1.89E-04	5.88E-08	3.23E-08	6.75E-08	5.57E-04
4:Ins:R:1	1.80E-05	4.51E-04	2.18E-04	4.28E-04	1.27E-04	8.78E-04	1.31E-03
4:Ins:R:2	3.69E-08	3.98E-08	3.72E-08	5.53E-05	3.52E-08	6.32E-08	9.65E-08
4:Ins:R:3	3.37E-08	6.46E-05	8.34E-05	1.16E-05	2.81E-08	7.94E-08	1.99E-04
4:Ins:R:4	4.00E-08	1.23E-04	0.00E+00	3.28E-08	9.60E-04	3.22E-03	4.15E-08
4:Ins:R:5	2.83E-04	2.54E-04	2.51E-04	1.15E-04	1.08E-04	5.82E-05	7.00E-04
5:Ins:R:0	2.40E-05	3.41E-08	1.52E-04	4.07E-08	4.79E-05	8.40E-08	6.31E-04
5:Ins:R:1	4.90E-04	0.00E+00	7.27E-04	1.36E-04	1.11E-04	2.40E-05	1.35E-03
5:Ins:R:2	5.13E-09	3.46E-09	1.86E-08	9.60E-09	8.77E-09	6.86E-09	5.22E-08
5:Ins:R:3	2.45E-05	5.89E-05	2.19E-08	4.19E-08	2.80E-06	6.09E-08	5.05E-08
5:Ins:R:4	1.92E-09	1.29E-06	3.47E-08	1.01E-04	1.70E-04	6.33E-04	2.05E-03
5:Ins:R:5	1.53E-08	2.47E-05	1.32E-04	7.13E-09	1.60E-08	5.28E-08	1.55E-04
2:Del:M:1	4.14E-07	3.20E-08	1.22E-03	2.19E-03	3.20E-08	4.60E-03	3.02E-02
3:Del:M:1	0.00E+00	1.79E-04	8.30E-04	6.83E-06	1.31E-04	5.43E-04	2.17E-03
3:Del:M:2	1.07E-04	0.00E+00	1.03E-03	9.27E-04	3.62E-05	2.38E-04	3.00E-03
4:Del:M:1	4.84E-04	7.38E-04	9.48E-04	1.32E-04	2.47E-04	4.82E-04	3.28E-03
4:Del:M:2	1.99E-05	4.98E-05	5.14E-04	4.05E-05	3.97E-04	3.90E-05	3.70E-03
4:Del:M:3	5.71E-05	0.00E+00	2.53E-04	2.21E-04	8.35E-05	2.64E-04	1.60E-03
5:Del:M:1	1.54E-07	4.31E-05	5.24E-03	3.65E-07	5.09E-08	6.75E-08	3.70E-02
5:Del:M:2	1.81E-04	1.18E-04	3.65E-03	1.65E-04	3.83E-04	6.47E-04	2.14E-02
5:Del:M:3	1.51E-08	4.25E-06	2.59E-03	5.64E-04	2.81E-04	2.47E-04	1.05E-02
5:Del:M:4	0.00E+00	0.00E+00	1.85E-03	4.73E-04	0.00E+00	0.00E+00	3.73E-03
5:Del:M:5	2.54E-04	9.28E-05	1.22E-03	2.01E-04	3.18E-08	2.15E-08	4.77E-03
