Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
V1	149	122	0	37	0	73	4	0
V2	1	162	13	180	4	17	0	0
V3	169	48	305	33	0	1	48	0
V4	15	60	0	61	181	2	13	12
V5	10	167	42	137	43	90	5	129
V6	1	49	15	0	7	0	27	0
V7	11	39	105	0	248	25	0	0
V8	41	2	61	117	2	0	12	0
V9	5	52	0	0	8	53	2	24
V10	34	40	67	19	14	13	66	48
V11	57	190	274	13	0	4	0	24
V12	221	0	0	112	20	2	17	25
V13	34	66	0	5	20	25	67	35
V14	22	6	17	0	35	37	24	30
V15	16	9	240	29	0	1	0	48
V16	43	52	10	7	0	94	2	0
V17	15	16	141	39	0	76	0	0
V18	27	0	0	0	1	6	0	0
V19	77	0	0	147	56	18	12	18
V20	482	306	53	21	74	35	0	0
V21	39	12	0	10	59	67	0	7
V22	8	30	0	136	0	29	10	0
V23	374	20	65	36	22	1	0	0
V24	0	100	2	10	382	32	11	6
V25	14	0	7	20	6	43	29	0
V26	35	16	2	74	40	7	0	0
V27	11	32	67	6	33	24	24	2
V28	0	116	8	112	76	1	0	15
V29	19	2	58	34	11	0	29	0
V30	15	80	17	18	3	1	4	31
V31	23	10	3	0	0	6	0	0
V32	22	47	44	0	1	4	0	94
V33	6	5	58	0	50	43	22	0
V34	0	119	1	11	9	2	19	9
V35	91	10	3	0	30	12	0	0
V36	26	8	27	46	144	7	0	0
V37	7	88	141	12	0	9	32	0
V38	0	248	120	43	181	55	0	14
V39	5	28	163	51	10	0	3	0
V40	11	47	275	55	4	3	73	0
V41	50	34	0	64	122	39	9	29
V42	41	0	0	21	7	12	6	5
V43	204	47	80	18	15	18	0	0
V44	25	8	58	9	39	25	1	0
V45	154	117	0	116	24	85	2	0
V46	125	28	80	57	0	37	31	0
V47	2	1	31	164	77	10	10	0
V48	0	1	37	0	6	13	0	0
V49	20	10	0	11	0	66	0	0
V50	0	55	50	90	123	0	36	1
V51	27	30	148	3	37	8	42	10
V52	35	36	89	16	0	12	9	8
V53	166	186	59	0	9	29	0	47
V54	125	0	81	97	14	40	51	11
V55	31	16	11	5	29	1	0	0
V56	129	41	25	15	0	0	0	99
V57	21	17	0	45	73	43	36	0
V58	45	71	26	5	40	11	0	0
V59	62	128	0	0	76	3	1	0
V60	212	0	0	22	100	128	0	13
V61	67	27	0	141	19	70	0	0
V62	3	67	110	48	19	26	0	0
V63	2	44	5	3	40	0	0	12
V64	6	51	1	0	35	6	0	66
V65	120	61	0	80	148	3	1	17
V66	15	7	71	53	6	35	0	0
V67	24	59	90	101	12	46	20	0
V68	230	199	0	0	19	65	0	0
V69	16	1	7	7	0	15	37	1
V70	62	87	4	21	7	145	0	0
V71	1	18	39	0	9	75	86	0
V72	10	77	36	6	7	14	57	0
V73	16	3	11	0	34	96	3	55
V74	3	46	0	0	33	50	1	9
V75	233	26	13	9	18	13	0	31
V76	38	20	38	4	37	2	20	0
V77	38	0	122	13	122	3	15	20
V78	69	104	12	4	109	11	0	0
V79	71	0	218	50	42	51	16	15
V80	112	49	9	3	4	3	0	0
V81	38	0	0	20	11	130	3	0
V82	34	36	67	60	45	16	0	0
V83	60	3	30	11	16	4	0	0
V84	26	13	136	181	117	14	241	0
V85	9	150	6	117	12	1	0	25
V86	58	106	138	9	56	46	0	65
V87	48	187	56	17	89	0	10	3
V88	16	124	18	0	4	9	1	0
V89	2	0	2	37	36	1	0	0
V90	16	88	76	0	7	188	47	0
V91	35	0	0	56	44	0	0	6
V92	18	0	0	0	50	0	2	0
V93	53	4	56	130	7	73	118	99
V94	97	0	2	23	0	0	4	0
V95	0	170	0	243	6	55	3	5
V96	132	50	38	169	146	25	0	32
V97	0	30	9	5	13	8	15	0
V98	216	403	33	236	20	38	1	0
V99	129	81	43	3	0	40	39	0
V100	150	0	33	0	136	20	36	0
