MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Del:C:0	0.00E+00	1.85E-03	0.00E+00	8.11E-04	4.20E-03	1.24E-02	4.31E-03	2.78E-02	3.20E-02	2.30E-02
1:Del:C:1	1.74E-04	3.03E-04	9.23E-04	8.71E-05	2.48E-03	4.30E-03	1.32E-02	2.47E-02	1.41E-02	6.54E-03
1:Del:C:2	3.51E-05	8.62E-05	4.71E-04	1.11E-04	4.32E-04	6.47E-04	7.53E-04	1.80E-03	1.95E-03	7.01E-04
1:Del:C:3	4.76E-04	3.21E-04	3.24E-04	2.71E-04	9.52E-04	1.60E-03	5.84E-03	9.84E-03	1.59E-03	3.89E-03
1:Del:C:4	1.65E-04	0.00E+00	7.78E-05	1.24E-03	3.45E-04	1.95E-03	5.14E-03	7.69E-03	1.56E-03	7.04E-04
1:Del:C:5	8.09E-04	0.00E+00	2.72E-04	2.20E-03	5.76E-04	3.44E-04	7.86E-03	4.59E-03	8.95E-08	3.25E-03
1:Del:T:0	2.58E-04	7.65E-04	1.30E-03	1.68E-04	3.71E-03	6.03E-03	4.06E-03	1.93E-02	2.02E-02	1.27E-02
1:Del:T:1	0.00E+00	5.13E-08	2.18E-08	4.80E-04	1.70E-03	5.21E-03	1.31E-03	1.81E-02	1.42E-02	2.10E-03
1:Del:T:2	3.20E-04	7.47E-04	1.83E-05	1.72E-03	1.37E-03	6.37E-03	1.35E-02	1.43E-02	2.18E-02	8.74E-03
1:Del:T:3	1.15E-03	1.02E-03	8.65E-04	1.98E-03	4.87E-05	8.23E-03	2.07E-02	1.39E-02	2.80E-03	1.45E-02
1:Del:T:4	1.31E-03	7.78E-05	5.02E-04	2.89E-03	1.68E-04	4.98E-03	2.90E-02	1.99E-02	5.05E-03	1.07E-02
1:Del:T:5	1.17E-07	1.08E-07	1.17E-07	6.88E-03	9.56E-04	2.44E-07	8.45E-02	6.68E-06	3.56E-02	9.67E-04
1:Ins:C:0	1.72E-08	2.51E-05	1.57E-07	4.08E-07	3.95E-04	3.37E-08	2.86E-08	2.07E-04	3.34E-07	3.81E-05
1:Ins:C:1	1.49E-08	9.33E-05	7.35E-05	1.90E-07	4.46E-04	3.78E-08	3.41E-08	6.72E-04	3.32E-07	3.56E-05
1:Ins:C:2	3.92E-05	1.38E-04	1.58E-08	6.34E-05	4.13E-04	1.41E-07	3.30E-04	2.21E-03	3.15E-04	1.01E-03
1:Ins:C:3	3.73E-08	6.62E-05	3.44E-08	4.83E-05	6.07E-08	4.76E-08	1.03E-04	7.45E-08	1.74E-07	1.83E-07
1:Ins:C:4	3.07E-04	1.44E-04	6.06E-04	0.00E+00	3.32E-04	9.65E-05	1.42E-03	1.68E-03	5.80E-04	6.40E-03
1:Ins:C:5	2.28E-03	1.13E-04	0.00E+00	1.03E-03	0.00E+00	6.18E-04	7.48E-03	1.80E-03	3.91E-03	1.78E-02
1:Ins:T:0	4.31E-04	2.48E-04	1.23E-04	0.00E+00	4.31E-04	2.51E-03	0.00E+00	1.11E-02	2.08E-03	3.22E-03
1:Ins:T:1	6.39E-05	8.49E-05	3.93E-04	1.13E-04	1.22E-03	2.12E-03	3.18E-03	5.69E-03	4.81E-03	2.37E-03
1:Ins:T:2	3.09E-06	2.11E-04	1.45E-04	9.78E-04	1.64E-04	2.86E-04	1.17E-03	2.25E-03	3.69E-03	3.91E-04
1:Ins:T:3	9.62E-04	3.00E-04	0.00E+00	5.19E-04	7.81E-04	8.23E-04	2.60E-03	2.63E-03	1.64E-03	3.15E-04
1:Ins:T:4	2.08E-03	0.00E+00	0.00E+00	9.07E-04	4.11E-05	5.15E-04	3.13E-03	1.71E-03	1.76E-03	1.22E-02
