Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
V31	0	124	85	13	0	0	32	15	3	0	14	1	0	0	0	0	0	0	0	0
V32	91	18	2	0	4	40	63	23	40	15	5	8	6	0	0	0	18	4	0	0
V33	64	21	32	0	0	3	9	12	9	0	4	11	0	0	0	0	0	0	0	0
V34	96	3	8	29	35	0	0	1	7	21	0	0	32	0	3	8	0	7	0	0
V35	134	51	45	22	129	31	3	0	23	0	9	20	0	0	0	0	0	7	0	7
V36	47	2	0	15	0	0	0	0	1	0	0	4	0	0	0	2	0	10	0	6
V37	20	29	0	5	0	0	22	11	0	13	2	12	0	0	0	0	0	0	0	0
V38	0	122	21	0	0	25	0	17	5	0	6	0	15	0	14	0	23	0	0	0
V39	97	0	14	53	4	14	0	12	0	28	0	6	9	18	0	53	10	13	0	0
V40	98	47	3	0	0	7	4	2	11	0	0	3	19	0	0	0	0	2	0	0
V41	0	0	0	27	48	25	109	72	54	177	0	20	0	48	24	58	40	0	11	0
V42	36	95	95	38	7	1	11	27	5	0	37	11	0	0	0	0	0	0	0	0
V43	0	10	86	30	0	0	0	3	0	0	22	0	3	0	0	0	0	0	0	0
V44	0	83	1	0	0	7	0	0	11	0	0	32	3	0	0	0	0	0	0	0
V45	15	140	41	146	77	32	4	18	23	16	1	0	28	0	28	0	14	9	4	0
V46	27	0	235	12	0	0	53	22	0	51	46	0	0	25	0	0	0	0	0	0
V47	14	45	4	0	61	20	0	1	4	0	1	8	0	0	13	0	0	0	18	0
V48	12	22	62	45	0	31	0	2	38	0	7	16	0	1	0	0	0	0	34	0
V49	0	0	13	51	99	0	0	8	22	0	6	0	0	17	8	0	21	0	0	0
V50	105	227	176	14	0	6	8	0	14	10	56	21	0	44	0	0	0	0	0	0
V51	17	1	71	3	0	13	0	0	12	0	12	26	0	0	0	0	0	0	0	0
V52	10	28	0	8	0	0	25	9	9	152	7	0	0	10	39	0	0	0	0	0
V53	2	0	0	0	19	160	36	38	90	8	0	68	0	0	7	40	0	0	0	0
V54	2	0	4	0	0	1	0	0	5	0	2	0	0	0	1	0	5	0	0	0
V55	7	3	3	17	1	6	10	3	0	0	7	3	0	18	3	18	0	6	0	2
V56	4	37	0	9	0	0	20	16	0	0	0	0	0	0	5	0	0	0	1	0
V57	29	278	1	0	8	59	14	30	2	0	0	16	0	0	15	31	0	2	0	0
V58	119	39	15	0	0	65	4	0	0	0	9	6	14	13	24	0	0	0	0	0
V59	0	9	67	15	104	1	7	13	13	28	18	0	0	12	12	0	0	0	0	0
V60	59	15	34	56	0	13	17	0	28	13	0	0	4	15	3	0	0	0	0	24
V61	29	0	0	39	0	6	0	7	0	0	0	11	5	0	0	0	0	3	0	0
V62	108	0	196	12	0	111	0	0	60	0	51	9	0	0	4	0	27	0	0	0
V63	59	72	31	1	0	1	51	32	4	0	20	0	22	0	0	0	0	0	0	0
V64	3	44	54	34	0	0	2	6	0	12	15	0	5	0	0	0	0	0	0	0
V65	5	10	19	1	0	0	0	7	6	3	4	0	14	30	0	1	0	0	0	0
V66	0	27	6	16	132	105	18	12	58	0	0	70	0	0	0	0	15	0	0	3
V67	9	1	23	0	5	0	0	13	4	32	0	0	0	3	3	21	0	3	0	0
V68	52	2	60	0	49	68	2	12	78	0	12	46	0	0	18	0	15	1	0	0
V69	156	117	44	3	55	40	0	0	49	0	15	59	25	0	0	0	15	0	0	0
V70	0	0	9	0	2	3	10	0	0	6	0	0	0	9	4	3	1	3	0	1
V71	12	3	1	46	2	5	1	7	0	0	0	4	0	0	0	0	0	3	4	0
V72	2	4	25	0	1	7	0	0	2	0	14	0	0	0	0	0	0	0	0	0
V73	18	107	14	7	0	0	37	32	0	0	5	0	0	0	3	3	0	0	0	1
V74	14	87	0	132	31	8	1	2	1	0	0	33	43	0	15	0	0	0	10	12
V75	0	75	0	0	0	30	178	176	73	39	0	0	0	0	0	45	21	0	0	5
V76	5	1	58	0	0	38	12	16	40	0	10	26	20	41	6	0	6	0	0	0
V77	1	7	404	6	0	0	2	0	2	0	81	8	0	6	0	0	0	0	0	0
V78	0	0	186	0	0	0	9	2	0	0	50	0	0	40	0	0	0	0	0	0
V79	0	10	236	165	41	0	14	0	8	0	66	7	6	0	0	0	0	0	0	0
V80	0	62	79	88	3	13	22	1	7	76	25	10	13	5	0	0	9	0	0	0
V81	0	0	12	4	0	4	0	1	1	0	5	2	0	4	0	0	0	0	0	0
V82	0	3	32	0	0	1	8	0	3	0	1	4	0	15	0	0	1	0	1	0
V83	6	103	66	25	0	0	0	0	0	0	9	0	0	6	0	0	0	1	0	0
V84	0	2	0	16	0	0	16	22	3	0	0	0	0	0	7	0	0	0	0	0
V85	40	32	79	13	0	0	0	1	2	6	34	0	0	18	0	0	0	0	0	0
V86	0	4	25	0	60	4	0	2	3	38	0	0	0	2	0	18	0	0	0	0
V87	58	38	34	0	1	0	1	0	0	0	4	0	23	0	0	0	2	0	0	0
V88	28	51	5	0	0	0	25	10	0	0	3	0	0	0	6	0	0	0	0	0
V89	139	172	0	5	0	0	5	0	0	4	0	0	0	0	0	0	0	12	0	10
V90	20	1	9	4	0	7	0	2	0	3	0	0	0	0	3	22	10	0	0	3
V91	35	105	0	0	18	33	23	17	0	30	0	19	12	0	4	14	4	0	0	2
V92	0	281	0	5	26	20	0	16	9	29	0	0	0	12	6	3	9	0	11	1
V93	15	6	7	0	0	3	0	1	25	0	0	0	10	0	11	0	0	0	0	1
V94	24	16	23	24	0	61	9	32	39	20	2	103	0	0	4	0	0	2	0	10
V95	14	10	2	3	0	36	7	21	11	0	1	0	0	0	14	1	0	0	14	6
V96	0	81	1	48	16	5	0	0	9	0	2	0	13	0	19	0	1	3	0	5
V97	77	429	0	0	0	0	34	55	4	85	1	0	0	0	4	34	0	0	0	0
V98	5	87	196	1	0	0	3	27	12	0	45	8	0	44	0	0	0	0	0	0
V99	2	37	72	36	0	0	0	0	2	0	35	0	12	3	0	0	0	0	0	0
V100	2	52	51	193	94	0	22	27	0	3	8	5	0	0	0	0	14	8	11	0
