Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V28	5.21E-01	9.32E-01	1.46E+00	1.09E+00	8.09E-01	1.02E+00
V29	1.33E+00	1.02E+00	2.77E-01	2.57E+00	7.61E-01	2.27E+00
V30	2.66E+00	3.40E-01	4.99E-01	5.58E+00	3.26E+00	4.31E+00
V31	1.21E+00	0.00E+00	1.51E+00	1.33E+00	1.26E+00	1.20E+00
V32	1.67E+00	2.60E+00	2.91E+00	2.25E+00	6.96E-01	9.17E-01
V33	2.07E+00	2.45E+00	4.58E-01	2.09E+00	1.46E+00	1.76E+00
V34	5.31E+00	1.55E+00	1.80E+00	1.23E+00	7.15E-01	5.20E+00
V35	2.75E+00	1.91E+00	2.38E+00	1.89E+00	1.62E+00	2.52E+00
V36	2.64E+00	2.22E+00	3.16E+00	7.16E-01	5.42E-01	5.97E-01
V37	2.99E+00	2.50E+00	1.37E+00	4.16E-01	5.26E-01	4.27E-01
V38	1.17E+00	0.00E+00	6.90E-01	1.84E+00	1.38E+00	1.09E+00
V39	2.13E-01	9.45E-01	7.33E-01	7.90E-01	8.54E-01	6.83E-01
V40	8.84E-01	1.64E+00	1.11E+00	1.33E+00	1.60E+00	1.01E+00
V41	3.96E+00	2.50E+00	1.64E+00	2.02E+00	4.94E+00	6.74E-01
V42	2.00E-01	1.92E+00	2.09E+00	0.00E+00	8.23E-01	2.89E+00
V43	2.33E+00	3.89E+00	9.07E-01	2.64E+00	7.15E-01	1.67E+00
V44	3.85E+00	2.72E+00	2.08E+00	4.19E+00	6.90E-01	0.00E+00
V45	2.21E+00	1.02E+00	8.92E-01	2.11E+00	2.20E+00	2.09E+00
V46	1.11E+00	2.87E+00	1.59E+00	7.27E-01	8.09E-01	2.30E+00
V47	8.36E-01	1.93E+00	1.64E+00	8.95E-01	2.19E+00	0.00E+00
V48	1.04E+00	0.00E+00	0.00E+00	8.84E-01	0.00E+00	3.89E-01
V49	1.81E+00	7.48E-01	5.21E-01	7.64E-01	0.00E+00	1.56E+00
V50	1.37E+00	1.73E+00	4.23E-01	1.19E+00	2.33E-01	1.80E+00
V51	4.18E+00	2.98E+00	2.13E+00	1.70E+00	6.84E-01	1.37E+00
V52	0.00E+00	1.53E-01	1.84E+00	8.46E-01	1.09E+00	8.33E-01
V53	9.36E-01	1.79E+00	2.33E-01	1.25E+00	5.33E-01	1.28E+00
V54	1.34E+00	1.92E+00	7.18E-01	1.40E+00	1.43E+00	0.00E+00
V55	2.32E+00	5.16E-01	1.68E+00	0.00E+00	8.57E-01	1.47E+00
V56	1.68E+00	1.85E+00	3.14E-01	9.83E-01	6.86E-01	9.09E-01
V57	2.65E+00	2.63E+00	1.91E+00	3.22E+00	9.45E-01	2.31E+00
V58	3.40E+00	1.75E+00	1.63E+00	2.70E+00	7.06E-01	3.00E-01
V59	1.59E+00	1.69E+00	4.01E+00	2.66E+00	0.00E+00	1.47E+00
V60	0.00E+00	0.00E+00	2.54E+00	2.54E+00	0.00E+00	0.00E+00
V61	3.00E+00	9.89E-01	3.48E-01	2.16E+00	2.41E+00	1.91E+00
V62	6.63E-01	3.50E+00	3.42E+00	1.49E+00	4.77E+00	0.00E+00
V63	5.53E+00	2.00E+00	2.51E+00	0.00E+00	5.64E+00	2.07E+00
V64	1.04E+00	9.78E-01	1.75E+00	8.00E-01	7.63E-01	8.06E-01
V65	3.15E+00	7.57E-01	1.98E+00	1.44E+00	1.03E+00	1.67E+00
V66	1.22E+00	2.47E+00	8.83E-01	7.61E-01	0.00E+00	2.02E+00
V67	2.56E+00	1.45E+00	0.00E+00	1.03E+00	8.57E-01	1.05E+00
V68	1.46E+00	2.09E+00	1.48E+00	1.65E+00	0.00E+00	8.97E-01
V69	4.23E+00	4.31E+00	1.15E+00	1.59E+00	4.50E+00	1.39E+00
V70	1.48E+00	4.96E-01	0.00E+00	1.07E+00	8.62E-01	1.09E+00
V71	4.23E+00	4.61E+00	3.09E+00	0.00E+00	2.32E+00	1.20E+00
V72	3.46E+00	8.03E-01	3.22E+00	1.38E+00	4.42E-01	1.15E+00
V73	1.73E+00	7.92E-01	2.74E+00	1.62E+00	2.33E+00	6.36E-01
V74	1.84E+00	0.00E+00	4.19E+00	4.56E+00	0.00E+00	3.30E+00
V75	2.59E+00	2.04E+00	1.13E+00	9.67E-01	2.80E+00	7.45E-01
V76	2.56E+00	9.60E-01	2.17E+00	1.28E+00	3.34E+00	2.90E+00
V77	2.99E+00	2.62E+00	1.38E+00	1.81E+00	3.07E+00	2.72E+00
V78	0.00E+00	2.69E-01	1.37E+00	5.12E-01	0.00E+00	1.32E+00
V79	2.34E+00	8.06E-01	4.24E+00	3.56E+00	2.91E-01	2.13E+00
V80	3.33E+00	2.41E+00	2.35E+00	3.39E+00	1.53E+00	4.62E+00
V81	1.80E+00	5.26E-01	1.57E+00	2.07E+00	1.07E+00	1.92E+00
V82	3.72E+00	6.18E-01	4.22E+00	5.83E+00	1.49E+00	3.60E+00
V83	1.01E+00	3.27E-01	6.86E-01	3.00E+00	1.73E+00	1.15E+00
V84	2.44E+00	2.53E+00	3.43E+00	4.33E-01	6.86E-01	6.23E-01
V85	2.26E+00	1.09E+00	8.46E-01	2.00E-01	6.63E-01	2.03E+00
V86	1.55E+00	9.75E-01	5.77E-01	2.56E+00	3.79E-01	1.63E+00
V87	3.14E+00	1.98E+00	2.91E+00	1.20E+00	0.00E+00	0.00E+00
V88	2.65E+00	1.22E+00	6.18E-01	3.30E+00	3.33E-01	7.18E-01
V89	0.00E+00	2.32E+00	2.36E+00	3.78E+00	2.49E+00	1.83E+00
V90	2.25E+00	2.07E+00	1.14E+00	1.15E+00	1.34E+00	1.32E+00
V91	1.44E+00	1.09E+00	2.13E+00	3.27E+00	1.92E+00	1.98E+00
V92	1.63E+00	2.20E+00	1.83E+00	4.61E+00	4.78E+00	1.03E+00
V93	1.00E-01	2.06E+00	1.69E+00	0.00E+00	2.06E+00	1.27E+00
V94	3.95E+00	2.36E+00	8.06E-01	3.43E+00	6.63E-01	5.33E+00
V95	8.75E-01	2.32E+00	1.21E+00	2.44E+00	1.29E+00	3.67E-01
V96	4.67E-01	2.94E+00	1.44E+00	2.98E+00	3.79E-01	1.16E+00
V97	1.19E+00	0.00E+00	1.12E+00	0.00E+00	8.36E-01	1.27E+00
V98	2.26E+00	1.51E+00	2.38E+00	1.55E+00	2.37E+00	2.48E+00
V99	2.32E+00	1.31E+00	2.33E+00	1.31E+00	6.70E-01	2.42E+00
V100	3.74E+00	4.42E-01	5.43E-01	1.97E+00	1.87E+00	2.08E+00
