MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
4:Del:R:3	2.70E-09	2.49E-09	4.98E-09	1.68E-08	4.01E-08	4.84E-09	3.91E-08
4:Del:R:4	2.70E-09	2.49E-09	4.98E-09	1.68E-08	4.01E-08	4.84E-09	3.91E-08
4:Del:R:5	1.62E-08	3.57E-08	2.61E-08	7.08E-05	6.63E-08	4.30E-08	1.78E-04
5:Del:R:0	2.80E-08	6.73E-08	1.07E-02	3.12E-02	8.99E-04	1.65E-07	1.03E-01
5:Del:R:1	0.00E+00	3.39E-04	6.48E-05	1.49E-04	3.59E-04	1.34E-04	1.89E-04
5:Del:R:2	8.65E-09	1.29E-04	3.79E-05	2.01E-04	1.32E-04	8.90E-08	2.74E-04
5:Del:R:3	3.73E-08	5.66E-08	2.06E-08	3.83E-08	9.31E-08	1.29E-04	8.39E-08
5:Del:R:4	2.70E-09	2.49E-09	4.98E-09	1.68E-08	4.01E-08	4.84E-09	3.91E-08
5:Del:R:5	2.70E-09	2.49E-09	4.98E-09	1.68E-08	4.01E-08	4.84E-09	3.91E-08
2:Ins:R:0	4.99E-05	1.80E-04	0.00E+00	6.30E-04	1.37E-04	0.00E+00	2.32E-04
2:Ins:R:1	0.00E+00	1.45E-04	2.10E-04	4.93E-04	7.09E-04	6.37E-09	5.11E-04
2:Ins:R:2	1.89E-05	1.07E-04	1.01E-04	6.03E-05	6.04E-04	1.85E-04	4.15E-04
2:Ins:R:3	8.77E-05	1.36E-05	0.00E+00	3.28E-04	2.10E-04	3.06E-05	9.15E-05
2:Ins:R:4	2.02E-04	2.21E-04	2.08E-04	2.56E-04	2.74E-04	5.13E-04	1.98E-04
2:Ins:R:5	7.40E-04	8.02E-04	0.00E+00	1.64E-04	7.06E-04	4.26E-04	7.90E-04
3:Ins:R:0	7.30E-05	4.36E-05	1.47E-08	5.68E-05	2.40E-04	7.54E-09	2.36E-04
3:Ins:R:1	0.00E+00	2.50E-04	8.17E-05	2.49E-04	4.20E-04	0.00E+00	2.02E-04
3:Ins:R:2	7.31E-05	9.87E-05	4.16E-09	6.34E-05	1.01E-04	0.00E+00	1.20E-04
3:Ins:R:3	1.75E-08	1.42E-08	1.44E-08	1.58E-07	1.19E-04	8.04E-08	1.21E-04
3:Ins:R:4	2.75E-08	5.61E-05	6.19E-05	1.09E-04	1.08E-04	6.54E-09	4.69E-05
3:Ins:R:5	1.30E-04	1.29E-04	2.67E-05	2.93E-04	0.00E+00	1.28E-05	2.40E-04
4:Ins:R:0	6.92E-05	3.28E-09	2.51E-08	2.40E-04	3.73E-09	1.44E-04	3.07E-08
4:Ins:R:1	1.54E-04	1.27E-04	0.00E+00	1.44E-03	5.95E-04	2.03E-04	6.98E-04
4:Ins:R:2	5.91E-05	3.75E-08	3.71E-08	3.48E-08	6.57E-08	5.93E-08	6.36E-08
4:Ins:R:3	2.70E-09	2.49E-09	4.98E-09	1.68E-08	4.01E-08	4.84E-09	3.91E-08
4:Ins:R:4	1.24E-04	1.01E-04	4.88E-05	1.46E-08	1.15E-08	1.41E-04	1.54E-04
4:Ins:R:5	1.28E-04	2.03E-04	7.98E-05	1.37E-04	1.84E-04	0.00E+00	0.00E+00
5:Ins:R:0	2.70E-08	4.28E-08	3.17E-08	2.38E-08	1.21E-04	4.77E-08	1.61E-04
5:Ins:R:1	2.39E-04	8.57E-05	0.00E+00	1.80E-03	0.00E+00	2.12E-04	2.02E-03
5:Ins:R:2	9.73E-05	5.79E-05	3.65E-08	4.16E-08	8.96E-08	6.87E-08	2.23E-04
5:Ins:R:3	2.25E-05	1.21E-08	6.17E-05	3.45E-08	4.02E-07	1.09E-08	1.02E-04
5:Ins:R:4	1.23E-04	9.04E-05	4.41E-09	2.78E-04	1.01E-08	2.22E-04	2.28E-04
5:Ins:R:5	0.00E+00	4.00E-05	7.07E-05	7.35E-05	5.25E-09	0.00E+00	2.55E-04
2:Del:M:1	1.90E-04	0.00E+00	1.14E-04	9.97E-04	3.46E-04	1.49E-08	9.92E-04
3:Del:M:1	1.20E-04	1.33E-04	2.13E-04	8.35E-04	4.20E-04	1.21E-04	1.51E-03
3:Del:M:2	1.41E-04	1.79E-04	0.00E+00	1.44E-03	7.59E-04	5.50E-04	1.17E-03
4:Del:M:1	1.04E-04	1.54E-04	2.69E-04	1.45E-03	8.91E-04	0.00E+00	5.20E-04
4:Del:M:2	1.22E-08	8.43E-05	0.00E+00	5.37E-04	5.61E-04	3.62E-08	6.90E-04
4:Del:M:3	6.75E-05	9.19E-05	2.94E-05	3.45E-04	4.63E-04	7.98E-05	5.89E-04
5:Del:M:1	3.74E-04	2.12E-04	4.56E-08	1.82E-02	0.00E+00	5.31E-07	3.24E-02
5:Del:M:2	1.46E-04	0.00E+00	4.32E-03	1.08E-02	5.24E-04	2.75E-04	9.94E-03
5:Del:M:3	1.31E-04	4.08E-04	1.05E-04	4.51E-03	0.00E+00	0.00E+00	6.85E-03
5:Del:M:4	6.18E-05	2.14E-04	0.00E+00	1.84E-03	4.34E-05	0.00E+00	2.01E-03
5:Del:M:5	1.76E-04	2.11E-04	2.34E-04	2.16E-03	6.84E-04	2.74E-04	2.24E-03
