Sample Names	MutationType	ID2	ID6	ID8	ID83B	ID83C	ID83E
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	1:Ins:C:5	0.6449083824506314	0.13663316707252085	0.0	0.07339334184876228	0.14506510862808536	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	1:Ins:T:0	0.0005877490618010242	0.021799028949981213	0.0	0.7517898267786167	0.22582339520960099	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	1:Ins:T:1	3.818233970867899e-18	0.007753427841280969	0.0	0.6978828808401603	0.2943636913185589	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	1:Ins:T:2	0.0021649872192612807	0.019045114088643476	0.0	0.73478890367317	0.24400099501892522	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	1:Ins:T:3	0.005627006910208574	0.037254425404177505	0.0	0.7236547467663366	0.23346382091927737	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	1:Ins:T:4	0.030692886228804363	0.09151959615954709	0.0	0.8440633586835584	0.03372415892809006	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	1:Ins:T:5	0.01195712937423938	0.42314154394702275	0.0	0.501337303579552	0.0635640230991858	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2:Del:R:0	0.0012711909671156774	0.10663051766114673	0.0	0.014034521432440408	0.8780637699392972	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2:Del:R:1	0.017803547343903593	0.09432124502290598	0.0	0.026299660736124036	0.8615755468970664	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2:Del:R:2	0.024456257548300216	0.2127517455410654	0.0	0.019499435642897477	0.7432925612677368	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2:Del:R:3	0.04931185151420476	0.27024431195731524	0.0	0.02566764402645087	0.6547761925020292	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2:Del:R:4	0.14352355712700482	0.2915150950144127	0.0	0.0038116293861575525	0.561149718472425	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2:Del:R:5	8.120239814494357e-17	0.028891593010782517	0.0	0.0	0.9711084069892174	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	3:Del:R:0	0.0002530241964633011	0.16389803586664875	0.0	0.05792328999904793	0.7779256499378401	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	3:Del:R:1	0.022531675227301262	0.18781512786546417	0.0	0.014663123729869939	0.7749900731773647	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	3:Del:R:2	0.04710029574493515	0.0849409151487372	0.0	0.023893134040741903	0.8440656550655858	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	3:Del:R:3	0.03028211059024064	0.027234776962420774	0.0	0.057156531107238014	0.8853265813401006	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	3:Del:R:4	1.1117682529655968e-16	0.015770327393125578	0.0	4.057487201899924e-05	0.9841890977348554	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	3:Del:R:5	8.101091441449436e-17	0.02379672101429278	0.0	0.014134797253300033	0.962068481732407	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	4:Del:R:0	0.00022096332292594563	0.32568951139172286	0.0	0.003932682421266047	0.6701568428640852	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	4:Del:R:1	0.01548389426397521	0.15823709645693063	0.0	0.03708181206136755	0.7891971972177267	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	4:Del:R:2	0.02156549878373823	0.1450951286902506	0.0	0.0036741918736264622	0.8296651806523846	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	4:Del:R:3	0.00033646385383250406	0.10387502568100679	0.0	0.0260788283925838	0.8697096820725769	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	4:Del:R:4	2.1837844411776537e-16	0.04709481749692765	0.0	0.006654556378789668	0.9462506261242823	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	4:Del:R:5	0.024941122680285876	0.05186702479725842	0.0	0.07429833360037248	0.8488935189220833	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Del:R:0	0.0001090325957320139	0.42179456620361283	0.0	0.011537257648867282	0.5665591435517878	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Del:R:1	0.030645663537323113	0.5948151319090722	0.0	0.08859633422365053	0.28594287032995414	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Del:R:2	0.03433086840524479	0.24651097391749074	0.0	0.12995303299130262	0.5892051246859619	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Del:R:3	0.032160826174438904	0.26346095489902	0.0	0.03127859776250422	0.6730996211640369	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Del:R:4	0.12074905860882629	0.5842672538990896	0.0	0.1414941664675824	0.15348952102450172	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Del:R:5	0.007249220446242763	0.03029373743433384	0.0	0.16087798483642504	0.8015790572829984	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2:Ins:R:0	0.001514888726404005	0.07027715182646159	0.0	0.6050768808611592	0.32313107858597523	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2:Ins:R:1	0.014129435795371903	0.08355366270426856	0.0	0.5202833556263746	0.3820335458739849	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2:Ins:R:2	0.12923954345514407	0.7600920625691614	0.0	0.11066456712946952	3.826846224992359e-06	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2:Ins:R:3	0.08175291069392535	0.8242734706383534	0.0	0.035345663785588385	0.058627954882132786	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2:Ins:R:4	0.5308102159751962	0.3918117223425851	0.0	0.07058469888129731	0.006793362800921344	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2:Ins:R:5	0.6812127215179634	0.28817287289182797	0.0	0.023483429710275068	0.007130975879933552	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	3:Ins:R:0	0.0007027177765042137	0.11418847766771516	0.0	0.2288629992312562	0.6562458053245245	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	3:Ins:R:1	0.19345776931311823	0.3505438768616561	0.0	0.15866994025034423	0.29732841357488143	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	3:Ins:R:2	0.033827117931622595	0.9260601715994528	0.0	0.016504978809840212	0.02360773165908453	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	3:Ins:R:3	0.0015537875336374125	0.9898449025742624	0.0	0.008414058975799336	0.00018725091630086968	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	3:Ins:R:4	0.10533874635056334	0.8924440441976602	0.0	5.320905816459681e-05	0.002164000393611916	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	3:Ins:R:5	0.9230194015772204	0.07550313591031299	0.0	3.5456429442458984e-05	0.0014420060830241698	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	4:Ins:R:0	0.00019241369377598257	0.1295172951550359	0.0	0.30033289612350383	0.5699573950276843	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	4:Ins:R:1	0.15670708266526265	0.47766664298210876	0.0	0.002256429564372005	0.36336984478825657	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	4:Ins:R:2	0.00293459140152174	0.9796395202591348	0.0	0.017148862377146523	0.0002770259621967383	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	4:Ins:R:3	0.04869519533529944	0.9361599997716616	0.0	0.014595445015402731	0.0005493598776361863	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	4:Ins:R:4	0.365886841224548	0.6329422121505622	0.0	1.0149058143353393e-05	0.0011607975667463374	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	4:Ins:R:5	0.7263982643038384	0.27261330899472763	0.0	2.3720472388140272e-05	0.0009647062290457846	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Ins:R:0	1.5562393085048347e-17	0.2645665846274956	0.0	0.11554683940643093	0.6198865759660734	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Ins:R:1	0.0031561988163951024	0.9688708151158251	0.0	0.0	0.02797298606777996	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Ins:R:2	0.0005405632605607245	0.9954073437955187	0.0	0.0038771413832562654	0.00017495156066440204	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Ins:R:3	0.3028973917324498	0.6878488704780572	0.0	0.0002220731505981394	0.00903166463889483	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Ins:R:4	0.0056995359087900965	0.9863878992948979	0.0	0.00018988739207329437	0.0077226774042386025	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Ins:R:5	0.19468379653572698	0.8002907034474259	0.0	0.00012060291564550749	0.004904897101201501	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	2:Del:M:1	0.0010022319470983023	0.027833724346181702	0.0	0.04643256356228871	0.9247314801444313	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	3:Del:M:1	1.1129456103296927e-05	0.15547430122759753	0.0	0.0	0.8445145693162992	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	3:Del:M:2	0.022344187693131828	0.259224765022518	0.0	0.014149838599658529	0.7042812086846917	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	4:Del:M:1	0.0025457812129482385	0.36626327971444206	0.0	0.009836079293291718	0.621354859779318	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	4:Del:M:2	0.004350748654581258	0.5285323953453712	0.0	0.02904070954398828	0.4380761464560592	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	4:Del:M:3	0.006148266726161258	0.32596011554115806	0.0	0.015174183188860272	0.6527174345438205	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Del:M:1	0.0008980749993397358	0.7867255976106956	0.0	0.008746979412356531	0.20362934797760807	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Del:M:2	5.9574267571670064e-05	0.9868673280843364	0.0	0.005759106855208434	0.007313990792883548	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Del:M:3	3.3844614026079144e-05	0.9969593266218293	0.0	4.712073416838501e-05	0.0029597080299761896	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Del:M:4	0.0004975140453082845	0.9977031123762045	0.0	0.001799373578487164	7.743350756499186e-46	0.0
X01b0848c.ae36.4ade.a3da.d297b003c99f..Panc.AdenoCA..DO51493	5:Del:M:5	0.002999743895173652	0.9691742179125901	0.0	0.008551342654128026	0.019274695538108223	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Del:C:0	0.008655904906141534	0.0	0.0	0.00779070095708098	0.9835533941367776	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Del:C:1	6.63597061301634e-05	0.0	0.0	0.04403050294686571	0.9559031373470042	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Del:C:2	1.97813549644524e-05	0.0	0.0	0.05682491405916341	0.9431553045858722	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Del:C:3	0.024440651379665	0.0	0.0	0.04209804694371365	0.9334613016766214	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Del:C:4	0.11905300662076282	0.0	0.0	0.09571504447005504	0.7852319489091821	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Del:C:5	0.33345741064394735	0.0	0.0	0.2463182605684556	0.42022432878759713	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Del:T:0	0.019078653943831663	0.0	0.0	0.028348687751150226	0.9525726583050181	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Del:T:1	1.5049934349449786e-17	0.0	0.0	0.07319285530733673	0.9268071446926633	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Del:T:2	0.024541869525509206	0.0	0.0	0.03979623586873871	0.935661894605752	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Del:T:3	0.07393469746404051	0.0	0.0	0.09045795798433105	0.8356073445516284	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Del:T:4	0.20570041373766434	0.0	0.0	0.07104930065150679	0.7232502856108288	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Del:T:5	0.7432848788434776	0.0	0.0	0.25671353343044556	1.5877260768299394e-06	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Ins:C:0	6.877864481940471e-17	0.0	0.0	9.248762121086428e-20	0.9999999999999999	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Ins:C:1	0.037509066813430386	0.0	0.0	0.9624909331865698	0.0	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Ins:C:2	0.0016271693677547244	0.0	0.0	0.9429226636377712	0.05545016699447408	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Ins:C:3	0.10375844752567313	0.0	0.0	0.5942768430648517	0.3019647094094752	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Ins:C:4	0.7597348510341801	0.0	0.0	0.24025744430363072	7.704662189208258e-06	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Ins:C:5	0.6735880886662833	0.0	0.0	0.13570018112988919	0.19071173020382762	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Ins:T:0	0.00036378202036840325	0.0	0.0	0.8237076852940609	0.17592853268557074	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Ins:T:1	2.377601092764564e-18	0.0	0.0	0.7692834459108397	0.2307165540891603	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Ins:T:2	0.0013446920659841719	0.0	0.0	0.8078997657536433	0.19075554218037255	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Ins:T:3	0.0035602394124424467	0.0	0.0	0.810514068862304	0.1859256917252535	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Ins:T:4	0.01958304476975385	0.0	0.0	0.9533336492493951	0.027083305980851156	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	1:Ins:T:5	0.012208103400220702	0.0	0.0	0.9061053174106225	0.08168657918915694	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	2:Del:R:0	0.0011236315742699735	0.0	0.0	0.02196029307573882	0.9769160753499913	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	2:Del:R:1	0.01549732156461132	0.0	0.0	0.04052543025369083	0.9439772481816979	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	2:Del:R:2	0.024590325902864297	0.0	0.0	0.03470753056921967	0.940702143527916	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	2:Del:R:3	0.053663527714941164	0.0	0.0	0.049447154487798635	0.8968893177972602	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	2:Del:R:4	0.16755352192336986	0.0	0.0	0.007877137482838106	0.824569340593792	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	2:Del:R:5	6.643287989783843e-17	0.0	0.0	0.0	1.0	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	3:Del:R:0	0.00023385819867355296	0.0	0.0	0.09477005981340302	0.9049960819879235	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	3:Del:R:1	0.02200446418124949	0.0	0.0	0.025349605306568525	0.9526459305121819	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	3:Del:R:2	0.040892359165320344	0.0	0.0	0.03672138386550444	0.9223862569691752	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	3:Del:R:3	0.024307133979976747	0.0	0.0	0.08121586313042252	0.8944770028896006	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	3:Del:R:4	8.974132480150784e-17	0.0	0.0	5.797793648639918e-05	0.9999420220635135	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	3:Del:R:5	6.554463105886197e-17	0.0	0.0	0.020244663374319228	0.9797553366256807	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	4:Del:R:0	0.00025974264020268897	0.0	0.0	0.008183504445734424	0.9915567529140629	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	4:Del:R:1	0.014410595225473279	0.0	0.0	0.061092803995443444	0.9244966007790831	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	4:Del:R:2	0.020110331978472385	0.0	0.0	0.006065253433284565	0.9738244145882431	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	4:Del:R:3	0.0002948347219840141	0.0	0.0	0.04045346038168964	0.9592517048963263	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	4:Del:R:4	1.8155624822626772e-16	0.0	0.0	0.009793725525253007	0.9902062744747469	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	4:Del:R:5	0.02036080530656474	0.0	0.0	0.10737060822697185	0.8722685864664634	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	5:Del:R:0	0.000148615893618149	0.0	0.0	0.027838054745273233	0.9720133293611086	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	5:Del:R:1	0.05598469941714974	0.0	0.0	0.28651242597859655	0.6575028746042536	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	5:Del:R:2	0.034126051632579646	0.0	0.0	0.22867309080817408	0.7372008575592464	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	5:Del:R:3	0.03440568711040143	0.0	0.0	0.05923490568910569	0.906359407200493	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	5:Del:R:4	0.21393462971823168	0.0	0.0	0.4437754353504079	0.34228993493136034	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	5:Del:R:5	0.0055721374064883695	0.0	0.0	0.21890441247249026	0.7755234501210215	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	2:Ins:R:0	0.0010240193109389772	0.0	0.0	0.7240446683769042	0.27493131231215684	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	2:Ins:R:1	0.009978367541438488	0.0	0.0	0.6504321449520191	0.3395894875065425	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	2:Ins:R:2	0.39748272752822983	0.0	0.0	0.6025024581450278	1.4814326742415628e-05	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	2:Ins:R:3	0.374812482201605	0.0	0.0	0.2868628778475047	0.33832463995089024	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	2:Ins:R:4	0.7990382139513649	0.0	0.0	0.188090227164317	0.012871558884318209	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	2:Ins:R:5	0.9309246528539227	0.0	0.0	0.05680946433615674	0.01226588280992058	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	3:Ins:R:0	0.0005704575504503952	0.0	0.0	0.3288859836474847	0.670543558802065	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	3:Ins:R:1	0.22797763036162452	0.0	0.0	0.33100008481240556	0.44102228482596995	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	3:Ins:R:2	0.3646761475518042	0.0	0.0	0.31498126241108915	0.3203425900371067	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	3:Ins:R:3	0.09312917715109245	0.0	0.0	0.8927442716953522	0.014126551153555366	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	3:Ins:R:4	0.973945285988421	0.0	0.0	0.0008708821187442123	0.02518383189283477	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	3:Ins:R:5	0.997969718880157	0.0	0.0	6.786235398608599e-05	0.0019624187658569795	0.0
X02c97e2b.914e.4afc.bf50.78f0cfbfa67b..Panc.AdenoCA..DO35184	4:Ins:R:0	0.00015402381611513108	0.0	0.0	0.4255809639716051	0.5742650122122799	0.0
