MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
1:Del:C:0	0.00E+00	4.35E-04	2.24E-03	1.18E-02	5.44E-03	2.68E-03	7.37E-03	3.18E-02	1.03E-02	4.49E-02	4.90E-02	1.89E-02	7.05E-03
1:Del:C:1	0.00E+00	3.26E-04	0.00E+00	3.78E-03	9.18E-03	5.26E-04	2.97E-03	1.35E-02	6.94E-03	1.67E-02	1.95E-02	4.71E-03	4.88E-03
1:Del:C:2	0.00E+00	3.54E-02	5.47E-08	2.95E-04	6.31E-08	8.84E-04	4.51E-03	8.94E-02	8.15E-42	7.10E-08	3.55E-03	0.00E+00	2.86E-02
1:Del:C:3	3.20E-04	1.94E-04	1.66E-04	1.73E-03	1.65E-03	6.22E-04	1.13E-03	5.65E-03	2.09E-03	1.03E-02	7.32E-03	3.48E-03	4.47E-04
1:Del:C:4	3.13E-04	2.10E-08	7.99E-04	1.53E-03	3.87E-04	6.60E-04	1.98E-04	1.50E-03	1.97E-03	3.74E-03	1.61E-03	9.47E-03	1.38E-03
1:Del:C:5	6.93E-04	1.35E-07	3.36E-03	1.36E-04	1.83E-03	0.00E+00	4.46E-04	5.45E-03	1.77E-03	4.51E-03	1.65E-03	3.96E-03	5.66E-03
1:Del:T:0	3.14E-04	1.40E-46	1.43E-03	6.18E-03	5.07E-03	1.81E-03	4.92E-03	5.50E-03	7.26E-03	2.82E-02	2.18E-02	6.20E-03	2.03E-02
1:Del:T:1	0.00E+00	2.89E-05	2.51E-08	3.25E-03	2.79E-03	6.43E-05	1.85E-03	2.91E-03	2.72E-03	1.15E-02	9.59E-03	1.01E-02	3.36E-03
1:Del:T:2	4.74E-04	1.67E-04	9.07E-04	3.89E-03	1.32E-03	1.13E-03	7.23E-03	7.56E-03	1.27E-02	1.32E-02	1.36E-02	2.11E-02	5.67E-03
1:Del:T:3	5.18E-04	1.63E-04	2.73E-03	7.80E-03	2.31E-03	1.18E-03	2.15E-03	6.59E-03	1.29E-02	1.77E-02	1.05E-03	1.96E-02	4.97E-03
1:Del:T:4	3.81E-04	1.38E-03	7.18E-03	9.29E-03	1.28E-03	3.65E-04	4.74E-03	1.10E-02	3.99E-03	5.22E-03	4.72E-03	1.37E-02	8.63E-03
1:Del:T:5	2.51E-07	1.07E-07	9.90E-03	1.12E-05	6.89E-03	9.83E-08	2.23E-03	3.17E-06	6.13E-03	7.87E-02	9.48E-04	1.02E-01	1.99E-02
1:Ins:C:0	1.24E-09	3.07E-05	1.24E-08	5.42E-07	5.37E-04	7.68E-08	2.50E-03	2.81E-03	2.75E-04	7.41E-04	3.37E-04	1.70E-03	8.34E-04
1:Ins:C:1	1.94E-05	1.70E-08	3.73E-08	2.26E-07	3.95E-04	6.54E-05	6.72E-04	1.74E-07	4.22E-04	5.16E-08	3.97E-04	1.03E-03	6.63E-04
1:Ins:C:2	5.90E-08	8.73E-08	1.34E-04	1.95E-08	2.05E-04	1.22E-06	1.42E-04	1.33E-03	1.46E-04	1.66E-03	1.54E-03	3.97E-07	1.14E-03
1:Ins:C:3	2.64E-04	1.15E-04	7.33E-05	2.02E-04	0.00E+00	1.28E-07	2.45E-04	1.44E-04	2.27E-08	1.06E-03	1.35E-03	3.89E-03	1.29E-03
