NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	55.846	18.181	12.975	10.925	0.09	0.99	40000.0
2	53.728	16.661	12.501	10.041	0.082	0.992	50000.0
3	58.157	18.107	13.464	10.699	0.087	0.991	60000.0
4	55.939	17.609	12.655	10.087	0.087	0.993	60000.0
5	57.897	17.648	13.523	10.527	0.085	0.993	30000.0
6	54.569	17.179	12.775	10.374	0.082	0.992	140000.0
7	55.763	17.514	12.776	10.487	0.084	0.992	60000.0
8	54.531	17.643	12.916	10.74	0.087	0.991	90000.0
9	55.312	17.644	12.971	10.842	0.085	0.992	50000.0
10	54.518	17.482	13.082	10.991	0.084	0.991	50000.0
