MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	0.00093925	0.00085387	0.33066358	0.00016004	0.03929239	0.00000029
1:Del:C:1	0.00223737	0.00088277	0.10419535	0.00001347	0.02960788	0.00000020
1:Del:C:2	0.00000008	0.00000001	0.00360778	0.00002420	0.00682812	0.00030168
1:Del:C:3	0.00008774	0.00432339	0.01258547	0.00115792	0.00457861	0.00000253
1:Del:C:4	0.00026167	0.00086603	0.01289240	0.00044998	0.00067055	0.00112037
1:Del:C:5	0.00000001	0.01041548	0.00067774	0.00507436	0.00266116	0.00000000
1:Del:T:0	0.00000000	0.00642563	0.09398441	0.00198668	0.04093349	0.00021484
1:Del:T:1	0.00019126	0.00065173	0.03499346	0.00031620	0.01456499	0.00000006
1:Del:T:2	0.00000000	0.00527199	0.09016545	0.00435175	0.00573927	0.00000002
1:Del:T:3	0.00033734	0.02321819	0.10875409	0.00471603	0.00052895	0.00000000
1:Del:T:4	0.00257648	0.05387242	0.07863154	0.00300147	0.00000000	0.00000000
1:Del:T:5	0.00000004	0.81470926	0.00000018	0.00000015	0.00000102	0.00539728
1:Ins:C:0	0.00079351	0.00086070	0.00000000	0.00051191	0.00316332	0.09098768
1:Ins:C:1	0.00000003	0.00000003	0.00000000	0.00000009	0.00200267	0.00000045
1:Ins:C:2	0.00057872	0.00002707	0.00006314	0.00012113	0.00140699	0.00000014
1:Ins:C:3	0.00003415	0.00007414	0.00011142	0.00101544	0.00036890	0.00000003
1:Ins:C:4	0.00002268	0.00235427	0.00054966	0.00137564	0.00105131	0.00097156
1:Ins:C:5	0.00112116	0.01141233	0.00001986	0.02424688	0.00019618	0.00000000
1:Ins:T:0	0.00022950	0.00123950	0.01286543	0.00000000	0.00549232	0.00000006
1:Ins:T:1	0.00000000	0.00065732	0.00546233	0.00027898	0.00484110	0.00000431
1:Ins:T:2	0.00025524	0.00037904	0.00147651	0.00009374	0.00255349	0.00000007
1:Ins:T:3	0.00050242	0.00000001	0.00371906	0.00287323	0.00016906	0.00012413
1:Ins:T:4	0.00000000	0.00504494	0.00122855	0.02407768	0.00003134	0.00027307
1:Ins:T:5	0.00020100	0.00000019	0.00139955	0.88079506	0.00001420	0.00000055
2:Del:R:0	0.00000013	0.00156695	0.01353736	0.00007029	0.01394687	0.00093615
