NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	40.492	17.165	9.853	10.858	0.105	0.99	30000.0
2	43.81	18.741	10.426	11.164	0.114	0.991	50000.0
3	46.909	20.053	11.754	12.384	0.113	0.989	30000.0
4	42.266	18.182	10.404	11.423	0.105	0.99	40000.0
5	41.833	17.919	10.361	11.394	0.104	0.989	40000.0
6	41.176	17.331	9.85	10.552	0.104	0.992	60000.0
7	42.579	18.515	10.381	11.501	0.111	0.99	30000.0
8	39.177	16.953	9.34	10.552	0.105	0.991	40000.0
9	41.715	17.943	10.277	11.211	0.109	0.99	30000.0
10	43.466	18.573	10.584	11.762	0.109	0.989	60000.0
