Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
V56	9	0	29	126	2	8	0	0	0	0	40	1	0	0	0	0	2	2	1	0
V57	133	24	70	2	0	1	1	0	11	0	16	0	0	2	0	0	0	9	0	0
V58	0	1	0	125	178	54	35	57	0	37	0	11	0	19	0	0	0	13	0	2
V59	31	142	33	90	118	8	0	0	102	0	16	10	0	0	0	0	16	0	8	0
V60	5	8	128	2	33	21	1	22	0	35	0	0	13	0	3	0	43	10	0	3
V61	0	268	35	1	0	1	0	0	71	0	0	10	0	0	0	0	0	0	16	0
V62	5	0	54	33	0	7	59	21	8	9	5	6	0	0	3	1	0	8	0	1
V63	17	177	48	33	33	0	0	13	0	149	0	4	2	0	0	0	106	0	22	1
V64	4	245	221	7	119	0	0	0	41	0	0	19	6	0	68	0	0	5	0	0
V65	0	118	21	55	0	2	4	0	0	0	0	6	0	0	8	2	0	0	17	0
V66	182	4	67	5	0	3	4	5	0	2	0	1	17	0	5	0	0	0	1	29
V67	5	0	27	52	0	1	0	0	12	3	8	8	0	0	0	0	0	13	0	0
V68	120	20	23	114	68	4	3	16	73	70	115	12	0	0	3	4	0	5	5	7
V69	0	0	35	104	0	0	0	5	36	3	3	15	0	0	0	0	0	0	0	0
V70	75	23	61	108	0	14	0	13	36	0	0	11	0	0	0	0	0	17	0	0
V71	0	22	45	0	94	102	43	46	0	0	0	18	0	0	0	16	0	0	0	0
V72	72	58	15	2	0	0	1	0	10	0	0	1	0	0	0	0	0	1	0	0
V73	21	43	1	0	1	12	8	14	0	0	0	0	2	0	0	0	0	3	0	4
V74	18	76	75	5	0	88	52	50	0	18	0	59	18	24	17	54	0	10	0	0
V75	1	33	18	0	0	0	0	0	0	0	0	0	1	0	21	0	0	4	0	0
V76	40	0	264	45	24	73	0	0	0	2	290	0	18	13	25	0	0	25	10	7
V77	144	2	6	7	0	0	2	4	3	0	0	0	14	0	3	9	0	0	0	32
V78	49	29	10	0	69	11	0	13	0	33	0	6	17	0	0	13	28	0	1	0
V79	14	77	50	0	0	5	29	0	0	0	0	7	37	0	23	3	0	6	0	0
V80	71	228	21	20	34	0	14	0	7	0	0	21	35	0	5	0	0	6	33	0
V81	43	114	25	0	0	5	6	0	0	0	0	0	7	0	29	0	0	2	16	0
V82	0	0	37	30	1	11	0	0	0	0	22	0	0	0	0	10	0	20	6	0
V83	55	29	8	5	0	13	0	14	0	17	0	25	22	31	0	20	0	4	0	0
V84	0	0	335	28	0	4	0	0	0	6	0	0	1	0	52	0	0	3	0	0
V85	26	3	53	92	115	31	5	32	0	0	0	5	0	0	28	0	54	0	0	4
V86	43	29	18	11	15	39	15	27	0	0	0	21	17	52	0	0	0	0	0	0
V87	88	116	36	34	74	0	13	25	0	129	0	0	13	0	0	7	32	0	5	12
V88	0	59	12	1	0	15	3	0	44	18	1	1	1	0	0	0	6	0	0	3
V89	73	65	28	46	23	9	7	0	4	31	0	22	16	26	0	0	0	0	0	0
V90	212	178	0	18	140	17	10	0	2	29	0	4	17	0	0	2	10	0	8	6
V91	4	5	82	47	0	0	13	3	0	51	0	10	0	9	0	0	21	0	0	0
V92	219	28	0	14	0	0	0	0	0	2	0	0	0	0	0	0	0	0	9	21
V93	95	48	2	0	0	0	43	0	2	0	0	8	0	0	0	1	0	4	1	11
V94	1	199	103	37	0	24	0	0	35	29	10	17	15	26	11	0	0	0	15	7
V95	29	8	98	61	16	15	0	0	0	4	3	14	21	0	0	0	0	8	0	0
V96	1	87	1	0	157	0	4	7	0	0	0	17	24	3	12	11	0	2	0	0
V97	200	158	96	27	0	0	5	0	8	0	0	21	0	0	5	0	0	0	2	0
V98	55	120	0	13	0	31	12	0	77	0	0	0	19	0	0	0	0	3	9	0
V99	148	0	10	3	0	0	6	20	0	0	0	7	52	0	0	4	0	0	0	2
V100	4	230	29	1	0	33	0	0	32	0	0	18	82	42	0	0	0	19	11	0
