MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Del:C:0	3.04E-04	2.77E-04	1.94E-02	1.58E-03	8.92E-04	5.06E-03	6.43E-04
1:Del:C:1	5.67E-05	8.03E-04	2.36E-03	2.83E-03	4.22E-04	1.07E-02	2.00E-04
1:Del:C:2	2.51E-04	5.50E-04	7.79E-04	3.32E-04	2.94E-03	8.73E-03	4.94E-04
1:Del:C:3	7.60E-07	2.40E-06	1.80E-07	3.90E-04	2.29E-02	1.29E-03	7.75E-04
1:Del:C:4	3.79E-04	1.73E-04	1.25E-03	3.66E-04	0.00E+00	4.42E-03	4.53E-04
1:Del:C:5	4.83E-04	0.00E+00	3.79E-04	0.00E+00	2.26E-04	1.94E-03	4.76E-04
1:Del:T:0	1.20E-03	5.39E-04	3.06E-03	1.41E-03	1.46E-03	1.66E-02	8.10E-04
1:Del:T:1	9.89E-05	3.17E-04	4.91E-03	7.79E-04	1.02E-04	1.13E-02	2.89E-04
1:Del:T:2	9.36E-04	1.36E-03	7.39E-03	9.89E-04	1.16E-03	2.05E-02	0.00E+00
1:Del:T:3	1.12E-03	5.89E-04	3.71E-03	1.45E-03	0.00E+00	8.20E-03	9.61E-04
1:Del:T:4	5.36E-03	1.04E-03	1.30E-02	5.93E-06	8.76E-04	6.31E-02	2.91E-04
1:Del:T:5	7.26E-03	2.68E-08	3.69E-07	1.85E-03	4.21E-04	1.91E-04	2.18E-03
1:Ins:C:0	1.75E-08	1.58E-04	6.78E-05	2.81E-04	1.01E-05	3.61E-04	1.02E-04
1:Ins:C:1	6.05E-05	3.94E-09	1.07E-04	2.78E-04	8.28E-06	1.96E-04	1.28E-08
1:Ins:C:2	3.58E-09	1.32E-04	8.22E-05	1.77E-04	5.55E-09	1.54E-04	9.29E-09
1:Ins:C:3	5.17E-09	2.91E-09	4.61E-09	8.15E-05	2.32E-08	2.74E-08	1.32E-04
1:Ins:C:4	1.72E-04	8.97E-05	2.98E-09	2.08E-05	2.81E-05	2.56E-04	2.44E-04
1:Ins:C:5	3.14E-04	1.39E-04	2.68E-04	1.63E-04	3.91E-04	1.26E-03	9.96E-04
1:Ins:T:0	2.29E-04	2.23E-04	7.66E-04	4.27E-04	1.33E-04	5.00E-04	4.69E-04
1:Ins:T:1	1.39E-04	5.73E-04	1.11E-03	3.73E-04	2.08E-04	3.47E-03	0.00E+00
1:Ins:T:2	1.58E-04	1.40E-46	3.16E-04	3.05E-04	1.86E-04	7.57E-04	1.20E-04
1:Ins:T:3	1.26E-04	2.06E-04	3.96E-04	2.23E-04	1.43E-04	7.63E-04	3.08E-04
1:Ins:T:4	3.65E-04	2.15E-04	2.22E-04	7.81E-06	3.59E-04	5.65E-04	7.64E-04
