MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
1:Del:C:0	0.0005930010258452967	0.0009597518597729504	0.004408067709300667	0.027859577909111977	0.0018046810757368803	0.04632499450817704	0.018622989021241664	0.004684544331394136	0.21938244700431825	0.02544270073994994	0.0269476605579257	0.046915292739868164	0.05683492086827755
1:Del:C:1	0.0002582281565992162	0.0024855208495864643	0.001093843035214015	0.006659752735868096	0.0005445914197480306	0.02311353231564226	0.04383656242862344	0.00575687219388783	0.0822003535926342	0.05080659370869398	0.014051690557971596	0.01691734339110553	0.0073130674660205845
1:Del:C:2	0.0006544113013660536	0.001112690868993127	0.0028218058549100535	0.006438070395961404	0.00031083245266927406	0.009465103456750511	0.011757061770185828	0.00567882698669564	0.04009700734168291	0.02975979372859001	0.009848663466982543	0.012670827750116586	0.002578109219126645
1:Del:C:3	0.002242690324783325	0.0004213096486637369	0.005920390645042062	0.0015953485533827915	0.0	0.003285819262964651	0.012110641598701477	0.005213857011403889	0.028261037869378926	0.01995902806520462	0.005376278329640627	0.00127050147857517	0.010297564699385475
1:Del:C:4	0.005896313744597137	0.00020501420367509128	0.018178926926339045	0.004128811392001807	1.581984676590764e-09	0.006329347763676196	0.006876590556930751	0.0051444441967760214	0.0041710333433002235	0.001871580770239234	0.001354938035365194	0.003708278766134754	0.0021269665827446716
1:Del:C:5	0.015171548444777727	0.0012570320395752788	0.05272171553224325	0.0009092966094613076	0.0003935197019018233	0.011410040350165218	0.0	0.021194861317053438	0.004203343112989444	1.4012984643248171e-46	0.0012412742711603642	0.0	0.009437487464457207
1:Del:T:0	0.0006549764657393112	0.002683090319624171	0.00642577784601599	0.0053628226279123165	0.0008324164155055769	0.016510932476376184	0.06193450493738055	0.011220564739778638	0.07259388342499733	0.05486858142539859	0.05410653539001942	0.022885789396241307	0.028175252494838786
1:Del:T:1	0.0008079549530521035	0.001031975244404748	0.005807818134780973	0.003101485251681879	0.0002857316024346801	0.0038695246679708362	0.05731849446892738	0.011923769419081515	0.04264400824904442	0.02078118998906575	0.0227970642503351	0.01608403355348855	0.00217632376023289
1:Del:T:2	0.0023091253882739694	0.0016967675503110514	0.004268582793883979	0.006427561375312507	0.0005069706909125671	0.020445306187320968	0.02567305858246982	0.008376763766864314	0.07330883741378784	0.030107521172612905	0.029119252413511276	0.029585043899714947	0.002791098412126303
1:Del:T:3	0.010136302284081466	0.0022414159728214185	0.026913555309874937	0.0128628816222772	0.0005600963631877676	0.020223806612193584	0.0118032579543069	0.04617851609364152	0.09835968986153602	0.013234330387786031	0.00897711985744536	0.011224777437746525	0.003610091097652912
1:Del:T:4	0.03165256092324853	0.0017092111986130476	0.07967762285843491	0.012653879297431558	0.0026682970114052297	0.003685438074171543	0.006526031345129013	0.09806177502032369	0.05622114818543196	0.01243073921650648	0.002954678237438202	0.01919875741004944	0.033719121292233464
1:Del:T:5	0.8346626102924347	0.026951532292696357	0.41194464564323424	0.010728654978303841	0.011900691781193018	0.17127917259931563	0.01118371364000128	0.010375666908385029	9.598517066480546e-14	0.0027289276962109655	0.0015859047717867868	0.040572158619761475	1.4480215213552583e-06
1:Ins:C:0	0.0005461736000142992	1.983727091439268e-33	0.010925455670803785	0.009876885847188533	0.3468050420284271	0.0054180875420570375	0.010527542559430003	0.006620293948799372	0.010906237830815235	0.01981004816228673	0.02308522704988718	0.03311333805322647	0.0011417708305089037
1:Ins:C:1	0.001054282410768792	0.0023244193173013626	0.0013530372409150005	0.0017473233470354898	0.06019597984850407	0.003227331256493926	0.0009753534061019309	0.001022765841207729	0.0025196072179937802	0.0	0.0007267898414283991	0.0019390731118619441	0.0015560222378155687
1:Ins:C:2	0.0011653887457214295	0.003492152492981404	0.00013545247056754307	8.199556759791449e-05	0.014482108037918806	0.0038968692533671856	0.0004524546035099775	0.00045540668070316316	0.0	0.000663362885825336	1.4012984643248171e-46	0.0027909367345273495	0.0014983974029888713
1:Ins:C:3	0.0001550521452600151	0.0004788564023328945	0.00030690590501762925	0.0	0.004438207065686583	0.0007740276982076466	0.0004562450930862383	0.0003045808611176426	0.0007240514503791928	0.0	0.0	0.000228357152082026	0.0004576176193062054
1:Ins:C:4	0.00013460550762829372	0.00023472259563277474	0.00012690792354987934	0.000100078808645776	0.0027616508537903427	3.2270271913148465e-05	0.0	0.00020106428128201513	0.0	0.0001722330111078918	0.0005949553677055519	0.00027491976507008074	0.00027252913756328214
1:Ins:C:5	0.0002784336807962973	0.00027244761949987153	0.00010445437637400801	0.0	0.00022631629026612644	0.0006770713836885989	0.00026501186985115053	0.0002858613363059703	0.000197912470321171	0.0	6.577924941666424e-05	0.0012607863912535322	0.0002452068497092341
1:Ins:T:0	0.037090277672125666	0.4870458602905273	0.17164387926459312	0.01699402106460184	0.3635967165231705	0.24821901097893714	0.24048980101943015	0.37320705950260163	0.025034889951348303	0.034522230830043556	0.04556462913751602	0.1403998162597418	0.0508824995951727
1:Ins:T:1	0.007975953083951026	0.20917644053697587	0.06585820317268372	0.0019332396995245832	0.11392797455191613	0.11116997264325619	0.0930013008415699	0.16999297663569451	0.033926895307376984	0.008981781522743404	0.08526337333023548	0.07608928699046374	0.03332237089052796
1:Ins:T:2	0.007849864545278251	0.05893476866185665	0.014553403481841087	0.00023299078457057477	0.0339502802118659	0.028601534850895404	0.04418990770354867	0.045264136791229245	0.005636590815265663	0.0015026469714939593	0.002961391699500382	0.024081620341166853	0.0024354167623982905
1:Ins:T:3	0.002740973699837923	0.04291406497359276	0.009152015679865145	0.0005470553889148633	0.017744585685431958	0.021705639827996493	0.005957491857407149	0.024929869826883076	0.013032747094985097	0.007027762592770159	0.009992073266766965	0.015673746820539236	0.005007099885040134
1:Ins:T:4	0.0020877222414128482	0.0334384195972234	0.0090884163742885	0.002249113575089723	0.007452609809115529	0.013337930385023355	0.0008660453371703625	0.017279624287039042	0.00271014942554757	2.8025969286496343e-46	0.012801930960267782	0.008720091823488475	0.0
1:Ins:T:5	0.004534760524984449	0.03958603963255882	0.011528988601639867	0.0026551591145107523	0.003629339183680713	0.01435756403952837	0.013015778409317136	0.02476866338402033	0.0022720965440385043	0.0007495844969525933	0.006840780563652516	0.0024194599129259585	0.002487033724148091
2:Del:R:0	0.0019638938829302788	0.00043726422009058295	0.003925278552924283	0.0008407189674471738	0.0	0.013450598111376166	0.01718779858201742	0.0020218202780000636	0.010826497618108989	0.03585055992007256	0.02431912887841463	0.003053030202863738	0.007358556086751377
2:Del:R:1	0.004114742181263864	0.00022817985154688358	0.009078172019508201	0.001941150682978332	0.001130285783438012	0.011600946914404631	0.032223416958004236	0.011540005425922572	0.009486644389107823	0.02192359361797571	0.06183388363569975	0.02042809476843104	0.0064434078987687824
2:Del:R:2	0.0003595827678509522	0.0002695985182072036	0.00398539585294202	0.00044291038102528546	0.0001200966609758325	0.006562517333077267	0.007195808953838423	0.0023842264839913697	0.014506646152585744	0.0033339049958158286	0.018281695432960987	0.0031337177380919455	0.0039181200472739874
2:Del:R:3	0.0029355244478210807	0.0	0.004366851691156626	0.0005061263116658665	3.9433059484395015e-09	0.0034553143428638577	0.0005086886812932789	0.00037588243721984325	0.00166147766755671	0.0008764290367253124	0.0015506809344515205	0.003192410385236144	0.0022821460587536535
2:Del:R:4	0.0010771860601380468	3.360998234711587e-05	0.0044868480879813434	0.0	1.1167641877918299e-08	0.0019229698576964439	0.00037237534997984766	0.0	1.9532598116711596e-08	0.0016039651169649006	0.0005654851440340281	5.583675743991989e-09	0.0028345553663115196
2:Del:R:5	0.0008418391227337452	3.1942843747856384e-08	0.004097224585711956	4.1374232750968074e-08	6.354956116894072e-10	0.0011010796763002873	1.8471018847776576e-08	0.0	1.4012984643248171e-46	2.404362362540269e-08	6.260488021325727e-08	0.0	0.17302711978554725
3:Del:R:0	6.214605236891657e-05	0.0006037426937837154	0.0014940997221856377	0.004987821012036875	7.987714234864995e-05	0.003192291402956471	0.009404419548809528	0.0019315025012474508	0.001525276797474362	0.01676127752289176	0.010487680044025182	0.00027400096878409385	0.0007002410013228655
3:Del:R:1	0.001292141218436882	0.00030880983103998005	0.01070674245711416	0.0010151062029763124	0.000300828919319418	0.01597841097973287	0.03675623477174668	0.00546196245122701	0.013826983119361102	0.006129963003331795	0.06147872479632497	0.020028269197791815	0.024838069337420166
3:Del:R:2	5.961220449535176e-05	0.0004041134205181152	0.0030725539429113267	6.718249569530599e-05	5.919499494453362e-05	0.0036556195584125815	0.000534511468998744	0.0	0.010950453608529642	0.0003977172251325101	0.021390651073306798	0.0032093761023133994	0.0063770122593268756
3:Del:R:3	0.00012703209613391665	0.0002542503039876465	0.00038020000647520646	0.0	0.0002916339959483594	0.0005092400009743869	0.0010167465942171106	0.00029216725379228593	0.0009454053666559048	0.0	0.001760398829355836	0.0017648694163654	0.017021782137453555
3:Del:R:4	0.0	1.157461753109601e-08	2.0089181447247028e-07	0.0	4.69337093633726e-09	1.7835567831525622e-07	2.4160052518595877e-07	1.3335063293595794e-07	3.5578065080699164e-07	5.839450565758852e-07	4.037637763687485e-07	5.185989834899374e-07	0.0968833290040493
3:Del:R:5	2.986865220009349e-05	0.0	6.385097658494488e-05	0.0	2.7781869693654928e-09	5.423146944849577e-08	6.065986326575513e-08	0.0001438133720313317	1.4509815571273066e-08	0.0	4.759744882676387e-08	4.424401787161969e-08	0.12939371168613434
4:Del:R:0	8.35761966300197e-06	0.0002407492997591021	0.00011213510297238826	0.002801666397135705	6.643859329358292e-09	0.0008369633171241731	0.0075805555563420056	0.000659652883769013	0.003098665957804769	0.020811742171645164	0.00976332388818264	2.3794044682290406e-05	0.0006100168257034966
4:Del:R:1	0.00035831979475915433	0.0004140729181699498	0.003734672116115689	0.0011058897303882985	0.00019732757355086505	0.012662147768423893	0.01977383466437459	0.005627390185918557	0.013382086402270944	2.1542099420912564e-05	0.04036104525439441	0.007909485278651119	0.02093776435149266
4:Del:R:2	0.00011303657988168681	0.0	0.001111797074554488	0.0003489711938527762	9.718572879791081e-09	0.002315155405085534	0.004348572879098356	0.0008688924353918992	0.001654699951177463	1.4582458334189142e-07	0.0068017312162737655	0.003040304217392986	0.001279156456888586
4:Del:R:3	0.0	0.00011749978148145601	4.0385944157605993e-05	0.00046665947265864813	5.500481214948394e-09	0.00031719375983811914	0.00013171774335205556	0.0003436590894125402	0.0003973929036874324	6.657539051957428e-05	0.0015015543205663562	0.003360063675791025	0.04042015392333269
