NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	45.093	17.926	10.947	11.239	0.089	0.992	40000.0
2	44.616	17.58	10.938	11.357	0.09	0.991	30000.0
3	45.625	18.629	11.42	12.077	0.098	0.989	40000.0
4	50.087	19.768	12.255	12.447	0.097	0.99	80000.0
5	42.926	17.489	10.386	11.368	0.094	0.991	40000.0
6	43.372	16.775	10.293	10.313	0.084	0.993	50000.0
7	41.507	16.683	10.072	10.864	0.09	0.992	30000.0
8	45.987	18.576	11.263	11.894	0.092	0.99	30000.0
9	45.726	18.811	10.938	11.966	0.097	0.99	40000.0
10	47.531	19.418	11.756	12.632	0.097	0.989	60000.0
