NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	49.723	19.897	12.135	12.128	0.114	0.99	40000.0
2	43.729	17.822	9.944	10.25	0.107	0.992	40000.0
3	45.692	18.005	10.761	10.599	0.109	0.993	50000.0
4	47.543	19.43	11.247	11.698	0.113	0.99	30000.0
5	45.811	18.087	10.53	10.624	0.106	0.992	80000.0
6	43.387	17.759	9.968	10.307	0.107	0.993	30000.0
7	42.556	16.973	9.713	9.93	0.104	0.993	30000.0
8	44.191	17.702	10.121	10.328	0.107	0.993	80000.0
9	45.974	18.298	10.786	10.879	0.112	0.993	80000.0
10	45.65	18.216	10.593	10.715	0.11	0.992	30000.0
