NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	59.479	20.385	13.871	12.309	0.118	0.99	30000.0
2	58.649	20.203	13.841	12.454	0.114	0.989	90000.0
3	53.795	18.468	11.948	10.72	0.11	0.993	60000.0
4	59.98	21.053	14.123	13.039	0.118	0.989	40000.0
5	56.071	19.794	12.5	11.624	0.119	0.991	50000.0
6	57.546	19.792	13.027	11.948	0.12	0.99	50000.0
7	56.729	20.216	13.27	12.677	0.117	0.988	30000.0
8	59.556	20.291	13.668	12.009	0.117	0.991	60000.0
9	59.769	21.36	13.735	12.594	0.123	0.989	60000.0
10	56.833	19.216	13.106	11.643	0.112	0.991	40000.0
