Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
V79	2	0	6	12	7	22	0	66	0	0	13	0	0	0	3	0	0
V80	43	25	20	22	20	0	0	4	0	2	0	9	15	0	0	0	0
V81	52	6	0	72	57	0	18	0	15	0	0	0	20	0	4	15	0
V82	7	24	9	0	8	30	75	0	94	0	0	49	0	0	12	0	0
V83	1	29	45	22	75	0	18	0	0	0	0	0	0	6	0	0	5
V84	108	90	37	15	12	0	33	0	0	43	0	0	0	7	0	0	0
V85	52	107	70	19	0	93	32	89	10	7	40	35	0	49	0	9	8
V86	14	66	4	48	24	0	1	0	0	0	0	0	0	15	23	0	0
V87	0	15	14	2	0	20	0	0	59	0	0	0	0	13	19	0	0
V88	8	27	3	2	6	0	0	0	0	0	0	0	0	5	14	0	0
V89	102	80	90	63	0	170	52	57	10	9	0	64	0	61	0	24	0
V90	1	0	0	2	33	31	0	20	0	0	17	0	4	0	1	11	0
V91	0	13	12	8	14	0	96	0	66	0	0	54	0	14	0	0	0
V92	134	25	0	0	29	63	41	0	28	4	0	50	37	0	0	33	19
V93	0	1	17	219	64	8	3	8	0	14	0	4	0	2	0	5	0
V94	7	4	2	31	0	0	5	0	0	5	5	0	10	0	0	0	5
V95	10	0	18	115	1	159	0	181	0	0	73	13	15	0	1	0	0
V96	20	16	12	65	3	0	0	17	0	23	0	0	0	0	0	0	1
V97	71	5	0	31	0	150	0	0	2	0	0	0	0	0	0	22	56
V98	67	0	17	0	2	12	3	0	0	42	0	0	6	0	0	0	0
V99	173	0	27	141	123	0	67	7	0	20	0	0	36	10	23	0	0
V100	2	0	0	0	5	46	4	93	0	0	71	9	0	0	0	5	0
