Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
V66	4.09E+00	8.83E-01	1.67E-01	1.13E+00	3.09E+00	1.10E+00	4.28E+00	3.53E+00	5.12E-01	1.73E+00
V67	3.67E-01	8.62E+00	2.46E+00	1.55E+01	1.36E+01	2.45E+00	3.91E+00	1.28E+01	2.06E+01	1.01E+01
V68	2.35E+00	2.72E+00	1.54E+00	0.00E+00	2.13E+00	0.00E+00	1.11E+00	2.58E+00	0.00E+00	3.28E+00
V69	8.58E+00	1.90E+00	3.71E-01	3.07E-01	1.81E+00	3.99E+00	8.16E+00	1.75E+00	9.00E-01	2.66E+00
V70	5.21E+00	8.82E+00	3.46E+00	1.11E+00	0.00E+00	2.77E+00	5.11E+00	2.02E+00	3.88E+00	9.86E+00
V71	2.46E+00	1.00E+00	7.17E+00	1.76E+00	6.81E+00	1.70E+00	2.10E+00	8.12E+00	1.60E+00	1.15E+00
V72	0.00E+00	4.58E-01	9.10E-01	6.33E-01	1.46E+00	3.14E-01	0.00E+00	1.79E+00	7.00E-01	3.67E-01
V73	2.14E+01	4.96E-01	5.22E-01	1.73E+00	0.00E+00	8.69E+00	2.22E+01	0.00E+00	5.54E-01	9.91E-01
V74	2.66E+00	0.00E+00	1.50E+00	1.95E+00	4.56E+00	5.33E-01	3.33E+00	4.71E+00	1.68E+00	0.00E+00
V75	1.09E+01	2.21E-01	1.22E+00	2.21E+00	7.43E+00	8.84E-01	1.15E+01	7.45E+00	8.19E-01	1.66E+00
V76	3.15E+00	1.21E+01	2.32E+00	1.72E+00	2.67E+00	1.65E+00	4.15E+00	3.91E+00	1.95E+00	1.23E+01
V77	4.93E+00	2.44E+00	8.95E-01	0.00E+00	3.06E-01	1.27E+01	1.57E+01	4.23E-01	1.63E+00	3.21E+00
V78	5.55E+00	4.67E-01	2.49E+00	1.46E+00	3.54E+00	1.09E+00	5.92E+00	3.06E+00	4.03E+00	9.32E-01
V79	8.88E+00	4.96E-01	5.42E-01	1.44E+00	2.93E+00	3.14E-01	8.69E+00	3.08E+00	3.00E-01	3.35E+00
V80	6.46E+00	2.12E+00	3.75E+00	1.83E+01	3.46E+00	0.00E+00	7.18E+00	4.62E+00	1.98E+01	4.06E+00
V81	2.31E+00	1.00E+01	0.00E+00	2.52E+00	7.76E+00	1.12E+00	2.54E+00	7.06E+00	4.38E+00	1.14E+01
V82	2.21E+01	3.66E+00	4.16E+00	6.57E-01	3.95E+00	1.26E+00	2.45E+01	3.32E+00	4.01E+00	6.61E+00
V83	8.46E-01	1.00E+00	0.00E+00	1.33E-01	0.00E+00	1.10E+00	0.00E+00	0.00E+00	0.00E+00	8.14E-01
V84	0.00E+00	4.18E+00	1.62E+00	1.03E+00	6.78E+00	1.02E+00	0.00E+00	8.99E+00	1.98E+00	3.87E+00
V85	4.82E-01	4.00E-01	1.20E+00	1.96E+00	2.98E+00	0.00E+00	1.55E+00	2.87E+00	2.17E+00	9.80E-01
V86	9.34E+00	1.67E+00	1.29E+00	1.86E+00	6.00E+00	1.18E+00	9.09E+00	6.10E+00	3.05E+00	3.29E+00
V87	2.45E+00	5.17E-01	5.67E-01	3.27E+00	8.53E+00	1.31E+00	4.91E+00	1.18E+01	8.92E-01	8.14E-01
V88	4.16E-01	1.13E+01	1.20E+01	1.29E+00	3.42E-01	1.52E+00	1.63E+00	1.05E+01	3.03E+00	7.44E+00
V89	8.88E-01	8.97E+00	4.87E+00	0.00E+00	0.00E+00	7.22E-01	1.52E+00	6.10E+00	2.42E+00	9.96E+00
V90	0.00E+00	6.63E-01	2.20E+00	5.12E+00	2.25E+01	1.58E+00	4.00E-01	2.34E+01	5.95E+00	9.32E-01
V91	1.15E+01	6.37E+00	6.37E+00	6.16E+00	0.00E+00	2.14E+00	9.32E+00	3.55E+00	8.74E+00	9.33E+00
V92	4.06E+00	6.04E+00	4.45E+00	4.32E+00	1.43E+01	7.86E-01	2.78E+00	1.52E+01	3.71E+00	5.21E+00
V93	1.37E+00	5.29E+00	4.34E+00	1.38E+01	1.47E+01	1.84E+00	4.37E+00	1.16E+01	1.55E+01	9.54E+00
V94	3.12E+00	6.52E+00	0.00E+00	2.15E+00	8.03E-01	1.09E+00	2.92E+00	5.54E-01	2.14E+00	7.46E+00
V95	2.11E+00	7.16E-01	9.68E+00	2.45E+00	1.48E+01	8.09E-01	1.05E+00	1.61E+01	2.76E+00	2.70E+00
V96	8.57E-01	2.09E+00	1.23E+00	2.88E+01	4.23E-01	3.67E+00	4.00E+00	6.00E-01	2.70E+01	3.28E+00
V97	2.71E+00	4.25E+00	8.04E+00	1.00E-01	2.74E+00	2.91E-01	4.37E+00	6.81E+00	3.93E+00	5.64E+00
V98	1.73E+00	4.33E+00	1.29E+00	5.16E+00	4.00E-01	5.63E-01	2.00E+00	2.67E-01	4.71E+00	3.76E+00
V99	2.95E+00	2.67E+00	5.37E+00	8.94E+00	3.60E+00	6.51E-01	2.86E+00	5.76E+00	7.89E+00	4.15E+00
V100	8.76E+00	0.00E+00	3.96E-01	5.58E-01	5.67E+00	2.98E-01	6.02E+00	4.57E+00	9.00E-01	3.00E-01
