Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
V1	0	212	11	9	12	0	0	0	0	0
V2	466	0	1	29	304	5	113	12	0	35
V3	22	62	36	39	2	16	17	4	36	0
V4	16	1	0	2	0	0	1	0	0	0
V5	37	7	6	36	0	0	27	0	13	6
V6	50	4	14	0	88	3	58	53	28	1
V7	58	0	231	5	10	8	73	0	0	9
V8	8	145	38	33	128	30	0	22	12	28
V9	206	0	4	38	0	108	107	0	31	2
V10	6	16	2	85	41	110	33	7	31	0
V11	84	6	31	1	0	0	22	16	0	4
V12	1	32	0	11	10	0	1	13	0	0
V13	53	0	127	14	0	0	11	29	0	42
V14	3	43	10	80	14	2	0	0	13	3
V15	50	4	7	2	50	0	1	0	0	18
V16	19	23	0	14	0	260	0	0	4	1
V17	0	67	26	56	0	3	1	11	0	8
V18	0	3	17	160	15	0	0	0	7	0
V19	1	0	1	1	4	0	0	0	0	0
V20	23	108	49	2	2	8	0	0	0	9
V21	42	107	0	91	9	36	0	0	26	0
V22	0	28	15	0	0	20	10	8	6	3
V23	162	27	202	0	2	2	62	0	0	0
V24	8	2	0	69	18	69	0	0	4	19
V25	94	10	22	3	3	1	17	0	1	7
V26	15	1	222	20	0	35	13	3	11	0
V27	178	0	0	26	0	0	94	0	17	0
V28	16	7	1	7	22	14	3	9	10	6
V29	2	36	0	16	0	66	0	16	18	3
V30	11	2	4	66	1	23	6	10	0	0
V31	3	100	0	2	0	79	0	0	1	16
V32	262	0	0	0	0	0	57	0	20	17
V33	18	8	3	17	6	15	5	1	21	0
V34	5	26	0	64	23	0	0	5	0	19
V35	0	1	0	0	32	21	2	0	10	0
V36	10	78	7	118	0	6	0	0	0	0
V37	65	63	46	0	0	11	32	16	0	21
V38	159	0	2	0	0	7	56	33	12	9
V39	19	80	65	3	13	9	0	0	24	0
V40	2	56	0	0	0	34	0	0	0	0
V41	48	1	86	0	0	107	13	4	0	0
V42	142	33	0	0	31	34	59	0	0	0
V43	32	26	9	1	28	1	0	0	0	0
V44	15	0	23	112	4	0	6	1	41	2
V45	27	29	1	36	0	7	26	0	0	16
V46	77	5	111	0	11	1	70	0	0	0
V47	182	24	14	10	0	0	102	1	0	19
V48	346	1	11	0	1	105	108	0	0	0
V49	88	188	0	35	173	1	7	40	39	11
V50	60	48	41	0	1	19	35	0	4	13
V51	19	15	6	23	0	13	8	34	38	20
V52	0	18	64	17	0	20	0	70	0	7
V53	54	24	134	4	3	0	6	0	0	0
V54	201	139	18	2	4	0	70	20	0	63
V55	10	36	23	14	18	0	9	0	1	11
V56	29	2	0	20	82	15	0	12	0	1
V57	4	21	11	0	42	71	3	0	34	0
V58	117	285	81	0	0	0	53	12	1	0
V59	45	150	40	0	0	91	28	2	0	0
V60	24	5	0	7	31	9	6	0	13	0
V61	1	79	10	310	0	4	0	0	43	23
V62	0	12	9	9	39	19	1	0	10	0
V63	10	11	75	131	137	64	0	0	70	32
V64	75	4	145	0	14	14	52	0	2	3
V65	70	0	4	0	19	16	24	0	14	2
V66	26	0	1	4	16	16	8	0	0	15
V67	0	52	13	136	117	23	3	0	72	0
V68	47	44	6	0	0	0	0	22	0	0
V69	40	8	1	1	8	50	59	0	0	8
V70	56	80	57	4	0	36	18	0	4	25
V71	17	5	86	10	53	37	5	26	5	0
V72	0	2	12	4	17	1	0	4	3	0
V73	173	1	2	10	0	153	32	0	0	0
V74	7	0	7	5	18	4	16	11	10	0
V75	102	0	11	26	30	4	5	45	0	0
V76	47	117	27	0	0	49	0	43	9	4
V77	51	4	5	0	0	122	12	1	0	21
V78	46	2	19	0	0	5	14	49	18	0
V79	68	0	0	4	11	0	26	10	3	8
V80	41	0	64	158	0	0	10	44	0	34
V81	12	87	0	6	60	21	7	16	22	24
V82	269	74	21	1	0	1	65	66	0	0
V83	7	10	0	0	0	26	0	0	0	0
V84	0	37	81	2	57	12	0	12	4	1
V85	2	2	15	3	21	0	0	0	18	0
V86	47	0	25	8	106	6	40	10	0	20
V87	0	0	0	85	97	10	36	7	0	6
V88	0	287	230	0	0	23	4	7	11	9
V89	12	122	42	0	0	6	1	2	2	17
V90	0	4	1	68	174	41	0	60	0	0
V91	148	64	68	68	0	51	3	4	0	0
V92	57	54	74	36	69	3	0	90	0	0
V93	4	58	90	184	238	15	0	0	47	39
V94	21	101	0	24	0	11	0	6	1	16
V95	8	0	155	7	46	6	0	159	0	0
V96	3	0	11	336	0	109	0	0	38	29
V97	16	75	139	0	22	0	7	0	0	30
V98	13	29	27	59	1	3	3	0	0	11
V99	26	19	135	51	21	2	0	11	16	0
V100	38	0	1	4	44	0	40	0	0	0
