NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	74.22	27.45	21.249	18.527	0.156	0.975	30000.0
2	78.992	28.386	22.817	18.679	0.156	0.977	40000.0
3	77.11	27.945	22.681	18.39	0.154	0.978	40000.0
4	80.876	29.696	23.264	20.113	0.166	0.972	60000.0
5	70.569	25.769	19.117	16.456	0.154	0.981	30000.0
6	69.718	25.432	19.007	16.474	0.15	0.982	20000.0
7	78.275	29.031	22.235	19.349	0.159	0.975	40000.0
8	81.24	29.782	23.633	20.005	0.166	0.974	50000.0
9	76.39	28.133	21.657	18.352	0.154	0.979	20000.0
10	75.735	27.476	21.628	18.434	0.155	0.976	20000.0
