MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
5:Ins:R:5	4.13E-05	6.67E-09	1.15E-08	2.47E-08	8.50E-05	1.68E-08	0.00E+00	1.19E-04	3.88E-08	3.35E-07	7.59E-05
2:Del:M:1	5.59E-09	3.23E-06	5.32E-04	4.60E-04	6.59E-04	6.15E-04	1.35E-04	1.57E-03	1.03E-03	1.08E-03	9.18E-04
3:Del:M:1	4.77E-04	0.00E+00	9.37E-05	2.69E-04	2.01E-03	7.05E-04	0.00E+00	5.77E-04	3.04E-04	6.22E-04	4.09E-03
3:Del:M:2	8.60E-04	5.07E-05	0.00E+00	3.22E-04	2.54E-04	2.42E-03	1.80E-04	4.46E-04	8.84E-04	3.17E-03	4.42E-03
4:Del:M:1	5.57E-05	2.61E-05	1.14E-07	4.83E-07	8.52E-04	6.23E-04	0.00E+00	1.58E-03	1.74E-04	2.24E-03	1.51E-03
4:Del:M:2	1.22E-08	1.37E-04	3.05E-05	7.79E-05	2.14E-03	9.09E-04	0.00E+00	1.93E-03	1.37E-03	9.19E-04	1.27E-04
4:Del:M:3	0.00E+00	0.00E+00	0.00E+00	2.83E-04	4.64E-04	3.63E-04	2.13E-04	8.75E-04	7.01E-04	1.62E-03	2.74E-04
5:Del:M:1	1.84E-04	1.69E-08	1.05E-03	3.69E-07	3.16E-02	1.30E-06	1.08E-03	4.18E-02	7.29E-04	3.28E-06	3.61E-02
5:Del:M:2	0.00E+00	1.29E-02	4.20E-02	5.23E-08	1.40E-02	5.75E-04	1.09E-03	3.25E-05	2.68E-07	1.61E-02	8.60E-03
5:Del:M:3	2.51E-07	2.30E-04	8.37E-05	2.48E-08	9.98E-03	2.47E-08	5.15E-04	1.44E-02	1.79E-27	0.00E+00	1.74E-02
5:Del:M:4	1.97E-08	1.64E-08	2.19E-08	1.86E-04	3.24E-03	2.39E-06	3.57E-04	5.85E-03	1.20E-07	1.21E-04	1.02E-03
5:Del:M:5	3.18E-04	1.44E-04	1.01E-04	3.10E-04	2.94E-03	2.67E-04	0.00E+00	2.77E-03	5.70E-08	2.65E-04	6.02E-03
