Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
V1	24	5	5	21	0	0	0	16	1	1	1
V2	12	92	55	102	24	4	0	6	37	7	15
V3	37	13	8	12	36	0	20	9	63	10	0
V4	10	26	17	116	27	2	34	54	0	0	0
V5	25	14	1	0	71	0	21	13	18	16	14
V6	6	2	114	26	51	125	92	36	0	0	0
V7	0	51	0	104	5	0	7	0	3	16	13
V8	26	1	1	40	22	19	28	0	2	0	28
V9	13	89	9	3	2	0	12	6	0	5	0
V10	0	26	34	249	8	0	2	23	0	59	20
V11	0	1	90	8	9	1	9	70	21	9	0
V12	35	6	32	4	0	0	3	8	0	0	7
V13	6	6	2	47	85	26	0	0	1	0	0
V14	0	20	120	99	92	382	63	64	0	0	1
V15	128	43	22	12	2	4	8	14	20	9	72
V16	27	19	0	0	8	44	5	0	3	2	3
V17	9	30	21	19	66	29	0	17	20	7	0
V18	13	16	72	2	0	1	0	43	2	1	0
V19	53	0	55	10	0	1	8	7	4	12	0
V20	0	3	9	13	41	17	28	2	43	0	26
V21	0	114	0	131	26	5	0	1	18	12	5
V22	0	6	80	41	47	59	0	88	1	4	14
V23	150	62	11	14	15	3	11	5	0	0	0
V24	40	13	15	123	1	15	2	6	0	0	0
V25	149	58	9	1	29	62	0	5	2	7	0
V26	3	0	19	59	2	18	24	5	0	0	0
V27	153	12	2	47	4	32	0	4	0	0	86
V28	41	8	13	5	4	0	4	1	3	6	2
V29	0	213	22	6	8	3	0	2	0	37	5
V30	0	232	7	74	6	7	0	2	141	0	17
V31	24	28	0	27	7	0	0	0	10	0	5
V32	99	25	49	1	15	2	3	34	5	8	3
V33	1	87	27	30	10	0	50	15	3	0	0
V34	22	16	6	0	46	15	89	0	83	31	24
V35	232	53	39	44	91	48	43	8	44	0	0
V36	161	4	36	0	0	52	53	32	0	0	29
V37	8	1	36	0	25	33	11	39	0	0	10
V38	0	30	0	13	3	15	12	0	2	5	13
V39	7	4	11	13	0	0	0	8	2	1	4
V40	14	19	58	38	3	0	13	10	3	3	0
V41	93	18	38	147	5	39	68	20	0	0	0
V42	509	0	47	5	0	0	65	12	82	31	0
V43	6	126	164	3	69	10	0	61	27	0	0
V44	88	147	35	0	91	3	82	14	0	0	34
V45	3	61	23	34	26	0	27	2	13	8	0
V46	15	4	239	5	0	8	0	247	108	23	0
V47	24	7	34	36	1	0	0	14	0	0	6
V48	0	7	0	0	27	14	22	0	0	1	0
V49	2	3	13	0	80	32	0	5	25	5	0
V50	0	42	8	0	14	0	55	29	1	20	6
V51	67	12	57	6	60	144	0	19	9	1	0
V52	60	2	1	15	0	0	0	0	4	4	11
V53	0	6	42	12	5	0	1	45	54	0	4
V54	6	9	65	43	0	14	0	57	0	4	0
V55	129	0	1	7	60	89	0	1	8	2	0
V56	0	4	41	3	14	2	42	25	0	3	0
V57	37	36	21	11	38	11	33	25	50	2	11
V58	14	71	4	3	32	11	21	10	0	0	0
V59	436	122	18	0	15	0	0	12	12	18	0
V60	63	35	0	0	0	0	0	0	0	13	6
V61	2	29	7	137	72	40	3	2	14	2	0
V62	158	50	270	113	0	0	70	220	0	0	0
V63	73	0	12	179	198	115	37	1	22	11	0
V64	55	2	4	9	9	0	0	2	3	0	1
V65	21	8	3	0	201	110	0	3	19	0	41
V66	23	7	340	0	2	0	25	50	21	11	0
V67	0	23	11	8	158	147	89	0	0	7	0
V68	69	30	13	0	62	26	26	11	0	0	0
V69	4	22	382	86	121	78	43	115	34	11	22
V70	0	39	0	6	9	0	6	0	13	20	0
V71	42	0	100	11	87	48	89	59	0	0	0
V72	173	5	4	1	31	61	0	2	7	10	0
V73	25	169	2	19	7	0	20	0	0	0	0
V74	144	75	0	0	39	9	0	0	8	78	2
V75	17	4	48	81	94	26	34	2	0	7	30
V76	83	15	6	93	2	27	17	0	52	18	0
V77	19	14	93	166	40	43	11	46	24	9	0
V78	26	3	1	0	0	0	3	0	34	4	0
V79	167	75	7	2	42	7	0	14	40	31	0
V80	91	117	30	15	39	15	13	11	97	24	0
V81	32	15	0	7	17	18	43	0	23	17	0
V82	219	199	5	7	187	38	0	3	100	99	0
V83	2	74	0	25	0	0	34	0	72	28	0
V84	339	1	20	0	8	0	32	4	0	0	23
V85	6	0	17	6	15	8	0	8	24	5	0
V86	2	166	1	1	0	2	16	4	44	15	0
V87	69	27	16	0	39	7	52	11	0	0	5
V88	3	168	13	1	36	21	7	0	3	15	0
V89	65	106	12	76	0	0	3	18	11	21	18
V90	9	7	66	11	142	192	85	24	0	0	0
V91	41	70	11	53	2	4	12	1	23	0	0
V92	35	135	47	136	22	4	0	5	8	20	0
V93	15	0	35	24	0	0	28	28	14	0	0
V94	4	49	23	2	2	35	55	12	107	59	0
V95	15	41	59	10	2	8	0	47	0	9	2
V96	20	110	45	1	0	5	4	35	1	6	0
V97	5	0	0	7	11	11	3	0	58	1	0
V98	50	9	18	86	17	37	16	4	52	16	0
V99	21	15	15	1	0	17	9	0	44	0	20
V100	4	30	1	41	71	35	55	0	17	9	16
