MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
1:Del:T:5	3.46E-08	3.66E-03	1.01E-07	1.78E-07	2.38E-03	4.26E-07	6.58E-03	1.80E-03	1.49E-05	8.24E-02	1.46E-02	2.02E-02
1:Ins:C:0	1.19E-08	1.42E-07	1.53E-04	1.69E-08	1.22E-03	9.89E-08	1.19E-03	1.23E-07	7.09E-07	3.31E-04	6.54E-08	1.13E-03
1:Ins:C:1	1.29E-08	2.71E-07	1.44E-04	1.83E-07	1.03E-03	2.90E-08	5.25E-04	3.46E-04	1.74E-07	1.15E-03	8.32E-05	2.29E-03
1:Ins:C:2	1.17E-08	4.35E-05	3.36E-05	6.81E-08	4.85E-04	1.24E-04	5.77E-04	2.13E-04	0.00E+00	2.15E-03	2.38E-03	8.72E-04
1:Ins:C:3	2.48E-07	4.41E-08	2.68E-08	2.60E-08	7.71E-05	9.49E-05	8.01E-05	2.71E-07	3.62E-07	1.34E-04	2.73E-04	4.23E-05
1:Ins:C:4	3.06E-04	6.85E-04	3.09E-05	0.00E+00	2.09E-04	2.56E-05	8.35E-04	1.10E-02	1.15E-04	1.62E-03	5.13E-03	1.64E-04
1:Ins:C:5	1.43E-03	1.01E-03	6.30E-04	1.66E-04	7.74E-04	2.31E-04	2.97E-04	3.49E-03	2.90E-03	3.59E-03	5.88E-03	4.76E-03
1:Ins:T:0	6.59E-04	1.49E-04	2.74E-03	7.49E-04	1.92E-03	5.86E-03	6.97E-03	5.17E-03	8.45E-03	8.62E-03	1.54E-03	3.59E-02
1:Ins:T:1	1.88E-08	9.89E-05	2.56E-03	1.50E-04	1.78E-03	0.00E+00	5.18E-03	3.79E-03	2.03E-03	3.20E-03	1.79E-03	2.95E-03
1:Ins:T:2	5.24E-04	3.73E-04	2.44E-04	2.79E-02	4.99E-08	7.94E-04	2.05E-03	1.61E-02	4.50E-02	7.34E-03	4.48E-02	9.99E-03
1:Ins:T:3	3.46E-04	1.60E-04	3.59E-04	1.79E-04	3.88E-05	5.06E-04	1.49E-03	8.20E-04	0.00E+00	8.91E-04	1.43E-03	3.19E-03
1:Ins:T:4	2.71E-03	6.56E-04	5.42E-04	4.02E-05	1.62E-04	1.24E-04	1.91E-03	8.89E-04	1.25E-03	2.13E-03	4.23E-03	3.43E-03
1:Ins:T:5	6.46E-03	0.00E+00	1.46E-03	1.71E-06	3.80E-03	9.78E-04	3.50E-03	2.46E-02	6.71E-03	5.72E-07	1.00E-01	1.12E-06
2:Del:R:0	3.18E-04	0.00E+00	3.10E-03	7.21E-09	1.50E-03	2.60E-04	2.07E-03	4.77E-03	4.85E-03	4.70E-03	8.69E-04	1.84E-03
2:Del:R:1	2.92E-04	2.44E-04	1.03E-03	1.21E-04	3.86E-03	7.00E-08	2.68E-03	2.55E-03	1.06E-03	7.83E-03	6.46E-04	1.14E-02
2:Del:R:2	1.60E-04	4.97E-04	2.69E-04	2.92E-08	2.31E-04	2.66E-04	8.92E-04	3.74E-04	2.81E-03	4.56E-03	6.54E-04	3.21E-03
2:Del:R:3	5.35E-05	1.45E-04	1.70E-08	6.23E-08	2.01E-08	1.51E-08	7.54E-05	7.81E-05	2.43E-08	1.62E-05	1.72E-04	1.68E-04
2:Del:R:4	4.29E-05	3.38E-04	3.31E-08	2.13E-05	1.17E-08	1.58E-04	1.34E-07	6.76E-08	2.55E-04	1.23E-03	2.86E-04	6.29E-07
2:Del:R:5	5.59E-08	9.22E-08	6.60E-08	4.23E-08	7.60E-04	2.32E-08	3.88E-04	2.42E-04	6.91E-07	8.18E-04	4.91E-04	2.10E-04
3:Del:R:0	3.66E-08	1.61E-04	7.14E-04	1.04E-08	2.35E-03	5.03E-05	2.67E-03	2.18E-03	3.26E-03	1.97E-03	2.55E-03	3.22E-03
3:Del:R:1	1.34E-03	7.47E-04	8.70E-05	0.00E+00	5.14E-04	6.19E-03	9.42E-03	4.23E-04	9.63E-04	5.89E-03	1.38E-02	8.06E-03
3:Del:R:2	2.40E-04	4.14E-04	0.00E+00	2.76E-05	6.28E-05	9.05E-05	0.00E+00	7.28E-05	6.39E-04	2.60E-03	1.58E-03	2.19E-03
3:Del:R:3	7.58E-08	9.54E-05	7.86E-08	1.08E-08	1.43E-04	6.23E-05	3.94E-04	7.24E-04	2.17E-04	7.87E-04	4.45E-07	4.33E-04
3:Del:R:4	1.38E-08	1.05E-08	2.65E-08	2.91E-08	6.45E-08	1.04E-08	1.50E-07	1.37E-07	5.70E-08	3.60E-08	1.23E-07	9.66E-08
3:Del:R:5	5.51E-08	5.55E-07	4.76E-08	1.67E-08	1.95E-04	2.84E-08	4.33E-05	4.83E-04	7.64E-06	1.34E-04	1.13E-04	1.21E-04
4:Del:R:0	3.21E-04	9.65E-04	1.46E-04	8.13E-04	7.78E-04	1.63E-02	3.91E-04	8.61E-07	1.60E-02	8.77E-03	8.22E-03	5.22E-02
4:Del:R:1	5.42E-04	6.80E-04	6.90E-04	0.00E+00	5.05E-04	8.65E-05	3.54E-04	2.20E-03	3.30E-03	5.35E-03	1.82E-03	1.78E-03
4:Del:R:2	4.85E-06	7.87E-05	4.28E-04	1.40E-46	4.17E-04	3.57E-08	6.64E-04	7.26E-04	1.51E-04	9.28E-04	2.54E-04	3.98E-04
4:Del:R:3	2.87E-08	5.24E-05	2.82E-08	2.09E-08	6.82E-08	4.39E-08	2.39E-08	1.49E-07	7.82E-08	1.56E-07	9.30E-08	7.84E-08
4:Del:R:4	7.32E-08	8.26E-08	4.45E-08	3.91E-08	5.30E-08	4.22E-08	1.77E-07	1.28E-06	1.15E-04	1.68E-04	1.18E-04	8.95E-08
4:Del:R:5	3.90E-08	9.00E-08	4.05E-08	3.28E-05	3.44E-08	4.18E-08	1.08E-07	1.02E-07	6.97E-05	1.75E-06	1.81E-07	9.49E-05
5:Del:R:0	2.38E-08	5.14E-04	0.00E+00	3.05E-04	2.40E-02	3.02E-08	1.71E-02	1.45E-03	4.22E-03	1.49E-02	2.94E-02	2.68E-02
5:Del:R:1	1.14E-04	4.87E-04	2.35E-04	0.00E+00	5.98E-05	0.00E+00	6.28E-04	1.19E-07	3.44E-08	1.20E-03	7.85E-04	5.82E-04
5:Del:R:2	5.65E-04	2.03E-08	5.02E-08	1.10E-02	1.93E-03	7.55E-08	9.74E-04	3.50E-08	4.82E-02	1.44E-02	3.19E-02	7.53E-03
5:Del:R:3	1.38E-08	1.05E-08	2.65E-08	2.91E-08	6.45E-08	1.04E-08	1.50E-07	1.37E-07	5.70E-08	3.60E-08	1.23E-07	9.66E-08
5:Del:R:4	1.38E-08	1.05E-08	2.65E-08	2.91E-08	6.45E-08	1.04E-08	1.50E-07	1.37E-07	5.70E-08	3.60E-08	1.23E-07	9.66E-08
5:Del:R:5	3.32E-08	5.99E-08	4.72E-08	3.27E-08	7.00E-05	3.63E-08	6.99E-05	2.82E-07	6.30E-08	9.59E-08	1.09E-07	1.06E-07
2:Ins:R:0	2.38E-04	3.96E-09	6.26E-04	1.63E-04	2.77E-04	3.35E-07	1.11E-03	2.22E-03	4.58E-04	1.95E-03	6.14E-04	3.34E-03
2:Ins:R:1	4.50E-09	1.17E-04	6.93E-04	1.85E-04	3.14E-04	2.73E-04	8.45E-07	1.89E-03	2.64E-03	1.14E-07	1.85E-04	8.74E-04
2:Ins:R:2	3.24E-08	3.50E-04	1.33E-07	1.53E-08	2.81E-05	1.14E-04	8.91E-06	5.55E-04	5.81E-08	7.46E-04	4.52E-04	1.71E-03
2:Ins:R:3	1.36E-04	1.39E-04	1.24E-08	1.43E-08	8.14E-05	1.17E-05	4.73E-04	1.03E-04	3.87E-08	3.31E-04	3.52E-04	1.62E-03
2:Ins:R:4	5.64E-04	2.35E-06	1.12E-07	3.84E-02	1.82E-03	2.77E-08	2.21E-03	4.06E-03	2.73E-03	2.38E-03	2.38E-02	2.15E-02
2:Ins:R:5	1.54E-03	1.19E-03	0.00E+00	4.07E-03	1.83E-03	5.01E-04	2.49E-03	1.90E-03	1.98E-02	7.73E-03	1.00E-02	4.26E-04
3:Ins:R:0	2.70E-05	1.51E-08	2.17E-07	4.43E-08	5.00E-04	4.38E-05	9.61E-04	3.05E-04	9.40E-05	0.00E+00	1.26E-04	3.09E-04
3:Ins:R:1	8.98E-05	2.96E-04	8.66E-05	8.66E-09	3.92E-05	4.94E-06	4.30E-04	3.53E-04	3.58E-08	9.57E-04	9.78E-04	1.53E-04
3:Ins:R:2	2.24E-04	1.17E-07	9.68E-05	8.07E-03	7.42E-04	1.30E-07	7.80E-07	3.46E-03	9.23E-03	2.73E-03	9.39E-03	1.93E-02
3:Ins:R:3	1.11E-04	5.21E-08	8.00E-08	3.07E-08	2.96E-04	4.48E-08	2.12E-07	1.11E-07	6.66E-05	3.36E-07	3.13E-07	5.77E-07
3:Ins:R:4	3.16E-08	7.93E-05	4.35E-08	2.83E-08	7.21E-08	7.92E-05	1.53E-08	1.50E-07	1.26E-07	1.03E-04	9.48E-08	6.94E-08
3:Ins:R:5	1.63E-04	4.12E-04	8.58E-09	4.59E-09	1.99E-04	3.46E-08	0.00E+00	1.02E-03	3.66E-07	1.61E-03	2.26E-03	3.37E-04
4:Ins:R:0	5.89E-05	6.58E-05	6.99E-08	2.88E-08	4.63E-05	4.60E-08	7.24E-04	6.44E-07	6.22E-04	1.49E-03	1.79E-07	1.69E-03
4:Ins:R:1	2.71E-04	1.02E-04	2.96E-04	4.12E-05	1.94E-04	3.02E-08	3.37E-04	4.98E-04	1.39E-03	8.80E-04	4.15E-03	8.75E-05
4:Ins:R:2	1.12E-04	4.19E-08	1.24E-04	6.76E-03	1.37E-07	3.62E-07	0.00E+00	7.21E-07	2.66E-02	9.94E-04	6.80E-03	2.68E-02
4:Ins:R:3	4.66E-05	1.00E-04	1.31E-04	5.33E-08	0.00E+00	3.02E-08	2.94E-07	2.07E-04	4.33E-08	6.09E-04	5.23E-04	2.05E-06
4:Ins:R:4	1.42E-04	1.63E-07	2.22E-08	7.76E-08	2.23E-08	1.48E-07	8.04E-05	1.26E-07	6.87E-08	1.67E-04	1.16E-04	1.06E-03
4:Ins:R:5	1.91E-04	3.08E-04	3.34E-08	9.80E-05	1.46E-04	6.93E-05	3.94E-04	5.57E-04	1.04E-03	3.59E-03	3.75E-04	1.26E-04
5:Ins:R:0	3.26E-08	3.94E-07	4.07E-05	5.17E-05	5.98E-05	9.34E-08	1.67E-07	1.92E-04	3.70E-04	9.89E-05	2.65E-04	1.16E-07
5:Ins:R:1	2.38E-04	1.18E-08	5.57E-04	0.00E+00	3.36E-03	0.00E+00	5.22E-03	4.71E-04	7.06E-04	3.70E-03	2.13E-03	5.50E-03
5:Ins:R:2	4.73E-08	6.59E-08	4.10E-08	8.66E-05	9.87E-08	7.83E-08	1.42E-04	9.32E-08	3.02E-07	6.61E-08	5.65E-04	1.00E-04
5:Ins:R:3	4.79E-05	2.33E-08	5.34E-08	2.85E-07	6.85E-05	1.64E-08	7.81E-05	1.78E-04	1.07E-06	4.96E-04	2.45E-04	4.34E-04
5:Ins:R:4	1.47E-08	3.68E-08	9.26E-05	1.73E-08	7.95E-05	2.96E-08	1.01E-04	9.38E-05	2.28E-07	1.02E-04	2.56E-07	2.48E-07
5:Ins:R:5	4.94E-08	5.00E-05	4.76E-08	4.21E-05	3.46E-04	3.16E-08	2.64E-04	4.83E-08	6.70E-08	3.43E-04	1.59E-04	6.24E-08
2:Del:M:1	3.05E-04	1.99E-04	1.84E-03	0.00E+00	1.63E-03	1.48E-03	2.44E-03	3.37E-03	1.89E-03	3.76E-03	6.04E-05	1.94E-02
3:Del:M:1	3.86E-04	2.08E-04	1.43E-07	1.78E-04	2.79E-03	1.03E-02	2.47E-02	2.60E-02	1.87E-46	4.22E-07	4.97E-03	5.66E-02
3:Del:M:2	3.32E-04	1.03E-03	4.33E-04	0.00E+00	3.10E-03	3.99E-05	1.71E-03	2.36E-03	1.14E-03	2.22E-03	8.90E-03	2.25E-03
4:Del:M:1	2.60E-04	1.88E-08	4.21E-04	0.00E+00	1.32E-03	0.00E+00	1.34E-03	2.77E-04	1.65E-04	4.13E-04	1.22E-03	8.84E-04
4:Del:M:2	0.00E+00	5.18E-08	4.98E-04	3.92E-05	1.14E-03	2.46E-08	8.07E-04	3.48E-04	4.55E-04	3.41E-03	2.43E-03	1.01E-03
4:Del:M:3	6.93E-05	1.51E-04	7.60E-04	0.00E+00	3.40E-04	5.68E-08	5.81E-04	7.83E-04	4.15E-07	1.87E-03	4.82E-08	7.67E-04
5:Del:M:1	4.28E-04	0.00E+00	1.65E-07	1.69E-07	1.35E-02	2.53E-04	4.05E-02	1.18E-03	3.04E-08	4.34E-02	6.12E-03	3.72E-02
5:Del:M:2	6.09E-06	9.15E-08	0.00E+00	1.24E-02	1.61E-02	2.50E-08	2.14E-02	1.49E-02	3.14E-02	1.51E-02	1.13E-02	1.55E-02
5:Del:M:3	2.26E-04	9.10E-05	6.92E-04	0.00E+00	6.46E-03	4.57E-04	1.54E-02	6.00E-04	4.23E-07	1.42E-02	4.75E-07	1.03E-02
5:Del:M:4	1.80E-08	1.33E-06	1.25E-05	1.86E-08	7.56E-03	8.45E-05	6.84E-03	4.92E-04	3.36E-05	1.42E-04	1.08E-03	2.64E-03
5:Del:M:5	1.12E-04	4.05E-04	0.00E+00	7.17E-06	2.01E-03	8.55E-05	2.65E-03	9.70E-04	1.60E-03	4.13E-03	6.79E-04	2.81E-03
