MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
1:Del:C:0	1.04E-02	3.18E-03	1.93E-03	2.77E-02	4.42E-02	2.99E-46	1.69E-02	1.10E-03	6.91E-02	3.39E-02	4.46E-02	7.00E-02	2.57E-02	1.49E-02	4.26E-02	9.57E-03	1.03E-02	1.35E-02	5.99E-14
1:Del:C:1	8.12E-03	7.38E-09	5.03E-08	4.28E-46	0.00E+00	5.78E-04	2.54E-07	6.31E-03	6.20E-02	7.62E-03	2.50E-02	2.24E-03	5.57E-02	5.37E-02	2.97E-02	0.00E+00	9.71E-03	8.09E-02	1.41E-02
1:Del:C:2	7.08E-08	6.05E-05	0.00E+00	9.85E-04	1.13E-07	9.68E-04	4.00E-08	4.61E-04	5.49E-04	1.36E-03	0.00E+00	1.22E-03	2.09E-07	0.00E+00	3.34E-03	1.24E-08	6.35E-08	4.11E-03	1.19E-03
1:Del:C:3	1.13E-04	2.04E-04	4.62E-04	3.08E-03	0.00E+00	0.00E+00	6.35E-09	2.16E-04	2.35E-02	8.59E-03	3.92E-03	3.54E-03	6.73E-03	4.31E-03	7.53E-03	5.10E-04	5.51E-04	1.16E-02	6.92E-03
1:Del:C:4	8.81E-08	2.82E-08	6.62E-08	2.84E-03	3.97E-02	6.58E-08	5.50E-03	7.29E-08	5.43E-02	2.99E-46	1.44E-03	6.76E-03	8.14E-07	9.82E-30	3.79E-06	1.94E-07	5.05E-02	7.24E-46	1.43E-06
1:Del:C:5	7.57E-04	5.23E-04	1.83E-03	0.00E+00	0.00E+00	2.89E-04	4.83E-04	1.43E-04	2.51E-04	0.00E+00	0.00E+00	1.19E-03	2.14E-07	8.90E-07	0.00E+00	1.57E-03	1.13E-02	1.69E-02	2.36E-02
1:Del:T:0	1.87E-46	0.00E+00	2.76E-03	1.95E-02	3.77E-08	4.92E-03	1.40E-46	2.45E-03	2.53E-02	1.85E-02	1.88E-02	2.73E-02	1.17E-02	9.24E-02	2.80E-02	0.00E+00	2.51E-07	4.57E-06	9.57E-03
1:Del:T:1	3.87E-03	1.75E-04	1.23E-04	1.01E-03	5.37E-04	1.94E-03	7.93E-04	4.03E-03	2.57E-02	2.27E-06	2.81E-02	1.09E-02	1.97E-02	8.97E-03	2.18E-02	3.51E-02	0.00E+00	1.22E-03	7.54E-03
1:Del:T:2	4.16E-04	8.77E-07	1.44E-07	1.87E-46	7.10E-07	2.56E-07	9.81E-07	3.14E-07	7.91E-03	5.04E-06	2.37E-02	1.68E-02	5.13E-06	1.66E-02	6.95E-02	1.07E-06	4.73E-03	1.24E-02	8.25E-04
1:Del:T:3	5.27E-03	9.22E-04	2.25E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	9.63E-03	0.00E+00	4.47E-02	7.00E-02	1.14E-02	1.33E-02	3.00E-02	3.23E-03	8.62E-07	1.93E-02	1.74E-06
