MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	6.34E-04	1.79E-03	6.26E-04	2.92E-03	7.95E-04	3.46E-03
1:Del:C:1	5.32E-04	1.53E-04	3.80E-04	1.79E-03	7.34E-09	2.43E-03
1:Del:C:2	1.11E-04	4.26E-04	1.30E-04	3.95E-04	0.00E+00	7.60E-05
1:Del:C:3	7.19E-05	2.61E-04	2.59E-04	8.02E-04	1.16E-04	7.80E-04
1:Del:C:4	2.81E-04	8.14E-04	1.99E-04	1.65E-04	0.00E+00	7.08E-04
1:Del:C:5	2.93E-04	7.57E-04	3.33E-04	5.25E-04	3.29E-38	2.68E-04
1:Del:T:0	7.18E-04	8.63E-04	5.64E-04	3.16E-03	4.01E-04	1.52E-03
1:Del:T:1	6.84E-04	3.85E-04	2.76E-04	8.65E-04	3.88E-04	1.68E-03
1:Del:T:2	3.11E-02	2.96E-04	8.96E-04	7.86E-02	0.00E+00	5.19E-03
1:Del:T:3	9.06E-04	1.42E-03	6.39E-04	1.33E-03	1.75E-04	1.92E-03
1:Del:T:4	6.80E-04	2.97E-03	6.47E-04	1.65E-03	6.17E-45	2.59E-03
1:Del:T:5	5.98E-04	3.67E-02	2.69E-03	2.16E-03	4.55E-08	4.97E-04
1:Ins:C:0	5.15E-08	3.16E-05	1.51E-08	3.71E-04	1.12E-04	9.52E-05
1:Ins:C:1	1.34E-04	9.21E-05	7.21E-05	3.39E-04	1.40E-04	4.09E-07
1:Ins:C:2	1.43E-08	2.04E-04	1.21E-04	2.58E-04	1.46E-08	2.30E-07
1:Ins:C:3	7.63E-05	1.44E-04	1.68E-04	9.99E-05	3.80E-05	2.36E-05
1:Ins:C:4	3.22E-04	2.67E-04	3.63E-04	2.53E-04	1.11E-03	6.30E-04
1:Ins:C:5	6.03E-04	8.20E-04	1.07E-03	2.48E-04	0.00E+00	7.38E-05
1:Ins:T:0	4.30E-04	6.33E-04	5.68E-04	8.70E-04	1.46E-03	1.06E-03
1:Ins:T:1	1.63E-03	5.43E-04	6.09E-04	1.93E-03	7.26E-04	6.84E-04
