MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	0.00063445	0.00492972	0.00159301	0.02341453	0.01075891	0.34235585
1:Del:C:1	0.00098590	0.00015292	0.00093016	0.01687874	0.00000001	0.11453774
1:Del:C:2	0.00021877	0.00165666	0.00030424	0.00221521	0.00000000	0.00025100
1:Del:C:3	0.00010771	0.00033174	0.00128834	0.00559258	0.00068548	0.01365166
1:Del:C:4	0.00086860	0.00719044	0.00057096	0.00031926	0.00000000	0.01325797
1:Del:C:5	0.00252487	0.01116908	0.00105557	0.00170007	0.00000000	0.00070471
1:Del:T:0	0.00236986	0.01657415	0.00414911	0.02500891	0.00180350	0.10305911
1:Del:T:1	0.00178684	0.00187500	0.00080151	0.00616759	0.00105751	0.03810889
1:Del:T:2	0.35047265	0.00029643	0.00125258	0.08507070	0.00000000	0.07087393
1:Del:T:3	0.00582578	0.01438234	0.00237752	0.00659214	0.00020177	0.10499757
1:Del:T:4	0.00445510	0.03809060	0.00257926	0.00165288	0.00000000	0.11441981
1:Del:T:5	0.00059858	0.77485311	0.00269279	0.00274244	0.00000016	0.00049853
1:Ins:C:0	0.00000018	0.00003167	0.00000002	0.00266713	0.00011520	0.00017377
1:Ins:C:1	0.00032714	0.00009208	0.00046415	0.00147082	0.00035822	0.00000043
1:Ins:C:2	0.00000001	0.00070716	0.00037848	0.00119321	0.00000002	0.00000031
1:Ins:C:3	0.00016058	0.00059433	0.00066400	0.00017467	0.00007133	0.00002408
1:Ins:C:4	0.00175510	0.00060168	0.00117148	0.00051182	0.04149465	0.00120049
1:Ins:C:5	0.00305275	0.00911067	0.02080645	0.00059411	0.00000000	0.00007396
1:Ins:T:0	0.00106819	0.00253636	0.00095733	0.00356394	0.15981663	0.00778915
1:Ins:T:1	0.04873760	0.00185189	0.00171725	0.00246896	0.00678516	0.00914514
1:Ins:T:2	0.00112200	0.00131771	0.00000001	0.00155285	0.00021467	0.00153970
1:Ins:T:3	0.00110993	0.00091152	0.00255232	0.00097081	0.00385092	0.00194277
1:Ins:T:4	0.00033377	0.00530608	0.01527037	0.00087465	0.00000000	0.00057490
1:Ins:T:5	0.00000000	0.00473176	0.89046624	0.00172806	0.01132571	0.00004379
2:Del:R:0	0.00272766	0.00267895	0.00011034	0.00645500	0.00015791	0.01473486
2:Del:R:1	0.00019683	0.00507072	0.00059710	0.01122422	0.00010964	0.00021422
2:Del:R:2	0.00092417	0.00209123	0.00055585	0.00081294	0.00046981	0.00016242
2:Del:R:3	0.00089469	0.00283183	0.00000001	0.00101574	0.11519911	0.00048262
2:Del:R:4	0.43526269	0.00112116	0.00074956	0.00000031	0.00972549	0.00000000
2:Del:R:5	0.00000004	0.00041903	0.00011717	0.00034726	0.00000002	0.00000008
3:Del:R:0	0.00028146	0.00068211	0.00092860	0.01335429	0.00000000	0.00132571
3:Del:R:1	0.00013318	0.00489584	0.00490518	0.00267572	0.00029041	0.00096168
3:Del:R:2	0.00000000	0.00094047	0.00018610	0.00053160	0.00104152	0.00262426
3:Del:R:3	0.00000000	0.00041650	0.00053436	0.00039727	0.00000000	0.00062420
