Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
V40	0	2	16	4	16	11	109	102	9	6	19	0	7	0	0	0
V41	330	0	29	36	0	0	163	21	34	6	29	9	67	0	59	0
V42	0	109	20	0	27	10	0	0	0	0	12	0	0	13	0	0
V43	15	6	46	8	0	0	0	0	4	31	0	0	3	0	8	0
V44	130	18	88	0	0	0	56	23	0	94	16	0	1	27	0	0
V45	52	14	10	30	21	31	16	0	0	2	0	5	0	0	0	0
V46	55	1	5	0	0	0	17	9	0	7	0	0	11	15	0	0
V47	143	48	29	24	18	40	0	0	0	43	0	0	0	0	0	0
V48	0	0	0	1	10	3	4	24	2	0	7	24	0	20	9	0
V49	124	0	6	21	0	21	124	83	32	10	46	0	0	62	0	0
V50	21	1	5	0	36	24	21	1	0	0	0	0	0	4	0	1
V51	16	0	104	3	70	76	23	15	37	49	8	10	4	0	0	0
V52	52	31	121	56	0	0	0	0	0	5	0	35	0	2	0	0
V53	16	27	29	46	47	25	0	30	71	11	0	0	0	0	0	0
V54	78	5	6	0	0	0	0	0	44	0	0	3	3	25	0	0
V55	186	5	23	0	8	13	20	6	0	0	0	0	1	0	24	12
V56	10	0	1	0	0	0	118	61	0	14	24	0	50	0	0	0
V57	18	91	59	0	0	0	0	0	0	25	0	0	0	0	0	0
V58	0	42	3	35	65	28	0	33	49	0	36	0	14	15	0	0
V59	2	240	13	57	119	34	16	19	3	0	0	0	30	0	0	34
V60	235	0	37	17	17	17	139	36	0	6	14	16	21	23	0	0
V61	7	2	2	0	0	0	0	0	3	0	5	1	1	0	1	0
V62	70	0	4	0	129	101	13	4	10	21	0	8	13	15	0	0
V63	66	7	31	21	43	49	0	41	161	0	0	0	0	7	0	25
V64	3	1	22	1	9	15	0	0	0	4	0	0	0	0	0	0
V65	0	96	0	3	13	8	0	3	0	6	5	1	0	0	0	7
V66	28	149	258	0	158	94	0	24	0	159	0	0	0	0	0	0
V67	0	26	254	0	39	52	0	9	49	44	0	25	0	0	0	0
V68	67	113	77	0	0	0	65	22	6	25	29	0	0	5	0	0
V69	20	16	1	1	0	0	4	0	0	0	0	0	0	4	0	2
V70	0	49	174	0	169	180	0	57	0	94	0	15	0	0	0	0
V71	3	5	1	34	27	12	8	2	19	0	3	4	0	0	0	0
V72	0	0	143	0	56	16	0	13	0	16	0	0	0	0	0	0
V73	89	78	0	8	13	27	7	0	0	0	0	0	0	0	0	0
V74	134	0	6	27	3	10	0	0	85	1	6	30	0	7	0	0
V75	0	100	13	59	0	10	22	43	23	13	59	10	2	0	1	0
V76	11	14	1	0	1	0	7	6	17	0	0	1	14	6	0	7
V77	5	0	6	30	50	21	0	34	35	31	0	171	0	0	0	0
V78	0	128	4	5	12	7	8	13	0	0	17	0	9	0	21	0
V79	0	0	92	20	2	7	11	10	6	43	19	0	0	1	0	0
V80	35	2	0	0	0	0	4	10	0	0	0	0	0	0	0	18
V81	0	0	114	4	0	3	16	0	0	4	8	0	0	1	27	0
V82	22	39	0	0	49	48	73	83	0	0	25	0	26	5	0	0
V83	19	0	30	34	0	0	0	0	66	43	9	0	8	1	0	0
V84	33	34	0	0	13	27	2	44	6	11	19	6	14	9	0	0
V85	137	0	1	0	1	0	17	0	2	0	0	0	9	5	0	49
V86	0	194	0	0	0	1	0	14	93	0	0	11	6	0	0	5
V87	31	0	0	4	5	14	20	60	0	0	0	1	3	35	0	0
V88	72	26	22	0	4	0	30	0	0	14	24	0	20	0	23	0
V89	2	42	9	89	0	0	23	26	67	1	11	34	16	15	28	0
V90	35	0	44	0	56	64	18	127	0	37	0	0	32	7	0	0
V91	8	30	13	47	13	5	0	0	0	8	0	0	2	0	0	0
V92	0	10	19	62	0	0	0	38	51	3	11	0	11	37	1	0
V93	146	2	2	0	10	13	6	10	0	0	0	0	0	5	7	7
V94	0	5	6	182	79	85	17	25	61	0	24	0	9	15	0	0
V95	18	50	3	0	35	37	29	15	0	1	34	21	24	3	0	0
V96	9	9	0	62	61	35	62	7	43	0	0	0	14	0	0	0
V97	32	0	0	255	0	0	0	7	33	0	8	11	0	37	0	0
V98	0	6	37	65	0	9	2	0	19	0	11	22	0	0	0	0
V99	5	36	30	40	68	32	0	0	12	22	27	0	0	0	29	0
V100	187	38	104	114	26	11	0	0	3	51	18	0	0	1	0	0
