MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
1:Del:C:0	0.0002516211270119584	0.0	8.664217589813442e-05	1.4012984643248171e-46	0.488958540558815	0.18999277353286742	0.0017708356167815964	0.005538883808526407	0.03410795321456135	0.0036852598188943375	0.010896492025108274	8.180355507647618e-07
1:Del:C:1	0.0007568289833983499	0.0	0.0004183156648963404	0.0	0.1254343383014202	0.020625618193298577	0.04526259144768119	0.004916635517106726	0.0015034637413918971	0.0161169720813632	0.01078132763504982	0.004460180178284645
1:Del:C:2	1.7794531714798724e-08	0.0	0.0	0.0005201071908231825	0.0014331218524603173	0.00048671639812596367	0.005121382215293124	4.500382431160688e-08	0.003536111225548666	7.601651595905423e-05	0.0026000917889177797	0.0021919493097811936
1:Del:C:3	0.0	0.0058041185606271025	0.0051810098579153415	0.0	0.00227734806103399	0.011171132395975291	0.0007859457517042756	0.0002620334504172206	0.012521793553605675	0.009559096302837133	2.364867686992511e-05	0.0
1:Del:C:4	7.184633323049638e-05	0.000751782685983926	0.004234988254029304	0.001250419377174694	0.009314649576481315	0.015753318974748253	0.0011368644889444112	0.0	0.0055114095157478005	0.0026373650878667833	0.009767619473859668	0.004956736974418163
1:Del:C:5	2.1770961211586836e-08	0.0010766067265649327	0.012110400386154652	0.0	0.0008198612602427601	0.003931873221881687	0.002318957797251642	0.001118098480219487	0.0	0.008179529907647521	0.003566197189502418	0.0032818214036524295
1:Del:T:0	0.0004052157048135996	0.004409757515622914	0.0	0.0007219732506200671	0.09057202711701393	0.1130262404680252	0.03733739396557212	0.0018711056560277938	0.03941510720178485	0.08526684129610658	0.010407047524211066	0.006248649727126576
1:Del:T:1	0.0002096903044730425	0.0005375606539018918	2.6575216907076538e-05	1.240802021129639e-08	0.038726772740483285	0.03522993857041001	0.0035262064659036694	0.000784839695552364	0.0166819606347417	0.00895102983340621	0.012299837172031402	0.00023620510473847388
1:Del:T:2	0.00039648842066526414	0.00030047125374750295	0.0013979618990560994	0.0007637870478106379	0.08978082956746221	0.06631487235426903	0.002105901290923384	0.00033655939623713496	0.010816901468206196	0.014835400879383088	0.07350942017510534	0.0090169133618474
1:Del:T:3	0.0	0.0004879925865679979	0.00399904134683311	0.023084952868521212	0.023506711431082294	0.2087052669376135	0.0023896097051135713	0.27242298842102175	3.234353420833331e-35	0.1300021279603243	0.10776204640860669	0.023983689938904717
1:Del:T:4	0.0021972537535475565	0.002378875459544361	0.031141272559762	0.0	0.05807294249534607	0.16154125332832336	0.000864847433695104	0.00976395329926163	0.003366171522065997	0.025694944709539414	0.020344742154702545	0.020486810803413393
1:Del:T:5	3.1616064806172516e-07	9.114348046068699e-07	0.9114776849746704	0.0	5.426843131324165e-07	0.013629906915639367	3.441892033606564e-07	1.540917367037764e-07	2.1477010591297586e-06	0.06053904537136532	0.08222067757661193	0.006260306005668781
