MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Del:C:0	0.00E+00	9.15E-08	5.04E-04	3.33E-03	6.08E-03	8.69E-08	2.18E-02
1:Del:C:1	0.00E+00	1.29E-04	7.50E-05	2.26E-03	1.97E-03	0.00E+00	5.18E-03
1:Del:C:2	4.94E-05	3.51E-08	0.00E+00	4.34E-04	4.14E-04	1.03E-04	1.08E-03
1:Del:C:3	1.08E-04	3.10E-04	2.05E-05	1.26E-03	8.20E-04	2.23E-04	6.18E-03
1:Del:C:4	1.46E-04	2.78E-05	3.04E-04	7.92E-04	2.07E-04	6.82E-04	1.48E-03
1:Del:C:5	2.54E-04	6.49E-04	2.02E-03	7.47E-04	4.65E-04	4.42E-04	3.24E-03
1:Del:T:0	2.33E-03	1.40E-46	6.74E-04	2.92E-03	3.72E-03	1.27E-04	2.89E-02
1:Del:T:1	1.65E-04	8.47E-05	3.96E-04	1.76E-03	1.05E-03	3.06E-05	1.03E-03
1:Del:T:2	9.56E-05	0.00E+00	8.02E-05	2.24E-03	1.45E-03	1.10E-03	1.57E-03
1:Del:T:3	8.81E-09	8.75E-04	1.04E-03	2.11E-03	1.03E-03	1.60E-03	8.41E-03
1:Del:T:4	3.50E-04	5.80E-04	5.96E-04	2.38E-03	3.31E-04	1.95E-03	1.28E-02
1:Del:T:5	4.56E-08	4.00E-08	5.56E-08	6.09E-08	9.45E-07	5.14E-03	5.07E-07
1:Ins:C:0	3.88E-04	1.36E-08	1.56E-04	1.41E-04	5.76E-04	0.00E+00	4.11E-03
1:Ins:C:1	5.48E-09	9.72E-05	1.39E-04	1.19E-07	3.82E-04	2.02E-08	1.06E-03
1:Ins:C:2	4.79E-05	0.00E+00	1.13E-04	1.47E-05	3.16E-04	5.08E-08	2.17E-04
1:Ins:C:3	6.20E-05	2.23E-04	0.00E+00	5.65E-05	2.21E-05	0.00E+00	2.52E-08
1:Ins:C:4	2.17E-07	8.68E-05	1.01E-04	1.59E-04	2.13E-04	5.87E-04	2.19E-03
1:Ins:C:5	5.37E-05	8.27E-04	1.66E-04	1.36E-04	5.63E-04	9.00E-04	3.27E-03
1:Ins:T:0	2.83E-04	2.57E-04	2.54E-04	9.65E-04	8.92E-04	1.13E-04	1.65E-03
1:Ins:T:1	1.23E-04	1.02E-04	3.79E-04	5.19E-04	6.95E-04	2.35E-04	1.75E-03
1:Ins:T:2	3.68E-09	1.51E-08	0.00E+00	2.71E-04	4.82E-04	1.86E-04	1.44E-07
1:Ins:T:3	5.42E-05	1.14E-03	2.94E-03	2.82E-04	6.93E-04	4.13E-04	2.09E-02
