NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	71.732	23.021	16.54	13.57	0.128	0.986	20000.0
2	71.809	22.399	16.281	13.023	0.121	0.988	20000.0
3	74.042	22.446	16.799	13.017	0.121	0.988	30000.0
4	72.718	22.636	16.573	13.097	0.124	0.989	40000.0
5	73.895	22.498	17.024	13.112	0.122	0.989	30000.0
6	71.769	22.34	16.411	12.923	0.12	0.989	50000.0
7	71.144	22.35	15.697	12.861	0.122	0.988	20000.0
8	70.084	22.327	16.033	13.196	0.124	0.987	20000.0
9	71.711	22.511	16.095	12.948	0.129	0.988	20000.0
10	72.205	23.094	16.522	13.715	0.126	0.987	40000.0
