Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
V55	124	0	44	0	0	0	28	0	4	6	1	0	3	0	5	12	2
V56	1	10	2	0	2	18	8	4	16	1	2	2	5	25	1	0	7
V57	287	48	15	14	0	7	0	0	0	10	0	0	12	5	2	56	0
V58	2	11	0	3	39	4	0	1	0	2	0	1	0	3	0	2	0
V59	5	10	32	39	1	52	6	4	41	6	12	15	36	13	14	4	0
V60	228	21	10	17	13	5	2	15	0	1	0	10	2	45	1	0	0
V61	53	21	11	0	41	0	9	0	0	0	0	2	0	0	0	20	22
V62	65	0	42	22	0	4	4	2	60	42	8	4	19	11	1	0	5
V63	106	65	0	21	39	4	0	0	0	0	0	3	12	16	2	10	40
V64	80	161	12	0	0	34	0	29	0	7	12	11	2	14	0	6	11
V65	30	0	40	23	0	14	70	6	22	37	1	1	0	2	31	0	0
V66	0	210	153	29	0	11	49	0	15	33	18	3	45	0	26	13	0
V67	83	39	69	3	9	0	37	0	0	0	0	1	0	16	0	11	0
V68	2	12	15	19	0	1	0	1	2	14	6	0	0	0	0	3	9
V69	44	9	12	5	2	20	11	10	0	0	26	0	5	37	15	0	0
V70	0	1	102	6	7	1	50	0	0	2	0	0	0	0	1	1	0
V71	14	4	18	18	16	0	4	1	0	9	0	11	0	0	2	4	0
V72	11	14	181	24	53	0	70	0	22	6	0	11	0	0	37	0	0
V73	17	2	26	32	3	11	0	4	112	8	5	0	17	0	1	0	0
V74	206	64	23	185	136	88	21	18	1	42	20	0	35	91	0	0	0
V75	66	0	64	3	0	31	22	21	3	0	6	1	54	0	9	0	0
V76	36	0	3	66	38	66	1	25	0	0	4	22	0	1	0	5	0
V77	11	30	0	0	0	0	0	5	4	0	0	0	0	2	4	13	0
V78	0	17	37	40	38	4	53	11	0	9	8	0	6	0	22	0	6
V79	19	23	80	73	4	0	0	3	84	18	0	4	0	2	0	3	0
V80	13	22	50	16	1	5	1	8	10	65	4	3	11	0	4	19	0
V81	79	71	5	37	35	0	3	3	0	0	2	43	0	0	13	8	0
V82	265	36	34	83	4	36	5	12	93	39	25	0	37	0	2	14	0
V83	3	9	15	7	6	6	52	0	0	27	0	2	17	0	0	2	0
V84	1	128	35	96	182	0	12	4	0	14	0	32	13	0	16	1	0
V85	32	184	38	4	0	27	15	27	26	2	22	6	14	1	0	25	2
V86	7	0	18	0	2	25	15	6	0	3	6	6	2	3	0	0	16
V87	0	76	74	7	15	27	74	35	0	0	6	1	14	0	67	0	0
V88	2	189	4	25	33	0	0	0	0	4	21	0	0	8	6	5	37
V89	77	4	37	1	8	7	7	2	0	1	1	9	15	0	2	0	0
V90	0	4	11	32	20	8	3	1	27	18	0	3	7	0	6	0	0
V91	9	0	42	16	2	5	0	0	19	16	0	1	0	7	0	0	0
V92	15	18	5	51	105	77	0	52	13	0	96	9	16	0	5	2	0
V93	23	13	65	43	42	52	28	69	0	1	19	10	16	0	0	1	2
V94	0	76	5	5	0	2	19	1	2	0	4	2	0	5	0	14	0
V95	313	70	0	55	135	5	13	1	0	0	10	12	9	11	6	17	18
V96	41	27	0	31	69	62	3	21	1	1	27	7	0	20	0	2	0
V97	37	6	5	50	24	4	0	0	0	0	7	15	3	4	1	5	0
V98	55	7	20	18	13	5	0	0	3	0	2	17	25	0	0	1	0
V99	30	134	32	0	62	6	46	2	0	1	1	10	0	31	0	1	37
V100	1	0	8	20	18	0	8	0	0	0	0	2	1	0	0	0	0
