MutationType	ID83A	ID83B	ID83C	ID83D
1:Del:C:0	5.34E-03	2.11E-03	5.26E-04	1.72E-03
1:Del:C:1	1.76E-03	6.15E-04	3.63E-04	3.15E-04
1:Del:C:2	2.38E-04	1.02E-04	1.29E-05	1.51E-04
1:Del:C:3	4.82E-04	4.88E-04	3.24E-04	1.63E-04
1:Del:C:4	5.16E-04	4.43E-04	3.26E-04	2.17E-04
1:Del:C:5	5.46E-04	8.12E-04	2.21E-04	7.70E-05
1:Del:T:0	2.51E-03	1.47E-03	6.22E-04	5.37E-04
1:Del:T:1	6.74E-04	3.54E-04	1.03E-04	4.86E-04
1:Del:T:2	1.90E-03	6.33E-04	2.54E-05	4.29E-04
1:Del:T:3	1.97E-03	1.44E-03	6.98E-04	5.41E-04
1:Del:T:4	1.58E-03	2.75E-03	9.79E-04	7.48E-04
1:Del:T:5	3.49E-03	3.60E-02	1.02E-03	3.37E-07
1:Ins:C:0	1.05E-04	2.88E-05	4.73E-05	5.57E-05
1:Ins:C:1	9.90E-05	4.30E-05	7.78E-09	6.35E-05
1:Ins:C:2	3.29E-05	5.98E-05	4.60E-05	1.73E-04
1:Ins:C:3	5.09E-06	1.68E-05	9.03E-05	3.87E-05
1:Ins:C:4	1.19E-04	2.51E-04	1.83E-04	8.74E-05
1:Ins:C:5	2.61E-04	3.90E-04	7.83E-04	2.65E-04
1:Ins:T:0	6.86E-04	4.01E-04	2.25E-04	4.72E-06
1:Ins:T:1	4.40E-04	2.36E-05	1.14E-04	1.77E-05
1:Ins:T:2	2.20E-04	1.93E-04	9.22E-05	2.86E-04
1:Ins:T:3	1.85E-04	2.38E-04	2.24E-04	1.45E-04
1:Ins:T:4	4.41E-04	2.55E-04	5.61E-04	1.22E-04
1:Ins:T:5	1.28E-07	3.89E-08	3.52E-02	1.74E-07
2:Del:R:0	4.90E-04	1.15E-04	2.76E-04	1.04E-04
2:Del:R:1	5.43E-04	3.57E-04	2.55E-04	2.83E-04
2:Del:R:2	2.46E-04	2.05E-04	9.01E-05	1.02E-04
2:Del:R:3	8.39E-06	1.24E-04	6.44E-05	4.81E-05
2:Del:R:4	5.21E-08	5.68E-08	7.38E-05	8.19E-08
2:Del:R:5	3.73E-03	4.49E-03	5.07E-03	1.08E-02
3:Del:R:0	2.37E-02	3.03E-02	3.24E-02	6.92E-02
3:Del:R:1	4.35E-04	2.78E-04	4.04E-04	1.48E-04
3:Del:R:2	1.57E-04	1.92E-04	1.50E-04	1.30E-04
3:Del:R:3	4.63E-05	8.48E-05	1.29E-04	1.52E-07
3:Del:R:4	5.88E-09	4.72E-09	2.87E-09	1.46E-08
3:Del:R:5	4.72E-05	2.08E-05	4.96E-05	1.04E-04
4:Del:R:0	2.95E-04	9.76E-05	6.80E-08	7.83E-05
4:Del:R:1	2.74E-04	3.05E-04	5.79E-05	1.22E-04
4:Del:R:2	1.18E-04	1.00E-04	0.00E+00	5.30E-05
4:Del:R:3	5.88E-09	4.72E-09	2.87E-09	1.46E-08
4:Del:R:4	5.88E-09	4.72E-09	2.87E-09	1.46E-08
4:Del:R:5	5.88E-09	4.72E-09	2.87E-09	1.46E-08
5:Del:R:0	3.71E-03	9.61E-04	4.94E-04	6.74E-04
5:Del:R:1	1.27E-04	2.48E-04	1.10E-04	0.00E+00
5:Del:R:2	7.54E-05	7.86E-09	6.84E-05	1.36E-04
5:Del:R:3	4.76E-05	3.53E-08	3.21E-08	2.42E-05
5:Del:R:4	3.75E-05	1.98E-07	9.87E-06	2.42E-05
5:Del:R:5	3.46E-05	3.37E-08	3.16E-08	4.01E-08
2:Ins:R:0	2.02E-04	1.62E-04	7.58E-05	1.02E-04
