NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	54.964	20.733	13.024	13.024	0.127	0.985	60000.0
2	50.92	19.248	11.873	12.253	0.117	0.986	30000.0
3	53.945	20.262	12.479	12.466	0.125	0.989	30000.0
4	58.964	21.562	14.255	13.336	0.12	0.987	40000.0
5	52.36	19.81	12.03	12.045	0.12	0.988	40000.0
6	53.563	20.162	12.451	12.796	0.119	0.986	40000.0
7	54.041	20.106	12.758	12.479	0.116	0.989	40000.0
8	52.806	19.899	12.761	13.179	0.118	0.985	40000.0
9	53.212	20.001	12.877	12.651	0.116	0.988	30000.0
10	58.367	21.495	14.198	13.832	0.123	0.985	60000.0
