Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
V46	2.81E+00	1.14E+00	3.22E+00	3.00E-01	1.56E+00	1.02E+00	4.29E+00
V47	2.27E+00	2.10E+00	4.42E-01	4.89E+00	3.07E-01	1.50E+00	7.11E+00
V48	6.56E+00	3.93E+00	3.35E-01	5.93E-01	3.68E+00	7.75E-01	6.59E+00
V49	1.18E+00	1.72E+00	8.67E-01	0.00E+00	1.21E+00	3.25E+00	3.37E+00
V50	6.15E-01	3.42E-01	1.96E+00	0.00E+00	1.00E-01	1.81E+00	2.10E+00
V51	2.92E+00	1.06E+00	4.08E+00	1.39E+00	1.42E+00	0.00E+00	2.36E+00
V52	1.98E+00	2.72E+00	2.76E+00	9.34E-01	2.22E+00	8.14E-01	2.90E+00
V53	1.37E+00	1.68E+00	0.00E+00	1.51E+00	1.67E+00	1.32E+00	2.08E+00
V54	3.05E+00	1.41E+00	2.69E+00	2.39E+00	2.43E+00	6.04E+00	7.96E+00
V55	1.72E+00	1.02E+00	1.88E+00	1.73E+00	1.65E+00	4.33E+00	3.44E+00
V56	8.03E-01	1.78E+00	5.73E-01	0.00E+00	4.02E+00	1.15E+00	4.08E+00
V57	6.63E-01	7.37E-01	0.00E+00	1.51E+00	0.00E+00	7.60E-01	2.09E+00
V58	0.00E+00	2.93E+00	1.91E+01	9.00E+00	2.53E+00	1.40E+00	2.46E+01
V59	8.03E-01	1.36E+00	2.54E+00	0.00E+00	1.15E+00	2.57E+00	2.47E+00
V60	1.55E+00	6.67E-01	3.42E-01	1.56E+00	1.69E+00	1.34E+00	1.10E+00
V61	1.33E+00	3.00E-01	0.00E+00	6.86E-01	1.11E+00	1.45E+00	1.82E+00
V62	0.00E+00	3.26E+00	2.99E+00	7.05E+00	8.50E+00	2.28E+00	9.50E+00
V63	6.70E+00	1.85E+00	4.42E-01	0.00E+00	1.04E+00	2.04E+00	6.79E+00
V64	3.64E+00	9.31E-01	3.10E+00	1.41E+00	2.61E+00	1.01E+01	1.39E+01
V65	1.68E+00	1.84E+00	2.40E+00	7.77E+00	1.70E+00	5.39E-01	8.90E+00
V66	3.32E+00	6.81E+00	4.42E-01	5.01E+00	3.06E-01	0.00E+00	7.73E+00
V67	7.63E-01	2.21E-01	9.57E-01	3.35E-01	9.89E-01	4.90E-01	9.98E-01
V68	4.78E+00	1.04E+00	1.42E+01	7.43E+00	2.07E+00	6.00E-01	1.40E+01
V69	1.88E+00	4.43E+00	1.03E+00	2.16E+00	6.73E+00	0.00E+00	5.55E+00
V70	1.63E+00	1.37E+00	2.50E+00	0.00E+00	8.59E-01	1.04E+00	2.79E+00
V71	1.67E-01	9.80E-01	6.29E-01	0.00E+00	1.76E+00	9.22E-01	1.37E+00
V72	1.27E+00	0.00E+00	1.27E+01	1.38E+00	2.97E+00	1.67E+00	1.27E+01
V73	3.67E-01	9.55E-01	2.93E+00	2.89E+00	2.46E+00	8.79E-01	4.00E+00
V74	8.09E-01	1.66E+00	0.00E+00	5.62E-01	5.74E+00	5.96E-01	5.19E+00
V75	1.67E+00	2.24E-01	1.83E+00	9.67E-01	2.40E+00	7.18E-01	3.03E+00
V76	2.35E+00	1.35E+00	1.19E+00	1.19E+01	5.14E+00	9.32E-01	1.45E+01
V77	1.72E+00	1.33E-01	7.49E-01	1.24E+00	3.03E+00	1.38E+00	2.50E+00
V78	4.57E+00	3.36E+00	2.09E+00	4.48E-01	3.13E+00	8.67E+00	9.84E+00
V79	2.32E+00	3.02E+00	1.44E+01	2.72E+00	3.00E-01	1.68E+00	1.46E+01
V80	1.74E+00	1.90E+00	1.06E+00	2.67E+00	2.97E+00	2.80E+00	3.53E+00
V81	4.96E-01	3.09E+00	1.14E+00	0.00E+00	3.36E+00	5.86E-01	3.58E+00
V82	1.46E+00	8.20E-01	6.63E-01	3.48E-01	1.63E+00	2.71E+00	3.91E+00
V83	3.19E+00	1.34E+00	3.27E-01	2.50E+00	2.52E+00	8.88E-01	3.52E+00
V84	1.78E+00	9.71E-01	2.67E-01	0.00E+00	1.95E+00	0.00E+00	1.31E+00
V85	2.13E-01	4.14E+00	9.15E+00	3.04E+00	1.64E+00	2.77E-01	1.13E+01
V86	0.00E+00	2.36E+00	0.00E+00	1.73E+00	1.69E+00	2.85E+00	1.50E+00
V87	1.16E+00	0.00E+00	2.62E+00	3.95E+00	8.09E-01	1.05E+00	5.09E+00
V88	1.29E+00	2.80E+00	1.80E+00	1.11E+00	2.63E+00	3.10E+00	4.97E+00
V89	1.53E+00	5.04E+00	2.13E-01	0.00E+00	2.48E+00	3.69E+00	6.60E+00
V90	2.10E+00	6.22E+00	3.59E-01	0.00E+00	6.84E-01	0.00E+00	6.80E+00
V91	4.40E+00	1.51E+00	1.66E+00	1.35E+00	2.89E+00	4.89E+00	7.34E+00
V92	0.00E+00	2.83E+00	1.91E+00	2.24E+00	1.07E+00	7.37E-01	2.50E+00
V93	0.00E+00	9.20E-01	0.00E+00	3.46E+00	1.85E+00	1.83E+00	3.66E+00
V94	5.95E+00	2.71E+00	4.96E-01	5.57E+00	9.12E-01	0.00E+00	9.85E+00
V95	1.49E+00	1.47E+00	0.00E+00	1.15E+00	3.55E+00	3.27E-01	3.48E+00
V96	1.19E+00	2.23E+00	4.01E+00	1.28E+00	9.64E-01	1.13E+00	4.68E+00
V97	0.00E+00	1.23E+01	3.42E+00	3.13E+00	3.22E+00	1.86E+00	1.33E+01
V98	1.16E+00	8.30E-01	1.01E+00	2.90E+00	7.42E-01	2.60E-01	3.69E+00
V99	1.62E+00	1.90E+00	7.64E+00	3.06E-01	2.20E+00	2.89E+00	8.86E+00
V100	2.32E+00	2.23E+00	6.06E+00	1.02E+01	2.55E+00	2.27E+00	1.27E+01
