Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
V65	1.02E+00	2.73E+01	3.36E+00	8.06E-01	8.98E-01	4.55E+00	1.20E+00	5.08E+00	3.10E+01
V66	4.12E+00	3.15E+00	6.67E+00	1.04E+00	2.41E+00	4.19E+00	2.30E+00	1.07E+01	3.35E+00
V67	1.17E+00	1.31E+00	3.40E-01	0.00E+00	1.96E+00	0.00E+00	0.00E+00	1.00E-01	2.92E+00
V68	9.67E-01	1.15E+01	2.69E-01	8.01E+00	1.25E+00	7.95E-01	9.32E+00	1.24E+00	1.53E+01
V69	1.39E+00	1.88E+00	1.50E+00	0.00E+00	3.59E-01	0.00E+00	6.11E-01	0.00E+00	1.31E+00
V70	4.44E+00	1.00E-01	2.69E-01	3.51E+01	2.57E+00	1.53E-01	3.43E+01	6.37E+00	1.44E+01
V71	1.43E+00	5.88E+00	1.43E+00	5.11E+00	1.47E+00	8.80E+00	7.50E+00	1.12E+01	5.17E+00
V72	1.26E+00	2.33E+01	2.24E-01	1.04E+00	1.58E+01	5.81E-01	1.20E+00	1.92E+00	3.58E+01
V73	2.45E+00	9.67E+00	3.18E+00	1.79E+01	7.46E-01	1.54E+00	1.59E+01	7.35E+00	1.29E+01
V74	1.33E+00	6.20E+00	4.76E-01	5.58E-01	3.78E+00	2.41E+00	7.37E-01	2.55E+00	7.27E+00
V75	1.68E+00	2.89E+00	3.12E+00	2.41E+00	2.49E-01	7.75E-01	3.40E+00	3.87E+00	2.84E+00
V76	4.07E+00	5.01E+00	3.46E+00	2.73E+01	4.58E-01	2.89E+00	2.84E+01	4.58E+00	4.70E+00
V77	1.19E+00	6.99E+00	1.04E+00	1.30E+01	1.36E+00	5.10E+00	1.48E+01	5.95E+00	8.11E+00
V78	1.43E+00	2.97E+00	3.96E-01	6.49E+00	8.59E-01	2.11E+00	7.30E+00	1.86E+00	3.33E+00
V79	6.83E-01	4.64E+00	2.88E+00	3.93E+00	9.69E-01	1.81E+01	4.11E+00	2.03E+01	5.21E+00
V80	4.49E+00	2.91E-01	4.56E+00	2.15E+01	8.17E-01	3.23E+00	2.16E+01	8.41E+00	6.11E+00
V81	9.68E-01	3.25E+00	1.09E+00	1.92E+00	0.00E+00	1.14E+00	1.89E+00	1.04E+00	4.41E+00
V82	1.78E+00	1.85E+00	8.41E-01	4.27E-01	3.07E-01	1.32E+00	6.00E-01	0.00E+00	1.41E+00
V83	1.35E+00	5.54E+00	5.12E-01	5.06E+00	1.71E+00	1.05E+00	4.29E+00	2.42E+00	6.90E+00
V84	3.89E-01	5.07E+00	2.71E+00	1.57E+00	4.66E+00	0.00E+00	1.46E+00	2.11E+00	1.04E+01
V85	3.37E+00	2.47E+00	0.00E+00	2.34E+01	2.29E+00	1.38E+00	2.46E+01	2.57E+00	7.89E+00
V86	2.60E+00	0.00E+00	1.67E+00	0.00E+00	1.59E+00	1.26E+00	1.41E+00	2.24E+00	2.48E+00
V87	4.71E-01	4.82E+00	1.45E+00	3.62E+00	8.47E-01	3.21E+00	4.61E+00	4.29E+00	4.91E+00
V88	1.79E+00	5.15E+00	9.17E-01	6.50E+00	2.97E+00	1.01E+01	2.87E+00	1.08E+01	7.73E+00
V89	1.41E+00	6.42E+00	7.89E-01	9.24E+00	1.20E+00	2.01E+00	8.30E+00	4.94E+00	3.57E+00
V90	4.07E+00	9.17E-01	2.75E+00	2.40E+00	1.53E-01	3.95E+00	2.30E+00	4.58E+00	7.27E-01
V91	2.23E+00	3.29E+00	3.62E+00	7.11E+00	8.79E-01	4.29E+00	6.05E+00	7.83E+00	6.13E+00
V92	1.07E+00	4.02E+00	2.82E+00	2.09E+00	0.00E+00	8.77E+00	2.41E+00	8.07E+00	4.34E+00
V93	3.41E+00	1.12E+00	1.74E+00	1.36E+01	1.42E+00	4.17E+00	1.55E+01	4.84E+00	2.95E+00
V94	1.59E+00	4.09E+00	3.48E+00	2.37E+00	9.48E-01	2.21E+00	2.82E+00	4.58E+00	5.41E+00
V95	1.74E+00	4.52E-01	2.22E+00	1.65E+00	1.24E+00	2.21E-01	1.77E+00	4.00E-01	1.80E+00
V96	1.71E+00	5.73E+00	3.67E-01	8.25E+00	6.40E+00	0.00E+00	7.56E+00	1.25E+00	1.03E+01
V97	2.16E+00	0.00E+00	9.00E-01	1.43E+01	1.41E+00	0.00E+00	1.40E+01	2.95E+00	2.48E+00
V98	3.53E+00	5.26E-01	4.21E+00	1.35E+00	9.36E-01	4.28E+00	4.89E+00	5.32E+00	4.99E-01
V99	1.37E+00	1.89E+00	1.46E+00	4.27E+00	2.21E-01	1.76E+00	4.37E+00	3.87E+00	1.85E+00
V100	3.59E+00	8.23E-01	5.43E+00	1.63E+01	1.63E+00	6.79E+00	1.90E+01	1.15E+01	3.78E+00
